id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W4386714239,"Background: Software reference architectures are becoming widely adopted by organizations that need to support the design and maintenance of software applications of a shared domain. For organizations that plan to adopt this architecture-centric approach, it becomes fundamental to understand how software reference architectures are engineered, and to know their return on investment. Unfortunately, there is a lack of evidence-based support to help organizations with these challenges. Goal: The main goal of this PhD thesis is to support organizations making informed decisions about software reference architecture acquisition, design, and use based on empirical evidence. Methods: To accomplish this goal, we have conducted an action research approach in an industry-academia collaboration between everis (a multinational IT consulting firm based in Spain) and our Research Group of Software and Service Engineering (GESSI). Results: The results from our industry-academia collaboration led to uncover novel evidence on the use of software reference architectures in practice. The procedures and evidence obtained have been packaged to design guidelines that could be used in similar contexts as the one of everis. Conclusions: This PhD thesis supports organizations to acquire and engineer software reference architectures by providing evidence-based support. Such evidence-based support consists of the results of the empirical studies conducted in this PhD thesis, and the presented guidelines for gathering new corporate evidence. Context: Les arquitectures del software de referència estan sent àmpliament adoptades per les organitzacions que necessiten dissenyar i mantenir aplicacions software d’un domini compartit. Per les organitzacions que tenen previst adoptar aquest enfocament centrat en l’arquitectura, esdevé fonamental entendre com es dissenyen les arquitectures del software de referència, i conèixer el seu retorn d’inversió. Desafortunadament, hi ha una manca de recolzament basat en l’evidència per ajudar aquestes organitzacions a afrontar aquests reptes. Objectiu: L’objectiu principal d’aquesta tesi doctoral és recolzar les organitzacions a prendre decisions informades i basades en l’evidència empírica sobre l’adquisició, disseny i ús d’arquitectures del software de referència. Mètodes: Per aconseguir aquest objectiu, s’ha portat a terme un enfocament d’investigació-acció en una col·laboració empresa-universitat entre “everis” (una empresa multinacional de consultoria tecnològica amb seu a Espanya) i el nostre Grup d’investigació en Enginyeria del Software i Serveis (GESSI). Resultats: Fruït de la nostra col·laboració empresa-universitat, s’han descobert noves evidències sobre l’ús d’arquitectures del software de referència a la pràctica. Els procediments i les evidències obtingudes han estat empaquetades per dissenyar directrius que podrien ser utilitzades en contextos similars com el d’everis. Conclusions: Aquesta tesi doctoral és una contribució per les organitzacions que adopten i dissenyen arquitectures del software de referència, proporcionant recolzament basat en l’evidència empírica. Aquest recolzament es constitueix dels resultats dels estudis empírics realitzats en aquesta tesi doctoral, i les directrius que es presenten per la recol·lecció de noves evidències corporatives.",,,Silverio Martínez‐Fernández,https://openalex.org/A5050955846,https://orcid.org/0000-0001-9928-133X,ES,University of Almería|Universitat Politècnica de Catalunya,https://openalex.org/I52354020|https://openalex.org/I9617848,True,cc-by-nc,,2,https://openalex.org/I52354020|https://openalex.org/I9617848,Gathering empirical evidence and building a business case for software reference architectures in industry,https://doi.org/10.5821/dissertation-2117-96382,Universidade de São Paulo|Universitat Politècnica de Catalunya|Erasmus+,,,False,en,True,gold,,,,,,,Software Engineering Research,2016-06-23,2016,dissertation
https://openalex.org/W1024376454,"Achieving product and process quality are among the central themes of software engineering, and quality is an important factor in the marketplace. Usability and user experience (UX) are two important aspects of quality, particularly for interactive products. To achieve usability means producing products that let users do things in a satisfactory, efficient and effective way. To develop products with good UX, means going beyond usability, in ways that are still not clear to us. Achieving good usability and UX is hard. This thesis is concerned with organizations which work towards these goals. This research is concerned with understanding and improving the processes by which technology is designed and developed, and understanding the demands and expectations users have. It is about how companies can and actually develop products with good usability and UX, and what stops them from working towards this as efficiently as they could. We have viewed the usability and UX challenge from the viewpoints of Quality, Organizations, and Institutions, with a focus on participatory design, user-centred design and wicked problems. The research can be characterised as empirical research performed over a period of seven years, in close cooperation with industrial partners. The research was performed using multiple data collection methods to create constructs and shape theory. The field methods have ranged from being a participant observer, to performing interviews and holding workshops with members of the participating organisations. A case study approach was initially used, but focus soon moved from case study methodology to a closer focus on grounded theory, and finally the focus shifted to constructivist grounded theory. The thesis contributes to the field of software engineering in several ways. Usability has a long history within software engineering, human computer interaction, and design science, but the different discourses within the fields have meant that communication between the fields was problematic. The research in this thesis has moved between the different fields, contributing to bridging the gap between the areas. It gives an illustration of how usability work actually takes place in different types of companies, from a developer of operating systems for smartphones, to a global engineering company, which knows that it must find ways of working with, and measuring, usability and user experience. It gives concrete knowledge about the way in which companies can work with usability testing, and how they can provide information to satisfy the information needs of different stakeholders. It provides a discussion of the state of UX today, taking up the problems that stop industry making use of the definitions and theories of UX that exist. Thus, it gives an illustration of the different factors in product design, development and sales, from dealing with organizational factors to satisfying user needs, that all make usability work such a rocky road to navigate.",,,Jeff Winter,https://openalex.org/A5052500422,https://orcid.org/0000-0002-2444-527X,,,,True,other-oa,0.04265198,0,,The Rocky Road : Why Usability Work is so Difficult,,,0.0,,False,en,True,green,KTH Publication Database DiVA (KTH Royal Institute of Technology),,,https://openalex.org/S4306401559,,repository,Usability and User Interface Design,2013-01-01,2013,article
https://openalex.org/W1558298646,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.19874351,0,https://openalex.org/I52719799,Presentation and Package,https://doi.org/10.1007/978-3-642-29044-2_11,,0.0,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2012-01-01,2012,book-chapter
https://openalex.org/W2053468051,"A little rebellion now and then is a good thing. This short position statement describes my views on some of the challenges associated with many conferences, the Requirements Engineering Conference being among them. The main concepts are; the goals, as well as criteria for paper selection for the conference should be defined explicitly, and shared with the community. Industry involvement in the conference should be increased, but the focus of all tracks should be quality - what constitutes quality however needs to be defined and agreed on. Industrial validation of research results have to be more than an intention. Last but not least, how papers are presented and discussed needs to change, focusing on quality over quantity.",,,Tony Gorschek,https://openalex.org/A5047199297,https://orcid.org/0000-0002-3646-235X,SE,Blekinge Institute of Technology,https://openalex.org/I52719799,True,other-oa,0.17776751,0,https://openalex.org/I52719799,A little rebellion now and then is a good thing: Views on the requirements engineering conference,https://doi.org/10.1109/re.2013.6636751,,0.0,,False,en,True,green,,,,,,,Software Engineering Techniques and Practices,2013-07-01,2013,article
https://openalex.org/W2114324373,"The RET (Requirements Engineering and Testing) workshop series provides a meeting point for researchers and practitioners from the two separate fields of Requirements Engineering (RE) and Testing. The goal is to improve the connection and alignment of these two areas through an exchange of ideas, challenges, practices, experiences and results. The long term aim is to build a community and a body of knowledge within the intersection of RE and Testing, i.e. RET. The 2nd workshop was held in co-location with ICSE 2015 in Florence, Italy. The workshop continued in the same interactive vein as the 1st one and included a keynote, paper presentations with ample time for discussions, and a group exercise. For true impact and relevance this cross-cutting area requires contribution from both RE and Testing, and from both researchers and practitioners. A range of papers were presented from short experience papers to full research papers that cover connections between the two fields. One of the main outputs of the 2nd workshop was a categorization of the presented workshop papers according to an initial definition of the area of RET which identifies the aspects RE, Testing and coordination effect.",,,Elizabeth Bjarnason|Markus Borg|Mirko Morandini|Michael Unterkalmsteiner|Michael Felderer|Matthew Staats,https://openalex.org/A5054500822|https://openalex.org/A5004374106|https://openalex.org/A5085278118|https://openalex.org/A5091409516|https://openalex.org/A5055476405|https://openalex.org/A5084921939,https://orcid.org/0000-0001-9070-0008|https://orcid.org/0000-0001-7879-4371||https://orcid.org/0000-0003-4118-0952|https://orcid.org/0000-0003-3818-4442|,SE|SE|IT|SE|AT|CH|US,Lund University|Lund University|Fondazione Bruno Kessler|Blekinge Institute of Technology|Universität Innsbruck|Google (Switzerland)|Google (United States),https://openalex.org/I187531555|https://openalex.org/I187531555|https://openalex.org/I2277624104|https://openalex.org/I52719799|https://openalex.org/I190249584|https://openalex.org/I4210100430|https://openalex.org/I1291425158,True|False|False|False|False|False,cc-by-nc-sa,0.09828175,0,https://openalex.org/I187531555,Summary of 2nd International Workshop on Requirements Engineering and Testing (RET 2015),https://doi.org/10.1145/2815021.2815036,,0.0,,False,en,True,green,ACM SIGSOFT Software Engineering Notes,https://openalex.org/P4310319798,Association for Computing Machinery,https://openalex.org/S186921487,0163-5948,journal,Software Engineering Techniques and Practices,2015-09-14,2015,article
https://openalex.org/W2345946388,,,,Gloria Yi-Hsuan Lo|Bella Oktaviani Sanjaya,https://openalex.org/A5080233407|https://openalex.org/A5043874016,|,|,,,True|False,,0.25485695,0,,When Academia Meets Industry: Effective ESP Curriculum Development for Vocational High School Students Delivering Professional Business Presentations,https://doi.org/10.6294/eagle.2015.0102.02,,0.0,,False,en,False,closed,,,,,,,EFL/ESL Teaching and Learning,2015-12-01,2015,article
https://openalex.org/W2518785283,,,,Kai Petersen,https://openalex.org/A5071394068,https://orcid.org/0000-0002-1532-8223,SE,Blekinge Institute of Technology,https://openalex.org/I52719799,True,,0.20179491,0,https://openalex.org/I52719799,A Researcher’s Experiences in Supporting Industrial Software Process Improvement,https://doi.org/10.1007/978-3-319-31545-4_12,,0.0,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2016-01-01,2016,book-chapter
https://openalex.org/W2808054193,,,,Hong Eun Young|Jong‐In Choi,https://openalex.org/A5088698662|https://openalex.org/A5103695035,|,|,,,True|False,,0.06567311,0,,A Study on the Effect of ‘University administration’s efforts’ and ‘Trust of I-U’ on ‘Industry-University Barrier’,https://doi.org/10.16972/apjbve.13.1.201802.105,,0.0,,False,en,True,diamond,Asia-Pacific Journal of Business Venturing and Entrepreneurship,,,https://openalex.org/S2765055740,1975-7557,journal,Technology and Data Analysis,2018-02-01,2018,article
https://openalex.org/W2954730650,,,,Hong Eun Young|Choi Jong In,https://openalex.org/A5088698662|https://openalex.org/A5027581347,|,|,,,True|False,,0.34221218,0,,A Study on Factors Affecting the Sustainability of Industry-University Cooperation: Focusing on the I-U Relationship Strength and Overcoming I-U barrier,https://doi.org/10.5762/kais.2018.19.3.410,,0.0,,False,en,True,green,Journal of the Korea Academia-Industrial cooperation Society,https://openalex.org/P4322614598,The Korea Academia-Industrial Cooperation Society,https://openalex.org/S2946866068,1975-4701,journal,Technology Adoption and User Behaviour,2018-01-01,2018,article
https://openalex.org/W4211099069,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.40703153,0,https://openalex.org/I52719799,Scoping,https://doi.org/10.1007/978-3-642-29044-2_7,,0.0,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2012-01-01,2012,book-chapter
https://openalex.org/W4238089343,"This paper presents the results of an interdisciplinary, cross-institutional collaboration between a university, a technical college, and an industrial partner in which students and professional engineers worked together on a hands-on undergraduate research project investigating the effectiveness of different power electronic technologies for commercial solar panel installations. The engineering research aspect of the project aims to compare and analyze the effects of string inverters, DC optimizers, and micro-inverters on solar panel power generation under various operating conditions with the goal of optimizing both energy production and system economics. The opportunities, challenges, and expectations involved in building a collaborative working partnership between the technical college, university, and local industry are presented.",,,Jill Davishahl|Xichen Jiang|Sean P. Dever|Lindsey Bear|Tim Christman|Dana Hickenbottom|Sam Winters,https://openalex.org/A5056510304|https://openalex.org/A5101906416|https://openalex.org/A5069532856|https://openalex.org/A5065250547|https://openalex.org/A5083526785|https://openalex.org/A5033947449|https://openalex.org/A5006273567,https://orcid.org/0009-0001-5837-8773|https://orcid.org/0000-0003-0057-1594|||||,US|US|US|US|US||US,Bellingham Technical College|Western Washington University|Western Washington University|Bellingham Technical College|Western Washington University||Inotek Pharmaceuticals (United States),https://openalex.org/I2899359844|https://openalex.org/I52669646|https://openalex.org/I52669646|https://openalex.org/I2899359844|https://openalex.org/I52669646||https://openalex.org/I4210163227,True|False|False|False|False|False|False,,0.24113138,0,https://openalex.org/I2899359844,Board 34: A Cross-Institution Collaboration: Analysis of Power Electronic Technologies for Solar Panel Arrays,https://doi.org/10.18260/1-2--30012,National Science Foundation|University of Washington,0.0,,False,en,True,gold,,,,,,,Photovoltaic Systems and Sustainability,2020-09-10,2020,article
https://openalex.org/W4247364121,"and Erik is a Board Member of the Swedish Participative Action Research Community (SPARC).For future issues, we are accepting general submissions of articles on technology entrepreneurship, innovation management, and other topics relevant to launching and growing technology companies and solving practical problems in emerging domains.",,,Chris Mcphee|Magnus Hoppe|Erik Lindhult|Katharina Ruckstuhl|Rafaela Rabello|Sally Davenport|Armando Ussivane|Paul Ellwood|Malin Lindberg|Daniel Hallencreutz|Anna Tengqvist|Anna Sann|Anna berg|Erik Flores-Garcia|Mats Jackson|Matthias Guertler|Nathalie Sick|Anton Kriz|Tony Bailetti|Peter Carbone|Parm Gill|Gill Group|Canada Gangadharan|India Mohammad|Saud Khan|Seppo Leminen|Colin Mason|Steven Muegge|Jennifer Percival|Risto Rajala|Punit Saurabh|Sandra Schillo|Stoyan Tanev|Michael Weiss|Mika Westerlund|Guest|J Bleach|A Feldman|M Kim|M Mcateer|J Mcniff|E Polush|M Riel|L Rowell|D Santos|J Shosh|S Thomas|N Wamba|L Wood|J Bletcher|V Braun|V Clarke|A Butler|M Roberto|P Carlile|G Carr|D Loucks|G Blschl|D Corsaro|U Daellenbach|S Davenport|K Ruckstuhl|S Davenport|U Daellenbach|K Ruckstuhl|M Hyland|S Leitch|A Edwards|P Freire|S Friesike|B Widenmayer|O Gassmann|T Schildhauer|C Geib|J Gibson-Graham|M Hadfield|K Henderson|R Hsiao|D Tsai|C Lee|E Huang|T Huang|S Jensen|A Kushniruk|A Johansson|E Lindhult|D Kaldewey|V Khare|S Sonkaria|G.-Y Lee|S.-H Ahn|W.-S Chu|L Kimbell|J Kincheloe|P Mclaren|J Lapadat|Katharina Ruckstuhl|C Rafaela|Sally Rabello|J Davenport Lapadat,|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,,,True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False,cc-by,,0,,,https://doi.org/10.22215/timreview/1227,Scheme for Promotion of Academic and Research Collaboration,,,,,True,diamond,Technology Innovation Management Review,https://openalex.org/P4310313061,Carleton University,https://openalex.org/S2764884217,1927-0321,journal,,2019-04-29,2019,paratext
https://openalex.org/W4291470731,,,,Thomas Wetzlmaier|Claus Klammer|Hermann Haslauer,https://openalex.org/A5024930600|https://openalex.org/A5000636779|https://openalex.org/A5001916198,https://orcid.org/0000-0002-2074-2576|https://orcid.org/0000-0002-7777-1343|,AT|AT|,Software Competence Center Hagenberg (Austria)|Software Competence Center Hagenberg (Austria)|,https://openalex.org/I4210126338|https://openalex.org/I4210126338|,True|False|False,,0.23499454,0,https://openalex.org/I4210126338,Introduction of Visual Regression Testing in Collaboration Between Industry and Academia,https://doi.org/10.1007/978-3-031-14343-4_18,,0.0,,False,en,False,closed,Communications in computer and information science,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S2764900261,1865-0929,book series,Online Learning and Analytics,2022-01-01,2022,book-chapter
https://openalex.org/W4312231031,,,,Christian Berger|Jan Carlson,https://openalex.org/A5101506146|https://openalex.org/A5035488847,https://orcid.org/0000-0002-4828-1150|https://orcid.org/0000-0002-8461-0230,SE|SE,University of Gothenburg|Mälardalen University|Mälardalen University,https://openalex.org/I881427289|https://openalex.org/I4210127129|https://openalex.org/I82509713,True|False,,0.40849343,0,https://openalex.org/I881427289,Introduction to the Continuous Architecture Theme,https://doi.org/10.1007/978-3-031-10873-0_5,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2022-01-01,2022,book-chapter
https://openalex.org/W4312371530,,,,Kristian Sandahl,https://openalex.org/A5076739512,https://orcid.org/0000-0002-3052-5604,SE,Linköping University,https://openalex.org/I102134673,True,,0.4187491,0,https://openalex.org/I102134673,Introduction to the Continuous Delivery Theme,https://doi.org/10.1007/978-3-031-10873-0_1,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2022-01-01,2022,book-chapter
https://openalex.org/W4312402334,,,,Miroslaw Staron,https://openalex.org/A5074020697,https://orcid.org/0000-0002-9052-0864,SE,University of Gothenburg|Chalmers University of Technology,https://openalex.org/I881427289|https://openalex.org/I66862912,True,,0.42142135,0,https://openalex.org/I66862912|https://openalex.org/I881427289,Introduction to the Metrics Theme,https://doi.org/10.1007/978-3-031-10873-0_9,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2022-01-01,2022,book-chapter
https://openalex.org/W4312442578,,,,Helena Holmström Olsson,https://openalex.org/A5049811300,https://orcid.org/0000-0002-7700-1816,SE,Malmö University,https://openalex.org/I183111857,True,,0.4865406,0,https://openalex.org/I183111857,Introduction to the Customer Data and Ecosystem-Driven Development Theme,https://doi.org/10.1007/978-3-031-10873-0_13,,0.0,,False,en,False,closed,,,,,,,Big Data and Business Intelligence,2022-01-01,2022,book-chapter
https://openalex.org/W4312618073,,,,David Issa Mattos|Anas Dakkak|Jan Bosch|Helena Holmström Olsson,https://openalex.org/A5015418477|https://openalex.org/A5053108378|https://openalex.org/A5010170972|https://openalex.org/A5049811300,https://orcid.org/0000-0002-2501-9926|https://orcid.org/0000-0002-3308-6037|https://orcid.org/0000-0003-2854-722X|https://orcid.org/0000-0002-7700-1816,SE|SE|SE|SE,Chalmers University of Technology|Ericsson (Sweden)|Chalmers University of Technology|Malmö University,https://openalex.org/I66862912|https://openalex.org/I1306339040|https://openalex.org/I66862912|https://openalex.org/I183111857,True|False|False|False,,0.486179,0,https://openalex.org/I66862912,Chapter 11 Experimentation for Business-to-Business Mission-Critical Systems: A Case Study,https://doi.org/10.1007/978-3-031-10873-0_15,,0.0,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2020-01-01,2020,book-chapter
https://openalex.org/W4312727120,,,,Aleksander Fabijan|Pavel Dmitriev|Jan Bosch|Helena Holmström Olsson,https://openalex.org/A5010245209|https://openalex.org/A5020697231|https://openalex.org/A5010170972|https://openalex.org/A5049811300,https://orcid.org/0000-0003-4908-2708|https://orcid.org/0000-0001-5740-5146|https://orcid.org/0000-0003-2854-722X|https://orcid.org/0000-0002-7700-1816,SE|US|SE|SE,Malmö University|Microsoft (United States)|Chalmers University of Technology|Malmö University,https://openalex.org/I183111857|https://openalex.org/I1290206253|https://openalex.org/I66862912|https://openalex.org/I183111857,True|False|False|False,,0.53497123,0,https://openalex.org/I183111857,Chapter 12 The Evolution of Continuous Experimentation in Software Product Development: From Data to a Data-Driven Organization at Scale,https://doi.org/10.1007/978-3-031-10873-0_16,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2017-01-01,2017,book-chapter
https://openalex.org/W4312923466,,,,Mirosław Ochodek|Miroslaw Staron|Wilhelm Meding,https://openalex.org/A5063577085|https://openalex.org/A5074020697|https://openalex.org/A5018084803,https://orcid.org/0000-0002-9103-717X|https://orcid.org/0000-0002-9052-0864|https://orcid.org/0000-0002-2860-7512,PL|SE|SE,Poznań University of Technology|Chalmers University of Technology|University of Gothenburg|Ericsson (Sweden),https://openalex.org/I46597724|https://openalex.org/I66862912|https://openalex.org/I881427289|https://openalex.org/I1306339040,True|False|False,,0.49767937,0,https://openalex.org/I46597724,Chapter 9 SimSAX: A Measure of Project Similarity Based on Symbolic Approximation Method and Software Defect Inflow,https://doi.org/10.1007/978-3-031-10873-0_12,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2019-01-01,2019,book-chapter
https://openalex.org/W4313056302,,,,Christian Berger|Ulrik Eklund,https://openalex.org/A5101506146|https://openalex.org/A5054217121,https://orcid.org/0000-0002-4828-1150|,SE|SE,University of Gothenburg|Malmö University,https://openalex.org/I881427289|https://openalex.org/I183111857,True|False,,0.5787366,0,https://openalex.org/I881427289,Chapter 5 Expectations and Challenges from Scaling Agile in Mechatronics-Driven Companies – A Comparative Case Study,https://doi.org/10.1007/978-3-031-10873-0_7,,0.0,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2015-01-01,2015,book-chapter
https://openalex.org/W4313158809,,,,Robbert Jongeling|Federico Ciccozzi|Antonio Cicchetti|Jan Carlson,https://openalex.org/A5080837681|https://openalex.org/A5052612453|https://openalex.org/A5044187839|https://openalex.org/A5035488847,https://orcid.org/0000-0002-1863-3987|https://orcid.org/0000-0002-0401-1036|https://orcid.org/0000-0003-0416-1787|https://orcid.org/0000-0002-8461-0230,SE|SE|SE|SE,Mälardalen University|Mälardalen University|Mälardalen University|Mälardalen University|Mälardalen University,https://openalex.org/I82509713|https://openalex.org/I82509713|https://openalex.org/I82509713|https://openalex.org/I82509713|https://openalex.org/I4210127129,True|False|False|False,,0.42377907,0,https://openalex.org/I82509713,Chapter 6 Lightweight Consistency Checking for Agile Model-Based Development in Practice,https://doi.org/10.1007/978-3-031-10873-0_8,,0.0,,False,en,False,closed,,,,,,,Advanced Software Engineering Methodologies,2019-01-01,2019,book-chapter
https://openalex.org/W4393243750,"Purpose: This paper explores the intellectual capital of the Greek defence industry by performing bibliometric analysis on the (co)authored scientific publications of defence firms. In the context of knowledge economy, scientific outputs are important indicators of the respective intellectual capital, a source of probable future economic benefits that can be retained and managed by firms. Design/methodology/approach: In order to identify the Greek defence firms three data sources were employed: the Registry of Manufacturers of Defence Material, the Greek Defence Material Association (SEKPY) and the Hellenic Association of Space Industry (H-ASI). The total number of firms amounts to 169. Out of this population, 42 firms were identified within bibliometric databases such as Scopus and Web of Science (WoS). Such firms, during the period of 1987 to 2021, have (co)authored 767 scientific publications with 848 different institutional affiliations and fall under 24 different subject areas. Findings: Findings indicate that the number of scientific publications shows fluctuant upward trends over time. In terms of industrial classification, the NACE codes of these over performing firms overlap the respective bibliometric Subject Area Classifications, indicating a coordination between scientific and industrial priorities. At cross-country level, results suggest that affiliated institutional sectors such as the Business Sector and Higher Education Sector contributed equally in terms of scientific output, indicating a strong industry-academia collaboration. Network analysis points out to specific collaboration patterns with the National Technical University of Athens (NTUA), National and Kapodistrian University of Athens (NKUA) and the National Centre of Scientific Research ""Demokritos"" (NCSR Demokritos) constituting the top collaborators of the Greek defence firms. Originality/value: This study by identifying, imprinting and analyzing metadata emanating from scientific outputs intertwined with a high tech industrial sector enables the debate on knowledge-incentive activities for economic and industrial growth. In view of this, scientific performance, subject areas and network of collaboration are viewed as integral features for monitoring firms’ structural and relational capital.",,,Konstantinos Sioumalas-Christodoulou,https://openalex.org/A5085788955,https://orcid.org/0000-0002-2882-8307,GR,National Public Health Organization,https://openalex.org/I4210147585,True,,0.44370418,0,https://openalex.org/I4210147585,Exploring the Intellectual Capital of a High Tech Industry: A Case Study of the Scientific Outputs of Defence Firms,https://doi.org/10.35808/ijfirm/263,,0.0,,False,en,True,bronze,International Journal of Finance Insurance and Risk Management,,,https://openalex.org/S5407019345,2672-832X,journal,Intellectual Capital and Performance Analysis,2021-11-01,2021,article
https://openalex.org/W4394711237,"Abstract During software evolution, decisions related to components' origin or source significantly impact the quality properties of the product and development metrics such as cost, time to market, ease of maintenance, and further evolution. Thus, such decisions should ideally be supported by evidence, i.e., using previous experiences and information from different sources, even own previous experiences. A hindering factor to such reuse of previous experiences is that these decisions are highly context‐dependent and it is difficult to identify when previous experiences come from sufficiently similar contexts to be useful in a current setting. Conversely, when documenting a decision (as a decision experience), it is difficult to know which context factors will be most beneficial when reusing the experience in the future. An interview study is performed to identify a list of context factors that are perceived to be most important by practitioners when using experiences to support decision‐making for component sourcing, using a specific scenario with alternative sources of experiences. We observed that the further away (from a company or an interviewee) the experience evidence is, as is the case for online experiences, the more context factors are perceived as important by practitioners to make use of the experience. Furthermore, we discuss and identify further research to make this type of decision‐making more evidence‐based.",,,Efi Papatheocharous|Claes Wohlin|Deepika Badampudi|Jan Carlson|Krzysztof Wnuk,https://openalex.org/A5080162364|https://openalex.org/A5037810527|https://openalex.org/A5018797669|https://openalex.org/A5035488847|https://openalex.org/A5043325379,https://orcid.org/0000-0002-5157-8131|https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0002-6215-1774|https://orcid.org/0000-0002-8461-0230|https://orcid.org/0000-0003-3567-9300,SE|SE|SE|SE|SE,RISE Research Institutes of Sweden|Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology|Mälardalen University|Blekinge Institute of Technology,https://openalex.org/I2800664555|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I82509713|https://openalex.org/I52719799,True|False|False|False|False,cc-by,0.05910313,0,https://openalex.org/I2800664555|https://openalex.org/I52719799,Context factors perceived important when looking for similar experiences in decision‐making for software components: An interview study,https://doi.org/10.1002/smr.2668,Knowledge Foundation,0.0,,False,en,True,hybrid,Journal of Software Evolution and Process,https://openalex.org/P4310320595,Wiley,https://openalex.org/S4210172359,2047-7473,journal,Software Engineering Techniques and Practices,2024-04-11,2024,article
https://openalex.org/W4402190090,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Malmö University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I183111857||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.46456763,0,https://openalex.org/I52719799,Essential Areas in Empirical Research,https://doi.org/10.1007/978-3-662-69306-3_3,,0.0,,False,en,False,closed,,,,,,,Information Systems Theories and Implementation,2024-01-01,2024,book-chapter
