title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Early Empirical Assessment of the Practical Value of GQM+Strategies,,"[{'authorId': '153582275', 'name': 'Vladimir Mandic'}, {'authorId': '2789787', 'name': 'L. Harjumaa'}, {'authorId': '1999942', 'name': 'Jouni Markkula'}, {'authorId': '1744431', 'name': 'M. Oivo'}]",2010.0,International Conference on the Software Process,{'pages': '14-25'},https://www.semanticscholar.org/paper/3e49fa4c8b6304d1dc7e7d64ea9c000435d5a92c,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-642-14347-2_3?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-642-14347-2_3, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",10,13,,['JournalArticle'],['Computer Science'],"{'MAG': '1926241367', 'DBLP': 'conf/ispw/MandicHMO10', 'DOI': '10.1007/978-3-642-14347-2_3', 'CorpusId': 44488022}",1,"Vladimir Mandic, L. Harjumaa, Jouni Markkula, M. Oivo",JournalArticle,"MAG:1926241367, DBLP:conf/ispw/MandicHMO10, DOI:10.1007/978-3-642-14347-2_3, CorpusId:44488022"
Towards modeling guidelines for capturing the cost of improving software product quality in release planning,,"[{'authorId': '1398211683', 'name': 'Richard Berntsson-Svensson'}, {'authorId': '1707872', 'name': 'B. Regnell'}, {'authorId': '1733061', 'name': 'A. Aurum'}]",2010.0,International Conference on Product Focused Software Process Improvement,{'pages': '20-23'},https://www.semanticscholar.org/paper/da540825ebb2e54f03090959d47b1b7ece84f2c7,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1961258.1961263?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1961258.1961263, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",4,16,,['JournalArticle'],"['Computer Science', 'Engineering']","{'MAG': '2010566666', 'DBLP': 'conf/profes/Berntsson-Svensson10', 'DOI': '10.1145/1961258.1961263', 'CorpusId': 16528262}",0,"Richard Berntsson-Svensson, B. Regnell, A. Aurum",JournalArticle,"MAG:2010566666, DBLP:conf/profes/Berntsson-Svensson10, DOI:10.1145/1961258.1961263, CorpusId:16528262"
A modeling language's evolution driven by tight interaction between academia and industry,,"[{'authorId': '1683876', 'name': 'Thomas Aschauer'}, {'authorId': '1726104', 'name': 'G. Dauenhauer'}, {'authorId': '1684717', 'name': 'W. Pree'}]",2010.0,2010 ACM/IEEE 32nd International Conference on Software Engineering,"{'volume': '2', 'pages': '49-58', 'name': '2010 ACM/IEEE 32nd International Conference on Software Engineering'}",https://www.semanticscholar.org/paper/184e82effc73844e6e456090a563edb97c7ce8b7,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1810295.1810304?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1810295.1810304, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",13,33,,"['JournalArticle', 'Conference']",['Computer Science'],"{'MAG': '2161688427', 'DBLP': 'conf/icse/AschauerDP10', 'DOI': '10.1145/1810295.1810304', 'CorpusId': 5869046}",1,"Thomas Aschauer, G. Dauenhauer, W. Pree","JournalArticle, Conference","MAG:2161688427, DBLP:conf/icse/AschauerDP10, DOI:10.1145/1810295.1810304, CorpusId:5869046"
Design science methodology: principles and practice,,"[{'authorId': '52112919', 'name': 'R. Wieringa'}]",2010.0,2010 ACM/IEEE 32nd International Conference on Software Engineering,"{'volume': '2', 'pages': '493-494', 'name': '2010 ACM/IEEE 32nd International Conference on Software Engineering'}",https://www.semanticscholar.org/paper/9af1d43923e81284d7c2bc68739a3e28e02647cd,True,"{'url': 'http://www.bartneck.de/publications/2007/designMethodNotScience/bartneckMethodCHI2007.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1810295.1810446?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1810295.1810446, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",66,18,,"['JournalArticle', 'Conference', 'Review']","['Engineering', 'Computer Science']","{'MAG': '2099223743', 'DBLP': 'conf/icse/Wieringa10', 'DOI': '10.1145/1810295.1810446', 'CorpusId': 16337352}",1,R. Wieringa,"JournalArticle, Conference, Review","MAG:2099223743, DBLP:conf/icse/Wieringa10, DOI:10.1145/1810295.1810446, CorpusId:16337352"
Contributions to Software Engineering and to the Development and Deployment of International Software Engineering Standards for Very Small Entities. (Contributions au génie logiciel et au développement et déploiement de normes internationales en génie logiciel pour de très petites organisations),,"[{'authorId': '2081141243', 'name': 'Claude Y. Laporte'}]",2009.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/c23e7ce35fa13d04fab468a24caa86793337176f,False,"{'url': '', 'status': None, 'license': None}",14,244,,,"['Computer Science', 'Engineering']","{'DBLP': 'phd/hal/Laporte09', 'MAG': '2346126641', 'CorpusId': 19698541}",2,Claude Y. Laporte,,"DBLP:phd/hal/Laporte09, MAG:2346126641, CorpusId:19698541"
Empirical results from the transformation of a large commercial technical computing environment,,"[{'authorId': '143858643', 'name': 'R. Razdan'}, {'authorId': '32602110', 'name': 'S. Esposito'}, {'authorId': '32523535', 'name': 'J. Lawrence'}, {'authorId': '1962129', 'name': 'Peter Conner'}]",2009.0,International Symposium on Empirical Software Engineering and Measurement,"{'pages': '248-256', 'name': '2009 3rd International Symposium on Empirical Software Engineering and Measurement'}",https://www.semanticscholar.org/paper/5045e81a3b58dc2980823bccb73df839d1d74a33,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ESEM.2009.5316000?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ESEM.2009.5316000, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1,13,,['JournalArticle'],"['Computer Science', 'Engineering']","{'MAG': '1989717188', 'DBLP': 'conf/esem/RazdanELC09', 'DOI': '10.1109/ESEM.2009.5316000', 'CorpusId': 8373626}",0,"R. Razdan, S. Esposito, J. Lawrence, Peter Conner",JournalArticle,"MAG:1989717188, DBLP:conf/esem/RazdanELC09, DOI:10.1109/ESEM.2009.5316000, CorpusId:8373626"
Technology transfer decision support in requirements engineering research: a systematic review of REj,,"[{'authorId': '97529166', 'name': 'Martin Ivarsson'}, {'authorId': '1680289', 'name': 'T. Gorschek'}]",2009.0,Requirements Engineering,"{'volume': '14', 'pages': '155-175', 'name': 'Requirements Engineering'}",https://www.semanticscholar.org/paper/211416bb1ad8cefd22a0e229d24b748947fea3a7,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s00766-009-0080-1?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s00766-009-0080-1, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",101,55,,"['JournalArticle', 'Review']","['Engineering', 'Computer Science']","{'DBLP': 'journals/re/IvarssonG09', 'MAG': '2122454446', 'DOI': '10.1007/s00766-009-0080-1', 'CorpusId': 409272}",8,"Martin Ivarsson, T. Gorschek","JournalArticle, Review","DBLP:journals/re/IvarssonG09, MAG:2122454446, DOI:10.1007/s00766-009-0080-1, CorpusId:409272"
Software engineering technology innovation - Turning research results into industrial success,,"[{'authorId': '2382987', 'name': 'Teade Punter'}, {'authorId': '1729714', 'name': 'R. Krikhaar'}, {'authorId': '2632970', 'name': 'R. Bril'}]",2009.0,Journal of Systems and Software,"{'volume': '82', 'pages': '993-1003', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/f85acc8d520a84d8f56b0d3bddbadcf772ad9b1c,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jss.2008.12.035?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jss.2008.12.035, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",17,35,,['JournalArticle'],"['Computer Science', 'Engineering']","{'DBLP': 'journals/jss/PunterKB09', 'MAG': '2071015111', 'DOI': '10.1016/j.jss.2008.12.035', 'CorpusId': 10013792}",1,"Teade Punter, R. Krikhaar, R. Bril",JournalArticle,"DBLP:journals/jss/PunterKB09, MAG:2071015111, DOI:10.1016/j.jss.2008.12.035, CorpusId:10013792"
Training students to be innovative information systems developers: synergizing project-based learning with problem-based learning,,"[{'authorId': '34294710', 'name': 'Wee-Kek Tan'}, {'authorId': '144686722', 'name': 'H. Teo'}]",2009.0,SIGMIS CPR '09,{'pages': '19-32'},https://www.semanticscholar.org/paper/46ab21c0b15c4fb41252981c4403c4436f2b8e12,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1542130.1542136?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1542130.1542136, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",5,40,,['JournalArticle'],"['Engineering', 'Computer Science']","{'MAG': '1967003204', 'DBLP': 'conf/sigcpr/TanT09', 'DOI': '10.1145/1542130.1542136', 'CorpusId': 16443289}",0,"Wee-Kek Tan, H. Teo",JournalArticle,"MAG:1967003204, DBLP:conf/sigcpr/TanT09, DOI:10.1145/1542130.1542136, CorpusId:16443289"
Acceptance of agile methodologies: A critical review and conceptual framework,,"[{'authorId': '34208372', 'name': 'F. Chan'}, {'authorId': '3122032', 'name': 'J. Thong'}]",2009.0,Decision Support Systems,"{'volume': '46', 'pages': '803-814', 'name': 'Decis. Support Syst.'}",https://www.semanticscholar.org/paper/c350c8d9cc3c5af0edbf39666300ece95122f596,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.dss.2008.11.009?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.dss.2008.11.009, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",279,101,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '1974807659', 'DBLP': 'journals/dss/ChanT09', 'DOI': '10.1016/j.dss.2008.11.009', 'CorpusId': 16421816}",23,"F. Chan, J. Thong","JournalArticle, Review","MAG:1974807659, DBLP:journals/dss/ChanT09, DOI:10.1016/j.dss.2008.11.009, CorpusId:16421816"
Implementing a software measurement program in small and medium enterprises: a suitable framework,,"[{'authorId': '1400444598', 'name': 'María Díaz-Ley'}, {'authorId': '143661147', 'name': 'Félix García'}, {'authorId': '1702096', 'name': 'M. Piattini'}]",2008.0,IET Software,"{'volume': '2', 'pages': '417-436', 'name': 'IET Softw.'}",https://www.semanticscholar.org/paper/9a3d02fb017d353ea0bdb6429aa5cae03879fa15,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1049/IET-SEN:20080026?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1049/IET-SEN:20080026, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",38,10,,['JournalArticle'],"['Engineering', 'Computer Science']","{'DBLP': 'journals/iee/Diaz-LeyGP08', 'MAG': '2047909612', 'DOI': '10.1049/IET-SEN:20080026', 'CorpusId': 39961483}",5,"María Díaz-Ley, Félix García, M. Piattini",JournalArticle,"DBLP:journals/iee/Diaz-LeyGP08, MAG:2047909612, DOI:10.1049/IET-SEN:20080026, CorpusId:39961483"
A survey of software project managers on software process change,,"[{'authorId': '1754720', 'name': 'Yuepu Guo'}, {'authorId': '5035095', 'name': 'C. Seaman'}]",2008.0,International Symposium on Empirical Software Engineering and Measurement,{'pages': '263-269'},https://www.semanticscholar.org/paper/864b54d4c8e8dd892afa14631c7a04832ccfca6e,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1414004.1414046?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1414004.1414046, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",10,11,,"['JournalArticle', 'Review']","['Engineering', 'Computer Science']","{'MAG': '2058688166', 'DBLP': 'conf/esem/GuoS08', 'DOI': '10.1145/1414004.1414046', 'CorpusId': 11834295}",1,"Yuepu Guo, C. Seaman","JournalArticle, Review","MAG:2058688166, DBLP:conf/esem/GuoS08, DOI:10.1145/1414004.1414046, CorpusId:11834295"
"Design Science, Engineering Science and Requirements Engineering",,"[{'authorId': '52112919', 'name': 'R. Wieringa'}, {'authorId': '2071526105', 'name': 'J. Heerkens'}]",2008.0,IEEE International Requirements Engineering Conference,"{'pages': '310-313', 'name': '2008 16th IEEE International Requirements Engineering Conference'}",https://www.semanticscholar.org/paper/0421262583023b5f67b842aeea8f803f6bda93da,True,"{'url': 'https://research.utwente.nl/files/5516759/Wieringa_Heerkens_-_Dewsign_science,_engineering_science_and_requirements_engineering.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/RE.2008.63?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/RE.2008.63, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",13,53,,"['JournalArticle', 'Conference', 'Review']","['Computer Science', 'Engineering']","{'DBLP': 'conf/re/WieringaH08', 'MAG': '2171684505', 'DOI': '10.1109/RE.2008.63', 'CorpusId': 8027243}",0,"R. Wieringa, J. Heerkens","JournalArticle, Conference, Review","DBLP:conf/re/WieringaH08, MAG:2171684505, DOI:10.1109/RE.2008.63, CorpusId:8027243"
Evaluating Structural Criteria for Testing Mobile Code,"Code mobility has become an attractive alternative to the implementation of distributed systems. In the last few years much effort has been made in the study and development of techniques to support the development of software based on mobile code. In spite of this effort, there is still a lack of criteria and environments to test mobile software. In this paper we investigate the use of control and data flow based criteria for testing software with mobility features. A testing tool named JaBUTi/MA supports coverage analysis based on client triggered and server triggered instrumentation. A case study is presented to assess the use of JaBUTi/MA on mobile agents.","[{'authorId': '1745775', 'name': 'M. Delamaro'}, {'authorId': '1690337', 'name': 'A. Vincenzi'}, {'authorId': '32768962', 'name': 'J. Maldonado'}]",2008.0,International Conference on Evaluation & Assessment in Software Engineering,"{'volume': '', 'pages': '146-155', 'name': ''}",https://www.semanticscholar.org/paper/3af4a94a487b2fd1760938ddfe5ab6ef89a4bb25,True,"{'url': 'https://www.scienceopen.com/document_file/d0667dc1-1bdb-452a-9ee7-ca900d2e2e56/ScienceOpen/001_Delamaro.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.14236/EWIC/EASE2008.16?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.14236/EWIC/EASE2008.16, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,14,,['JournalArticle'],"['Engineering', 'Computer Science']","{'MAG': '2397925273', 'DBLP': 'conf/ease/DelamaroVM08', 'DOI': '10.14236/EWIC/EASE2008.16', 'CorpusId': 35381062}",0,"M. Delamaro, A. Vincenzi, J. Maldonado",JournalArticle,"MAG:2397925273, DBLP:conf/ease/DelamaroVM08, DOI:10.14236/EWIC/EASE2008.16, CorpusId:35381062"
MIS-PyME Software Measurement Maturity Model-Supporting the Definition of Software Measurement Programs,,"[{'authorId': '1400444598', 'name': 'María Díaz-Ley'}, {'authorId': '143661147', 'name': 'Félix García'}, {'authorId': '1702096', 'name': 'M. Piattini'}]",2008.0,International Conference on Product Focused Software Process Improvement,{'pages': '19-33'},https://www.semanticscholar.org/paper/ac7315245c3c1d0383b5579ee19e273d9443fea0,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-540-69566-0_5?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-540-69566-0_5, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",19,17,,['JournalArticle'],"['Computer Science', 'Engineering']","{'MAG': '1581713445', 'DBLP': 'conf/profes/Diaz-LeyGP08', 'DOI': '10.1007/978-3-540-69566-0_5', 'CorpusId': 13162329}",0,"María Díaz-Ley, Félix García, M. Piattini",JournalArticle,"MAG:1581713445, DBLP:conf/profes/Diaz-LeyGP08, DOI:10.1007/978-3-540-69566-0_5, CorpusId:13162329"
3-step knowledge transition,,"[{'authorId': '2233191', 'name': 'B. Michalik'}, {'authorId': '37801162', 'name': 'J. Nawrocki'}, {'authorId': '2723325', 'name': 'Mirosław Ochodek'}]",2008.0,2008 ACM/IEEE 30th International Conference on Software Engineering,"{'pages': '741-748', 'name': '2008 ACM/IEEE 30th International Conference on Software Engineering'}",https://www.semanticscholar.org/paper/91bdec5aaef4606ef5408a727d242a2bb911ee71,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1368088.1368193?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1368088.1368193, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",5,30,,"['Book', 'JournalArticle', 'Conference']",['Computer Science'],"{'MAG': '2135850600', 'DBLP': 'conf/icse/MichalikNO08', 'DOI': '10.1145/1368088.1368193', 'CorpusId': 15635256}",0,"B. Michalik, J. Nawrocki, Mirosław Ochodek","Book, JournalArticle, Conference","MAG:2135850600, DBLP:conf/icse/MichalikNO08, DOI:10.1145/1368088.1368193, CorpusId:15635256"
Guide to Advanced Empirical Software Engineering,,"[{'authorId': '1723491', 'name': 'F. Shull'}, {'authorId': '39391305', 'name': 'J. Singer'}, {'authorId': '52099029', 'name': 'Dag I.K. Sjøberg'}]",2007.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/24b11e369c41137e30ed026061bcfc66855e6832,True,"{'url': 'https://link.springer.com/content/pdf/bfm:978-1-84800-044-5/1?pdf=chapter%20toc', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-1-84800-044-5?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-1-84800-044-5, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",898,194,,,['Computer Science'],"{'DBLP': 'books/sp/08/SSS2008', 'MAG': '1564623840', 'DOI': '10.1007/978-1-84800-044-5', 'CorpusId': 60778463}",58,"F. Shull, J. Singer, Dag I.K. Sjøberg",,"DBLP:books/sp/08/SSS2008, MAG:1564623840, DOI:10.1007/978-1-84800-044-5, CorpusId:60778463"
On the Sustained Use of a Test-Driven Development Practice at IBM,,"[{'authorId': '114262464', 'name': 'J. Sanchez'}, {'authorId': '144426849', 'name': 'L. Williams'}, {'authorId': '1741059', 'name': 'E. M. Maximilien'}]",2007.0,Agile Conference,"{'pages': '5-14', 'name': 'Agile 2007 (AGILE 2007)'}",https://www.semanticscholar.org/paper/a00c61b77e2df21b43d5e500341d5efec286c195,True,"{'url': 'http://collaboration.csc.ncsu.edu/laurie/Papers/agile07.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/AGILE.2007.43?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/AGILE.2007.43, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",61,26,,['JournalArticle'],['Computer Science'],"{'MAG': '2109987801', 'DBLP': 'conf/agiledc/SanchezWM07', 'DOI': '10.1109/AGILE.2007.43', 'CorpusId': 9365457}",3,"J. Sanchez, L. Williams, E. M. Maximilien",JournalArticle,"MAG:2109987801, DBLP:conf/agiledc/SanchezWM07, DOI:10.1109/AGILE.2007.43, CorpusId:9365457"
Research Collaborations between Academia and Industry,,"[{'authorId': '145857323', 'name': 'H. D. Rombach'}, {'authorId': '2636063', 'name': 'R. Achatz'}]",2007.0,Future of Software Engineering (FOSE '07),"{'pages': '29-36', 'name': ""Future of Software Engineering (FOSE '07)""}",https://www.semanticscholar.org/paper/a22d6f56988f2ccafcdc15934936e91d1d2967cd,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/FOSE.2007.16?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/FOSE.2007.16, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",39,15,,"['JournalArticle', 'Review']","['Computer Science', 'Engineering']","{'MAG': '2115982918', 'DBLP': 'conf/icse/RombachA07', 'DOI': '10.1109/FOSE.2007.16', 'CorpusId': 14742839}",3,"H. D. Rombach, R. Achatz","JournalArticle, Review","MAG:2115982918, DBLP:conf/icse/RombachA07, DOI:10.1109/FOSE.2007.16, CorpusId:14742839"
A Model for Technology Transfer in Practice,,"[{'authorId': '1680289', 'name': 'T. Gorschek'}, {'authorId': '34693309', 'name': 'P. Garre'}, {'authorId': '50707562', 'name': 'S. Larsson'}, {'authorId': '1714524', 'name': 'C. Wohlin'}]",2006.0,IEEE Software,"{'volume': '23', 'name': 'IEEE Software'}",https://www.semanticscholar.org/paper/d3d3f6e295f3bf3f18c1ce4c94668187f89640ae,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/MS.2006.147?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/MS.2006.147, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",343,12,,['JournalArticle'],"['Engineering', 'Computer Science']","{'MAG': '2066253558', 'DBLP': 'journals/software/GorschekGLW06', 'DOI': '10.1109/MS.2006.147', 'CorpusId': 9531953}",31,"T. Gorschek, P. Garre, S. Larsson, C. Wohlin",JournalArticle,"MAG:2066253558, DBLP:journals/software/GorschekGLW06, DOI:10.1109/MS.2006.147, CorpusId:9531953"
Intelligent decision support for road mapping a technology transfer case study with seimens corporate technology,,"[{'authorId': '1850045', 'name': 'Pankaj Bhawnani'}, {'authorId': '145723974', 'name': 'G. Ruhe'}, {'authorId': '3090559', 'name': 'Franz Kudorfer'}, {'authorId': '39946172', 'name': 'Ludger Meyer'}]",2006.0,TT '06,"{'volume': '', 'pages': '35-40', 'name': ''}",https://www.semanticscholar.org/paper/22d8ae31bedd02b65fe0990123fc86d62babfd96,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1138046.1138057?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1138046.1138057, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",10,7,,,['Engineering'],"{'MAG': '2043390388', 'DOI': '10.1145/1138046.1138057', 'CorpusId': 15745893}",0,"Pankaj Bhawnani, G. Ruhe, Franz Kudorfer, Ludger Meyer",,"MAG:2043390388, DOI:10.1145/1138046.1138057, CorpusId:15745893"
Sustainable Technology Transfer,,"[{'authorId': '2382987', 'name': 'Teade Punter'}, {'authorId': '1729714', 'name': 'R. Krikhaar'}, {'authorId': '2632970', 'name': 'R. Bril'}]",2006.0,TT '06,"{'volume': '', 'pages': '15-18', 'name': ''}",https://www.semanticscholar.org/paper/43cd76fefb3952de41db04086f7e9953750a6265,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1138046.1138052?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1138046.1138052, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",10,20,,,['Engineering'],"{'MAG': '2020057974', 'DOI': '10.1145/1138046.1138052', 'CorpusId': 16901044}",2,"Teade Punter, R. Krikhaar, R. Bril",,"MAG:2020057974, DOI:10.1145/1138046.1138052, CorpusId:16901044"
Introducing requirements engineering into product development : towards systematic user requirements definition,,"[{'authorId': '1692478', 'name': 'Marjo Kauppinen'}]",2005.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/f0826b936e4c820c91b9e58e9cfe70febfeea98e,False,"{'url': '', 'status': None, 'license': None}",13,122,,,['Computer Science'],"{'MAG': '2601547173', 'CorpusId': 114339324}",1,Marjo Kauppinen,,"MAG:2601547173, CorpusId:114339324"
An experimental investigation of formality in UML-based development,,"[{'authorId': '1722904', 'name': 'L. Briand'}, {'authorId': '1689124', 'name': 'Y. Labiche'}, {'authorId': '1719962', 'name': 'M. D. Penta'}, {'authorId': '1409047952', 'name': 'Han Yan-Bondoc'}]",2005.0,IEEE Transactions on Software Engineering,"{'volume': '31', 'pages': '833-849', 'name': 'IEEE Transactions on Software Engineering'}",https://www.semanticscholar.org/paper/62c6f5daf197f82d55699e70c1b956f41b6c612e,True,"{'url': 'http://www.rcost.unisannio.it/mdipenta/papers/tse2005.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/TSE.2005.105?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/TSE.2005.105, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",125,47,,['JournalArticle'],['Computer Science'],"{'MAG': '2158338135', 'DBLP': 'journals/tse/BriandLPY05', 'DOI': '10.1109/TSE.2005.105', 'CorpusId': 10837242}",6,"L. Briand, Y. Labiche, M. D. Penta, Han Yan-Bondoc",JournalArticle,"MAG:2158338135, DBLP:journals/tse/BriandLPY05, DOI:10.1109/TSE.2005.105, CorpusId:10837242"
