Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
24,"B Lundell, B Lings","Method in action and method in tool: a stakeholder perspective",2004,"Journal of Information Technology","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1057/palgrave.jit.2000022?casa_token=xH7KwC2JhLkAAAAA:QME22EH6Sc4rMtZkLU2OobsWNlYI5ViDxvHgQD9OHBMyvLU0ySLQpgtlxjdquDriS577zyI6AB3DhHI","https://scholar.google.com/scholar?cites=15217801933056047130&as_sdt=2005&sciodt=0,5&hl=en",63,"2026-05-05 09:48:35","","10.1057/palgrave.jit.2000022","","",,,,,24,1.09,12,2,22,"Tool support for information systems (IS) development can be considered from many perspectives, and it is not surprising that different stakeholders perceive such tools very …","https://journals.sagepub.com/doi/pdf/10.1057/palgrave.jit.2000022?casa_token=YqfksW4JtvgAAAAA:Pt_kksF9tTt73GvpB7li-PMwfVK7LBwjsAGwPQ6dwtGNnult5QJ7In7fX2iKTjHdS05FsqgXaa6tiaw","https://scholar.google.com/scholar?q=related:GvgOEjt-MNMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"D Vavpotič, M Krisper","Measuring and improving technical and social suitability of software development methodology",2004,"Advances in Theory, Practice and Education","Citeseer","","https://scholar.google.com/scholar?cites=2202976201632775315&as_sdt=2005&sciodt=0,5&hl=en",137,"2026-05-05 09:48:35","CITATION","","","",,,,,1,0.05,1,2,22,"","","https://scholar.google.com/scholar?q=related:k_z1-i6Lkh4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"D Vavpotic, M Bajec, M Krisper","Measuring and improving software development methodology value by considering technical and social suitability of its constituent elements",2004,"Advances in Theory, Practice and …","academia.edu","https://www.academia.edu/download/85831697/measuringsdmsuitability.pdf","https://scholar.google.com/scholar?cites=16411972549584302681&as_sdt=2005&sciodt=0,5&hl=en",85,"2026-05-05 09:48:35","PDF","","","",,,,,9,0.41,3,3,22,"The theoretical research in the field of software development methodologies (SDM) shows that the use of SDM should improve the efficiency of the development team and the quality of …","https://www.academia.edu/download/85831697/measuringsdmsuitability.pdf","https://scholar.google.com/scholar?q=related:WTJvWRQKw-MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
67,"Y Martínez, C Cachero, S Meliá","MDD vs. traditional software development: A practitioner's subjective perspective",2013,"Information and Software Technology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950584912001309?casa_token=FOrhO3B9nkUAAAAA:d8g5kFWCrcFRhdFBCD9sxuyOXCSgtLbF2Ur6bCswd478dZH0qCYhgqqMTM3IMhOlaWjSfDjUuzRJ","https://scholar.google.com/scholar?cites=493742654733005711&as_sdt=2005&sciodt=0,5&hl=en",20,"2026-05-05 09:48:35","HTML","","","",,,,,67,5.15,22,3,13,"CONTEXT: Today's project managers have a myriad of methods to choose from for the development of software applications. However, they lack empirical data about the character …","https://www.sciencedirect.com/science/article/pii/S0950584912001309?casa_token=FOrhO3B9nkUAAAAA:d8g5kFWCrcFRhdFBCD9sxuyOXCSgtLbF2Ur6bCswd478dZH0qCYhgqqMTM3IMhOlaWjSfDjUuzRJ","https://scholar.google.com/scholar?q=related:j7PRGVQg2gYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"PN van der Spek","Managing software evolution in embedded systems",2010,"","research.vu.nl","https://research.vu.nl/en/publications/managing-software-evolution-in-embedded-systems/","https://scholar.google.com/scholar?cites=8287833244243570307&as_sdt=2005&sciodt=0,5&hl=en",162,"2026-05-05 09:48:35","CITATION","","","",,,,,5,0.31,5,1,16,"Managing software evolution in embedded systems - Vrije Universiteit Amsterdam Skip to main navigation Skip to search Skip to main content Vrije Universiteit Amsterdam Home Vrije …","","https://scholar.google.com/scholar?q=related:g67PwGxMBHMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"SL Pfleeger","Making change: understanding software technology transfer",1999,"The Journal of Systems &Software","cs.utexas.edu","https://www.cs.utexas.edu/~software/1998/pfleeger-19981203.pdf","https://scholar.google.com/scholar?cites=15405871542549616772&as_sdt=2005&sciodt=0,5&hl=en",124,"2026-05-05 09:48:35","PDF","","","",,,,,2,0.07,2,1,27,"Making change: understanding software technology transfer Page 1 1 Systems/Software, Inc. Copyright 1998 Shari Lawrence Pfleeger Making change: understanding software …","https://www.cs.utexas.edu/~software/1998/pfleeger-19981203.pdf","https://scholar.google.com/scholar?q=related:hBj4TIumzNUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"A Mockus, R Abreu, PC Rigby, D Amsallem…","Leveraging Risk Models to Improve Productivity for Effective Code Un-Freeze at Scale",2025,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3722216","https://scholar.google.com/scholar?cites=11322929035513886411&as_sdt=2005&sciodt=0,5&hl=en",25,"2026-05-05 09:48:35","","10.1145/3722216","","",,,,,1,1.00,0,5,1,"Changing software is essential to add needed functionality and to fix problems, but changes may introduce defects that lead to outages. This motivates one of the oldest software quality …","https://dl.acm.org/doi/pdf/10.1145/3722216","https://scholar.google.com/scholar?q=related:y_bCYvcfI50J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D AMSALLEM, P BANSAL, K CHINNIAH…","Leveraging Risk Models to Improve Productivity for Effective Code Un-Freeze at Scale",2025,"ACM Transactions on …","mockus.org","https://mockus.org/papers/UnfreezeMeta.pdf","",79,"2026-05-05 09:48:35","PDF","","","",,,,,0,0.00,0,4,1,"Of the three key objectives of the software development process (shorter lead time, lower effort, and better quality), the quality aspect is often considered to be the most important. Low …","https://mockus.org/papers/UnfreezeMeta.pdf","https://scholar.google.com/scholar?q=related:JGRRasbPNCMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
13,"D Marijan, A Gotlieb","Lessons learned on research co-creation: making industry-academia collaboration work",2020,"2020 46th Euromicro Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9226304/?casa_token=ybg8YX8JPW0AAAAA:hoQiRZhmR7_ypC58EIJookWRDDhnqk2BwE5TzNERTzwZVaV7kayr_4fCBdN-j7EC57_8wuh3vhj5","https://scholar.google.com/scholar?cites=3593693114404648768&as_sdt=2005&sciodt=0,5&hl=en",38,"2026-05-05 09:48:35","","","","",,,,,13,2.17,7,2,6,"How to increase the impact of software engineering research in the software industry and the society at large is a critical yet perplexing question to answer. Constrained by curtailed …","https://ieeexplore.ieee.org/iel7/9222388/9226268/09226304.pdf?casa_token=hcxKPWoSGHEAAAAA:zn_BYPEd2Zy5W0P-s8188s5SMSGTGnPQdYszPhShwbgChypU1k4M1VNm34E26hQ_XQDm37_goImU","https://scholar.google.com/scholar?q=related:QDfb69hc3zEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
33,"S Betz, B Penzenstadler, L Duboc…","Lessons learned from developing a sustainability awareness framework for software engineering using design science",2024,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3649597","https://scholar.google.com/scholar?cites=318794560188978827&as_sdt=2005&sciodt=0,5&hl=en",10,"2026-05-05 09:48:35","","10.1145/3649597","","",,,,,33,16.50,8,4,2,"To foster a sustainable society within a sustainable environment, we must dramatically reshape our work and consumption activities, most of which are facilitated through software …","https://dl.acm.org/doi/pdf/10.1145/3649597","https://scholar.google.com/scholar?q=related:ixZkpPaVbAQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"C Bratianu, A Garcia-Perez, F Dal Mas…","Knowledge Translation for Cross-country Technology Design and Implementation",2024,"Knowledge …","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/978-1-80382-889-320241012/full/html","",80,"2026-05-05 09:48:35","","10.1108/978-1-80382-889-320241012","","",,,,,0,0.00,0,4,2,"This business case focuses on knowledge translation challenges and opportunities in an internal organization's technology design and implementation project. The organization's …","","https://scholar.google.com/scholar?q=related:N6LSpnXaL34J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"L Iandoli, G Zollo","Knowledge at work in software development: A cognitive approach for sharing knowledge and creating decision support for life-cycle selection",2005,"Causal mapping for research in information …","igi-global.com","https://www.igi-global.com/chapter/knowledge-work-software-development/6524","https://scholar.google.com/scholar?cites=4169081046320004562&as_sdt=2005&sciodt=0,5&hl=en",122,"2026-05-05 09:48:35","","","","",,,,,2,0.10,1,2,21,"Abstract Knowledge management practices in software development and engineering have been focused mainly on knowledge sharing and maintenance whereas less attention has …","http://ebooks.znu.edu.ua/files/Bibliobooks/Inshi3/0005295.pdf#page=323","https://scholar.google.com/scholar?q=related:0r23dR-N2zkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"D Jin, X Mo, AM Subramanian…","Key management processes to technology transfer success",2016,"… on Management of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7605009/?casa_token=HWB0YwSvDl8AAAAA:OnIi7Xh1qtft5t1W0nn8iy0ex5aKBxF6GQ3MU4GlMtNuuFaWfwYvqeYZ8aqamCAN2nSUzmM9xac_","https://scholar.google.com/scholar?cites=10185621988976635629&as_sdt=2005&sciodt=0,5&hl=en",89,"2026-05-05 09:48:35","","","","",,,,,4,0.40,1,4,10,"The success rate of technology transfer from government laboratories is quite low. This paper combines findings from academic research to provide valuable managerial insights …","https://ieeexplore.ieee.org/iel7/7592390/7604993/07605009.pdf?casa_token=pWVyidu-6Q8AAAAA:1ay-duPabiJ0SXXVsV7TzhS47UAkRrcQVWrNrCmNcqf7SVlk6WOXqnYS7BJYsbLKP4IoJ5vHralz","https://scholar.google.com/scholar?q=related:7S5ctTuZWo0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"A Ogunyemi, K Johnston","Is server virtualization implementation in business and public organizations a worthwhile investment?",2017,"International Journal of Information …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S0219622017500146?casa_token=nnuuT0Fx4U8AAAAA:S-Wvz3Jpm8W4dx8-lPQGwTZv12GlRwKtMRUPp_nJCstdEOcH5LVOK8teChr_ofGUaYqVn6mB_koTsOE","https://scholar.google.com/scholar?cites=9335523072372559061&as_sdt=2005&sciodt=0,5&hl=en",73,"2026-05-05 09:48:35","","10.1142/S0219622017500146","","",,,,,6,0.67,3,2,9,"Globalization is responsible for rapid development and release of information technologies. Globalization drives the competitiveness of people and organizations. Competitiveness …","https://www.worldscientific.com/doi/pdf/10.1142/S0219622017500146?casa_token=YZkxRJB6HRMAAAAA:Y5ABs0bdtYLqpxCA3T2197ZFTiVbjhzapKa3BfHklCCGrPlHMdXwKcCWa0f0SIfEdhEJ3KuSjW4_0pg","https://scholar.google.com/scholar?q=related:1cw6ycVwjoEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
458,"BC Hardgrave, FD Davis…","Investigating determinants of software developers' intentions to follow methodologies",2003,"Journal of management …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045751","https://scholar.google.com/scholar?cites=12652764991859228328&as_sdt=2005&sciodt=0,5&hl=en",8,"2026-05-05 09:48:35","","10.1080/07421222.2003.11045751","","",,,,,458,19.91,153,3,23,"Seeking to improve software development, many organizations attempt to deploy formalized methodologies. This typically entails substantial behavioral change by software developers …","","https://scholar.google.com/scholar?q=related:qH5EDrmml68J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
18,"M Kauppinen","Introducing requirements engineering into product development: Towards systematic user requirements definition",2005,"","aaltodoc.aalto.fi","https://aaltodoc.aalto.fi/items/7a257e3b-9879-4ce9-a899-f5004bebd79d","https://scholar.google.com/scholar?cites=7715030592120089828&as_sdt=2005&sciodt=0,5&hl=en",61,"2026-05-05 09:48:35","BOOK","","","",,,,,18,0.86,18,1,21,"Without knowing the requirements of customers and users, it is difficult to build the right product. Although requirements engineering (RE) is considered a critical activity in product …","https://aaltodoc.aalto.fi/bitstreams/3df49f7d-941c-43c2-9d75-e97db1e3ce43/download","https://scholar.google.com/scholar?q=related:5OyWknJLEWsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"SC Özbek","Introducing innovations into Open Source projects",2011,"","refubium.fu-berlin.de","https://refubium.fu-berlin.de/handle/fub188/12963","https://scholar.google.com/scholar?cites=17912125944968958489&as_sdt=2005&sciodt=0,5&hl=en",115,"2026-05-05 09:48:35","","","","",,,,,9,0.60,9,1,15,"Diese Dissertation widmet sich der Fragestellung, wie Technologien, Werkzeuge und Prozesse der Softwaretechnik in Open-Source-Projekte eingeführt werden können. Zur …","https://refubium.fu-berlin.de/bitstream/handle/fub188/12963/diss-oezbek-2011-02-02-publishing-ub-ticket-20110130100000018.pdf?sequence=1","https://scholar.google.com/scholar?q=related:GdLu-aSnlPgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"AP Arni, W Ruigrok, P Gomez","Internationalization and performance in network markets: The case of electronic business-to-business marketplaces in Europe",2003,"","Verlag nicht ermittelbar","","https://scholar.google.com/scholar?cites=5870441789898775601&as_sdt=2005&sciodt=0,5&hl=en",160,"2026-05-05 09:48:35","CITATION","","","",,,,,7,0.30,2,3,23,"","","https://scholar.google.com/scholar?q=related:MVyGebT_d1EJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"TV Ribeiro","Insights on transferring software engineering scientific knowledge to practice",2022,"","pantheon.ufrj.br","https://pantheon.ufrj.br/handle/11422/26451","https://scholar.google.com/scholar?cites=17757430621047289008&as_sdt=2005&sciodt=0,5&hl=en",113,"2026-05-05 09:48:35","","","","",,,,,2,0.50,2,1,4,"CONTEXT. Bridging the gap between research and practice is an old challenge in the software engineering field. While researchers expect practitioners to use scientific …","https://pantheon.ufrj.br/bitstream/11422/26451/1/947844_compressed.pdf","https://scholar.google.com/scholar?q=related:sPQqIxERb_YJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"DE Gutiw","Infusion of medical expert systems in emergency medical services",2011,"","search.proquest.com","https://search.proquest.com/openview/848fde5e8b1d60257b08ff5dffe61778/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=16809750477153756541&as_sdt=2005&sciodt=0,5&hl=en",135,"2026-05-05 09:48:35","BOOK","","","",,,,,1,0.07,1,1,15,"This study explores Kaplan's (2001) paradox, which suggests that despite its proven effectiveness, medical clinicians are reluctant to adopt decision-making technologies as part …","","https://scholar.google.com/scholar?q=related:feWzQf86SOkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
62,"V Garousi, MM Eskandar, K Herkiloğlu","Industry–academia collaborations in software testing: Experience and success stories from Canada and Turkey",2017,"Software Quality Journal","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11219-016-9319-5&casa_token=FxPFr1sIWgUAAAAA:9bIzcFDTtmFJBXoTXrVUhWEsdGVt8YNNBMU-kKdheEBDSmeNbTXj5XVqXncXqcBrKRhQzCc5_8gJKMa7OHw","https://scholar.google.com/scholar?cites=9895204744097567070&as_sdt=2005&sciodt=0,5&hl=en",19,"2026-05-05 09:48:35","HTML","10.1007/s11219-016-9319-5","","",,,,,62,6.89,21,3,9,"Collaboration between industry and academia supports improvement and innovation in industry and helps to ensure industrial relevance in academic research. However, many …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11219-016-9319-5&casa_token=FxPFr1sIWgUAAAAA:9bIzcFDTtmFJBXoTXrVUhWEsdGVt8YNNBMU-kKdheEBDSmeNbTXj5XVqXncXqcBrKRhQzCc5_8gJKMa7OHw","https://scholar.google.com/scholar?q=related:XhGyp0nUUokJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
82,"D Marijan, A Gotlieb","Industry-Academia research collaboration in software engineering: The Certus model",2021,"Information and software technology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950584920302184","https://scholar.google.com/scholar?cites=2909269670895131073&as_sdt=2005&sciodt=0,5&hl=en",12,"2026-05-05 09:48:35","HTML","","","",,,,,82,16.40,41,2,5,"Context: Research collaborations between software engineering industry and academia can provide significant benefits to both sides, including improved innovation capacity for …","https://www.sciencedirect.com/science/article/pii/S0950584920302184","https://scholar.google.com/scholar?q=related:wZmFCVrNXygJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
12,"F Grigoleit, A Vetrò, P Diebold…","In quest for proper mediums for technology transfer in software engineering",2015,"2015 ACM/IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7321203/?casa_token=1dIMfcB9JhsAAAAA:rsWKEWX7-fHk69tnolTlA5OstASoB9g_HhfQtwqgD-ersXttNfCmYh9xNiy0c-5a_R6OeddHTkMo","https://scholar.google.com/scholar?cites=4199940777700751643&as_sdt=2005&sciodt=0,5&hl=en",59,"2026-05-05 09:48:35","","","","",,,,,12,1.09,3,4,11,"Background: Successful transfer of the results of research projects into practice is of great interest to all project participants. It can be assumed that different transfer mediums fulfill …","https://ieeexplore.ieee.org/iel7/7320463/7321177/07321203.pdf?casa_token=E2MgQ5NFP08AAAAA:X3Xzjy3-JSWMptwdQUL_2AeKzE4t0bKfz2JuM8NUuEpmf0LsC6sGbEg4Cwh4lsMl2LgarP4SSvXI","https://scholar.google.com/scholar?q=related:G_mHlOIvSToJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
11,"A Walenstein","Improving adoptability by preserving, leveraging, and adding cognitive support to existing tools and environments",2003,"Proceedings of the 3rd International Workshop on …","apps.dtic.mil","https://apps.dtic.mil/sti/pdfs/ADA416604.pdf#page=47","https://scholar.google.com/scholar?cites=15532953526710397593&as_sdt=2005&sciodt=0,5&hl=en",84,"2026-05-05 09:48:35","PDF","","","",,,,,11,0.48,11,1,23,"Being adoption-centric means focusing research on what technologies would be helpful to real users and trying to ensure that the results are more likely to be adopted. Too little is …","https://apps.dtic.mil/sti/pdfs/ADA416604.pdf#page=47","https://scholar.google.com/scholar?q=related:mWo5eO8ikNcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
128,"M Kauppinen, M Vartiainen, J Kontio, S Kujala…","Implementing requirements engineering processes throughout organizations: success factors and challenges",2004,"Information and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950584904000692?casa_token=2luqN4E4nOwAAAAA:pDeT-cTkaWYAcpuV-rwxP1NCFifn8oCEDjlhDRjwC_n2VaIZSudSo-mQjn-oZy2WjYndRKdt0jsU","https://scholar.google.com/scholar?cites=5784926019705824565&as_sdt=2005&sciodt=0,5&hl=en",18,"2026-05-05 09:48:35","HTML","","","",,,,,128,5.82,26,5,22,"This paper aims at identifying critical factors affecting organization-wide implementation of requirements engineering (RE) processes. The paper is based on a broad literature review …","https://www.sciencedirect.com/science/article/pii/S0950584904000692?casa_token=2luqN4E4nOwAAAAA:pDeT-cTkaWYAcpuV-rwxP1NCFifn8oCEDjlhDRjwC_n2VaIZSudSo-mQjn-oZy2WjYndRKdt0jsU","https://scholar.google.com/scholar?q=related:NeV6qJAvSFAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
68,"M Díaz-Ley, F García, M Piattini","Implementing a software measurement program in small and medium enterprises: a suitable framework",2008,"IET software","IET","https://digital-library.theiet.org/doi/abs/10.1049/iet-sen%3A20080026","https://scholar.google.com/scholar?cites=14254899832189162779&as_sdt=2005&sciodt=0,5&hl=en",24,"2026-05-05 09:48:35","","10.1049/iet-sen%3A20080026","","",,,,,68,3.78,23,3,18,"The successful implementation of software measurement programs is not an easy task. Software measurement program implementations sometimes fail, and this failure is …","","https://scholar.google.com/scholar?q=related:GxVpJt-T08UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"SM Lipp","Identifying mechanisms of technology transfer relative to the instantiation of technology",2002,"","search.proquest.com","https://search.proquest.com/openview/285bc9bbda4d683a2b80c0b29624fe88/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=10621232969347328616&as_sdt=2005&sciodt=0,5&hl=en",127,"2026-05-05 09:48:35","BOOK","","","",,,,,2,0.08,2,1,24,"Given US industry and government R&D spending at university, non-profit institutes, and for-profit institutes is approximately twenty (20) billion dollars annually (National Science Board …","","https://scholar.google.com/scholar?q=related:aGqdphwzZpMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"D Badampudia, C Wohlina, T Gorscheka","Guidelines for Knowledge Translation in Software Engineering.(2018)",2018,"","","","https://scholar.google.com/scholar?cites=16941418313462883725&as_sdt=2005&sciodt=0,5&hl=en",163,"2026-05-05 09:48:35","CITATION","","","",,,,,2,0.25,1,3,8,"","","https://scholar.google.com/scholar?q=related:jaVAVTICHOsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
102,"PK Chilana, AJ Ko, J Wobbrock","From user-centered to adoption-centered design: a case study of an HCI research innovation becoming a product",2015,"Proceedings of the 33rd Annual ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2702123.2702412","https://scholar.google.com/scholar?cites=2075300261082118674&as_sdt=2005&sciodt=0,5&hl=en",14,"2026-05-05 09:48:35","","10.1145/2702123.2702412","","",,,,,102,9.27,34,3,11,"As we increasingly strive for scientific rigor and generalizability in HCI research, should we entertain any hope that by doing good science, our discoveries will eventually be more …","https://dl.acm.org/doi/pdf/10.1145/2702123.2702412","https://scholar.google.com/scholar?q=related:EjoTkJfyzBwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
8,"F Houdek","External Experiments–A Workable Paradigm for Collaboration Between Industry and Academia",2003,"Lecture Notes on Empirical Software Engineering","World Scientific","https://www.worldscientific.com/doi/pdf/10.1142/4930#page=143","https://scholar.google.com/scholar?cites=17720566220821214011&as_sdt=2005&sciodt=0,5&hl=en",90,"2026-05-05 09:48:35","","10.1142/4930","","",,,,,8,0.35,8,1,23,"Results of empirical investigations are key input for industrial software process improvement activities. The relevance of an investigation for a given environment, however, depends on …","","https://scholar.google.com/scholar?q=related:O7PVGhcZ7PUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
481,"CK Riemenschneider, BC Hardgrave…","Explaining software developer acceptance of methodologies: a comparison of five theoretical models",2003,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1158287/?casa_token=ydpTEAvWOS0AAAAA:rtMmBUzxbuGakgxQke_8YeYPu-zVnFODwJvVbgREmqm58xltV42SDZZyxFJFashM-wNpprL_i9hT","https://scholar.google.com/scholar?cites=14785723006034396801&as_sdt=2005&sciodt=0,5&hl=en",9,"2026-05-05 09:48:35","","","","",,,,,481,20.91,160,3,23,"Many organizations attempt to deploy methodologies intended to improve software development processes. However, resistance by individual software developers against …","https://ieeexplore.ieee.org/iel5/32/25950/01158287.pdf?casa_token=e75q4Hcjd7YAAAAA:NFKQyWCFcjRotRiFzYcD0R9VlVx6HXIyABy6_FuEbrcneNclJT6Z-eSXHHGpPyfj9JuEbe--uafj","https://scholar.google.com/scholar?q=related:gUYAYrxwMc0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"ME Delamaro, A Vincenzi…","Evaluating structural criteria for testing mobile code",2008,"… on Evaluation and …","scienceopen.com","https://www.scienceopen.com/hosted-document?doi=10.14236/ewic/EASE2008.16","https://scholar.google.com/scholar?cites=18020830132675659325&as_sdt=2005&sciodt=0,5&hl=en",136,"2026-05-05 09:48:35","","10.14236/ewic/EASE2008.16","","",,,,,1,0.06,0,3,18,"Code mobility has become an attractive alternative to the implementation of distributed systems. In the last few years much effort has been made in the study and development of …","https://www.scienceopen.com/document_file/d0667dc1-1bdb-452a-9ee7-ca900d2e2e56/ScienceOpen/001_Delamaro.pdf","https://scholar.google.com/scholar?q=related:PcbJ94bZFvoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"A Jedlitschka","Evaluating a model of software managers' information needs: an experiment",2010,"Proceedings of the 2010 ACM-IEEE International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1852786.1852812","https://scholar.google.com/scholar?cites=3680110650422456406&as_sdt=2005&sciodt=0,5&hl=en",91,"2026-05-05 09:48:35","","10.1145/1852786.1852812","","",,,,,7,0.44,7,1,16,"Background: The identification of alternative technologies-which is one step of the formal decision-making process--results in a judgment on whether a technology is considered as a …","https://dl.acm.org/doi/pdf/10.1145/1852786.1852812","https://scholar.google.com/scholar?q=related:VvCPdCNhEjMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"I Williamsson","Establishment Patterns of Model Diffusion Theory",2023,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1803271","",107,"2026-05-05 09:48:35","","","","",,,,,0,0.00,0,1,3,"Linnaeus University Dissertations No 507/2023, ISBN: 978-91-8082-084-4 (print), 978-91-8082-085-1 (pdf). Information technology is now part of almost every product and service …","https://www.diva-portal.org/smash/get/diva2:1803271/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:eLpuMTS8gm8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"M Eriksson","Engineering Families of Software-Intensive Systems using Features, Goals and Scenarios",2007,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:141097","https://scholar.google.com/scholar?cites=864236735437366675&as_sdt=2005&sciodt=0,5&hl=en",102,"2026-05-05 09:48:35","HTML","","","",,,,,5,0.26,5,1,19,"Over the last decade, software has become an integral part of many products with which it is not traditionally associated (eg, automobiles, medical equipment, home appliances, etc.) …","https://www.diva-portal.org/smash/record.jsf?pid=diva2:141097","https://scholar.google.com/scholar?q=related:k2WWYbti_gsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"D Budgen, B Kitchenham, P Brereton…","Employing the evidence-based paradigm for technology-related decision making",2008,"Evidence & …","bristoluniversitypressdigital.com","https://bristoluniversitypressdigital.com/view/journals/evp/4/2/article-p149.xml","https://scholar.google.com/scholar?cites=8481243645891853568&as_sdt=2005&sciodt=0,5&hl=en",126,"2026-05-05 09:48:35","","","","",,,,,2,0.11,1,4,18,"We report our experiences with adapting the systematic review procedures to help consolidate software engineering knowledge, seen as a step towards being able to employ …","","https://scholar.google.com/scholar?q=related:AD3sDilus3UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
38,"MT Baldassarre, D Caivano, G Visaggio","Empirical studies for innovation dissemination: ten years of experience",2013,"Proceedings of the 17th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2460999.2461020","https://scholar.google.com/scholar?cites=325488409222711974&as_sdt=2005&sciodt=0,5&hl=en",32,"2026-05-05 09:48:35","","10.1145/2460999.2461020","","",,,,,38,2.92,13,3,13,"Context: technology transfer and innovation dissemination are key success factors for an enterprise. The shift to a new software technology determines inevitable changes to …","https://dl.acm.org/doi/pdf/10.1145/2460999.2461020","https://scholar.google.com/scholar?q=related:pgo60vtdhAQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
