id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2114146747,,,,S. Ramakrishnan|A. Cambrell,https://openalex.org/A5113052761|https://openalex.org/A5033144685,|,AU|AU,Monash University|Monash University,https://openalex.org/I56590836|https://openalex.org/I56590836,True|False,,0.22388818,1,https://openalex.org/I56590836,Muse over university organisational ecology in action and service-oriented architectures,https://doi.org/10.1109/iceccs.2004.1310918,,0.0,False,en,False,closed,,,,,,,Business Process Modeling and Analysis,2004-09-28,2004,article
https://openalex.org/W2146352601,"The requirement of a software to be free from any kind of error,defect or fault is still a very big challenge to the IT industry.Software system's size, lifetime and complexity is continuously growing but there is often not much flexibility to deadlines and budget.Also,cost is the main factor which should be considered before developing a software project.A possible software failure may lead to millions of breakdown costs, loss of reputation, or even injure people.But,when this is done correctly,it helps in the successful completion of the project. This paper focusses on providing an insight upon finding the right balance between quality and quality assurance costs during different phases of software development life cycle which in turn would increase organizational economic status, as well as conceptual and economic perspective.",,,Deepika Manchanda|Akashdeep Singh|Neha Garg,https://openalex.org/A5037869447|https://openalex.org/A5112004244|https://openalex.org/A5057401576,|https://orcid.org/0000-0001-6886-3687|https://orcid.org/0000-0002-3347-7812,IN|IN|IN,Graphic Era University|Graphic Era University|Graphic Era University,https://openalex.org/I60054993|https://openalex.org/I60054993|https://openalex.org/I60054993,True|False|False,,0.20683916,1,https://openalex.org/I60054993,An Insight upon the Effect of Quality Assurance on the Cost of Software Development,https://doi.org/10.5120/13919-1751,,0.0,False,en,True,bronze,International Journal of Computer Applications,,,https://openalex.org/S4210206007,0975-8887,journal,Software Engineering Research,2013-10-18,2013,article
https://openalex.org/W2154776902,,,,Kunal Mohan|Frederik Ahlemann,https://openalex.org/A5111931337|https://openalex.org/A5048213587,|https://orcid.org/0000-0002-1569-0011,DE|DE,University of Duisburg-Essen|EBS University of Business and Law,https://openalex.org/I62318514|https://openalex.org/I90697900,True|False,,0.72209838,1,https://openalex.org/I62318514,"Committed Use of Project Management Methodologies: Understanding the Role of Costs, Benefits, and Psychological Needs",,,0.427,False,en,False,closed,,,,,,,Construction Project Management and Performance,2013-01-01,2013,article
https://openalex.org/W2202720129,,,,Noshad Rahimi|Julie Golzarian,https://openalex.org/A5030544326|https://openalex.org/A5054670513,|,US|US,Portland State University|Portland State University,https://openalex.org/I126345244|https://openalex.org/I126345244,True|False,,0.77685176,1,https://openalex.org/I126345244,Assessing the Kinect technology acceptance/diffusion into healthcare (the case of physical therapy),https://doi.org/10.1504/ijmei.2015.070130,World Bank Group,0.4448,False,en,False,closed,International Journal of Medical Engineering and Informatics,https://openalex.org/P4310317825,Inderscience Publishers,https://openalex.org/S152520907,1755-0653,journal,Cognitive Science and Mapping,2015-01-01,2015,article
https://openalex.org/W2534254702,,,,Duo Jin|Xiaobing Mo|Annapoornima M. Subramanian|Kah‐Hin Chai|C.C. Hang,https://openalex.org/A5112223158|https://openalex.org/A5051434897|https://openalex.org/A5057514492|https://openalex.org/A5014242535|https://openalex.org/A5010664431,|https://orcid.org/0000-0001-9580-6178|https://orcid.org/0000-0001-6979-4695|https://orcid.org/0000-0002-0360-2184|https://orcid.org/0000-0003-4968-3327,SG|SG|SG|SG|SG,National University of Singapore|National University of Singapore|National University of Singapore|National University of Singapore|National University of Singapore,https://openalex.org/I165932596|https://openalex.org/I165932596|https://openalex.org/I165932596|https://openalex.org/I165932596|https://openalex.org/I165932596,True|False|False|False|False,,0.8060377,1,https://openalex.org/I165932596,Key management processes to technology transfer success,https://doi.org/10.1109/icmit.2016.7605009,,0.6123,False,en,False,closed,,,,,,,Innovation and Knowledge Management,2016-09-01,2016,article
https://openalex.org/W4244603754,,,,Mark Staples,https://openalex.org/A5004692644,https://orcid.org/0000-0003-3284-5385,AU,Data61|UNSW Sydney,https://openalex.org/I42894916|https://openalex.org/I31746571,True,,0.86341051,1,https://openalex.org/I31746571|https://openalex.org/I42894916,"The Unending Quest for Valid, Useful Software Engineering Theories",https://doi.org/10.1109/gtse.2015.14,,0.7946,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2015-05-01,2015,article
https://openalex.org/W2587798927,,,,Abiodun Afolayan Ogunyemi|Kevin Johnston,https://openalex.org/A5081638110|https://openalex.org/A5082072262,https://orcid.org/0000-0002-1851-0442|https://orcid.org/0000-0002-7769-5547,ZA|ZA,University of Cape Town|University of Cape Town,https://openalex.org/I157614274|https://openalex.org/I157614274,True|False,,0.01659918,1,https://openalex.org/I157614274,Is Server Virtualization Implementation in Business and Public Organizations a Worthwhile Investment?,https://doi.org/10.1142/s0219622017500146,,0.0,False,en,False,closed,International Journal of Information Technology & Decision Making,https://openalex.org/P4310319815,World Scientific,https://openalex.org/S207089700,0219-6220,journal,Technology Adoption and User Behaviour,2017-02-17,2017,article
https://openalex.org/W2898687356,,,,Claude Y. Laporte,https://openalex.org/A5067022965,https://orcid.org/0000-0002-3453-740X,,,,True,other-oa,,14,,Contributions to Software Engineering and to the Development and Deployment of International Software Engineering Standards for Very Small Entities,,,,False,en,True,green,HAL (Le Centre pour la Communication Scientifique Directe),https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,https://openalex.org/S4306402512,,repository,Software Engineering Techniques and Practices,2009-10-28,2009,preprint
https://openalex.org/W2185263195,,,,,,,,,,,,,11,,Software Engineering Process,https://doi.org/10.1002/9780470047408.ch9,,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2006-06-30,2006,other
https://openalex.org/W24523552,"The regenerative failure of mammalian optic axons is partly mediated by Socs3-dependent inhibition of Jak/Stat signaling (Smith et al., 2009, 2011). Whether Jak/Stat signaling is part of the normal regenerative response observed in animals that exhibit an intrinsic capacity for optic nerve regeneration, such as zebrafish, remains unknown. Nor is it known whether the repression of regenerative inhibitors, such as Socs3, contributes to the robust regenerative response of zebrafish to optic nerve damage. Here we report that Jak/Stat signaling stimulates optic nerve regeneration in zebrafish. We found that IL-6 family cytokines, acting via Gp130-coupled receptors, stimulate Jak/Stat3 signaling in retinal ganglion cells after optic nerve injury. Among these cytokines, we found that CNTF, IL-11, and Clcf1/Crlf1a can stimulate optic axon regrowth. Surprisingly, optic nerve injury stimulated the expression of Socs3 and Sfpq (splicing factor, proline/glutamine rich) that attenuate optic nerve regeneration. These proteins were induced in a Jak/Stat-dependent manner, stimulated each other's expression and suppressed the expression of regeneration-associated genes. In vivo, the injury-dependent induction of Socs3 and Sfpq inhibits optic nerve regeneration but does not block it. We identified a robust induction of multiple cytokine genes in zebrafish retinal ganglion cells that may contribute to their ability to overcome these inhibitory factors. These studies not only identified mechanisms underlying optic nerve regeneration in fish but also suggest new molecular targets for enhancing optic nerve regeneration in mammals.",,,Rakesh Rana,https://openalex.org/A5101500461,https://orcid.org/0000-0002-0819-2516,,,,True,,,8,,"Software Defect Prediction Techniques in Automotive Domain: Evaluation, Selection and Adoption",https://doi.org/10.13140/rg.2.1.1452.8160,,,False,en,True,green,,,,,,,Software Reliability and Analysis Research,2015-01-01,2015,article
https://openalex.org/W2144642179,"The ultimate aim of software engineering methods and tools is to reduce risks associated with the development of software products. Accepted risk management procedures recognize that software development is inherently risky, however fail to take into account the changing nature of both software products and the organizations undertaking their development. SE research has traditionally focused on the needs of very large corporations undertaking equally mammoth and complex development projects, thus most tools and methods are predicated on this model. Yet most software development is undertaken by small to medium enterprises. Consequently, these development efforts are either undertaken with little or no adherence to any SE standard process or by attempting to tailor processes intended for larger organizations. Neither of these alternatives is ideal, with both introducing new elements of risk. The rise of the Internet as a platform for commercial applications has partly driven this move away from monolithic software development and has also contributed to the proliferation of software products built using COTS components. Clearly there is a risk involved in the use of components not developed specifically for a particular application while Internet applications introduce an. entirely new set of possible risks. These newer risk factors directly affect the quality of the software product and the paper discusses these factors in detail, showing how they contribute to making software development today an even riskier proposition than previously.",,,Alison Fuller|Peter Croll|O. Garcia,https://openalex.org/A5066645554|https://openalex.org/A5111581337|,https://orcid.org/0000-0002-1190-8407||,AU|AU|AU,University of Wollongong|University of Wollongong|University of Wollongong,https://openalex.org/I204824540|https://openalex.org/I204824540|https://openalex.org/I204824540,True|False|False,,0.9256116,5,https://openalex.org/I204824540,Why software engineering is riskier than ever,https://doi.org/10.1109/apaqs.2001.990009,,2.7806,False,en,True,green,,,,,,,Software Engineering Techniques and Practices,2002-11-14,2002,article
https://openalex.org/W2587207295,"In the product business still battles with the hard assignment of creating programming applications that meet quality gauges, and spending limitations. The requirement for programming to be without mistake remained a test to the IT business. Hence, the basic role of this study is to answer why officials hesitant to apportion assets to quality confirmation (QA) process amid the procedure of the framework advancement life cycle (SDLC)? This exploration utilized a quantitative study outline to research to what degree the inclusion of QA amid the SDLC procedure diminished programming venture disappointments. The information will be investigate utilizing inductive techniques and was expected to be summed up to the whole IT programming improvement populace. The exploration showed a feeling that incorporation of QA in all periods of SDLC was a great marvel. To gather the essential information, a proficient study will be led through survey structure will be utilized to take the criticisms and perspectives from various programming houses and industry specialists. The last stage will be the elucidating factual investigation by utilizing measurable techniques. Matlab programming will be utilized to gauge the fluctuation and execution by contrasting the execution parameters. As a consequence of this examination, the odds of the venture disappointment amid undertaking advancement will be declines and the business execution of the tasks will be expansions.",,,Ahmed Mateen|Muhammad Jahanzaib|Nayyar Iqbal,https://openalex.org/A5112250005|https://openalex.org/A5082579427|https://openalex.org/A5041155318,||https://orcid.org/0000-0002-4383-9661,||,,,True|False|False,,,5,,The Role of Quality Assurance in Software Development Projects:Project Failures and Business Performance,https://doi.org/10.48550/arxiv.1702.00122,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/I205783295,Cornell University,https://openalex.org/S4306400194,,repository,Software Engineering Techniques and Practices,2017-02-01,2017,preprint
https://openalex.org/W866884631,,,,Richard Berntsson Svensson,https://openalex.org/A5112870305,,,,,True,,,5,,Supporting Release Planning of Quality Requirements: The Quality Performance Model,,,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2011-01-01,2011,dissertation
https://openalex.org/W2010566666,,,,Richard Berntsson Svensson|Björn Regnell|Aybüke Aurum,https://openalex.org/A5112870305|https://openalex.org/A5040743852|https://openalex.org/A5000503974,|https://orcid.org/0000-0002-9380-6120|https://orcid.org/0000-0003-2416-4555,SE|SE|AU,Lund University|Lund University|UNSW Sydney,https://openalex.org/I187531555|https://openalex.org/I187531555|https://openalex.org/I31746571,True|False|False,,0.92228349,4,https://openalex.org/I187531555,Towards modeling guidelines for capturing the cost of improving software product quality in release planning,https://doi.org/10.1145/1961258.1961263,VINNOVA,2.78577046,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2010-06-21,2010,article
https://openalex.org/W1583034058,,,,Michael S. Saboe,https://openalex.org/A5110195108,,,,,True,,0.74517566,2,,A Software Technology Transition Entropy Based Engineering Model,,,0.8933,False,en,False,closed,Calhoun: The Naval Postgraduate School Institutional Archive (Naval Postgraduate School),https://openalex.org/I35364215,Naval Postgraduate School,https://openalex.org/S4306400952,,repository,Innovation Diffusion and Forecasting,2002-03-01,2002,article
https://openalex.org/W2293762968,"This work argues that usability engineering methods can only be regarded as integrated in the software development process of an organization, when these methods are practiced and accepted by development teams. So far no frameworks for examining the acceptance of methods by project teams and for exploiting such data for guiding project teams in method deployment are available. To address this problem this work presents an approach which consists of a process meta-model for guiding project teams in the deployment of usability engineering methods and of a measurement framework for measuring the acceptance of the deployed methods. The approach is called adoption-centric usability engineering. The concepts of the adoption-centric usability engineering approach are implemented in a support system which aims at supporting the introduction, evaluation and improvement of usability engineering methods in software development organizations. In this work an evaluation of the developed framework with potential users of the adoption-centric usability engineering approach is performed. The evaluation indicates that the adoption-centric usability engineering approach has the potential to improve the introduction and establishment of usability engineering methods in software development processes.",,,Eduard Metzker,https://openalex.org/A5027069827,,,,,True,other-oa,,2,,"Adoption-centric usability engineering: systematic deployment, evaluation and improvement of usability engineering methods in the software engineering lifecycle",https://doi.org/10.18725/oparu-318,,,False,en,True,green,OPen Access Repositorium der Universität Ulm (OPARU) (Ulm University),https://openalex.org/I196349391,Universität Ulm,https://openalex.org/S4306400353,,repository,Software Engineering Techniques and Practices,2005-01-01,2005,dissertation
https://openalex.org/W2171550433,,,,Daniela Mihailescu|Marius Iulian Mihăilescu,https://openalex.org/A5069540446|https://openalex.org/A5064287416,|https://orcid.org/0000-0001-9655-9666,|,,,True|False,,0.76708482,1,,What characterize an Enterprise Systems Implementation Methodology,,,0.5268,False,en,False,closed,Lund University Publications (Lund University),https://openalex.org/I187531555,Lund University,https://openalex.org/S4306400536,,repository,ERP Systems Implementation and Impact,2010-01-01,2010,article
https://openalex.org/W379858812,"AbstractBackground: In an applied engineering field like requirements engineering, the final goal of the research is its adoption by industry. For technology transfer to be possible practitioners need strong evidence for a technology s applicability and possible benefits. Therefore research on a technology should be done in a realistic setting so that practitioners can use the results to build a strong case for its adoption. Quality requirements are constraints placed on the software. Empirical results show challenges in handling quality requirements, e.g. include late discovery of quality requirements. In addition, we lack technologies that can be used to incorporate them into the final software. Functional and quality requirements differ in nature; treatment given to functional requirements will not always be applicable for quality requirements. Therefore practitioners need decision support material based on empirical evidence to incorporate the suggested technologies.Objective: The purpose of the thesis is to identify technologies for quality requirements that have been empirically evaluated. Methods in relation to elicitation, specification, metrics (or measurement) and testing will be identified with the aim of providing decision support material to practitioners for incorporating quality requirements in the software. To find possible future directions of requirements engineering research, the current state of technology adoption for quality requirements will be identified. Method: The presented research is explorative and investigative in nature. A systematic literature review method was employed to identify potential technologies for adoption. An empirical study was conducted with three participants from three companies to get an insight into the state of technology adoption. Results: The systematic literature review includes 46 papers published between 2000 and 2010. All in all only four of the 46 papers offer high realism and support for technology adoption, i.e. presenting evaluations in a realistic setting, with practitioners using real world industrial applications. Another three papers were found to have potential in terms of furthering technology transfer. A general finding common for many of the papers reviewed is a lack of scientific rigour which affects the credibility of the results. Among the participants in the three companies interviewed, none of the methods presented were used. Conclusions: Technology transfer support for quality requirements technologies is challenged by low strength of evidence. Evaluations of technologies lack descriptions of evaluation design - description of how evaluations have been performed - and validity. There is a need for more and better empirical evaluations of technologies to handle quality requirements. The results of industrial interviews shows the need for more empirical investigations, for example surveys, to identify current industrial practices and technologies able to handle or incorporate quality requirements in projects successfully.",,,Phani Saripalli,https://openalex.org/A5012490145,,,,,True,other-oa,,1,,Decision support material to incorporate quality requirements technologies: a systematic literature review and industrial interviews,,,,False,en,True,green,Duo Research Archive (University of Oslo),https://openalex.org/I184942183,University of Oslo,https://openalex.org/S4306401716,,repository,Software Engineering Techniques and Practices,2010-01-01,2010,dissertation
https://openalex.org/W1563481824,de que a qualidade do processo pode influenciar significativamente na qualidade do produto final. Modelos e guias com boas prticas para a MPS tm sido sintetizados. Ainda,,,Viviane Dias Malheiros de Pinho,https://openalex.org/A5016153934,,,,,True,,,0,,Uma contribuição para a melhoria colaborativa e distribuída de processos de software,https://doi.org/10.11606/t.55.2010.tde-18082010-143052,,,False,pt,True,gold,,,,,,,Software Engineering Techniques and Practices,2010-06-01,2010,dissertation
https://openalex.org/W187166201,,,,Gregory T. Daich,https://openalex.org/A5089099264,,,,,True,,0.0467608,0,,Effective Acquirer/Supplier Software Document Reviews,,,0.0,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,1999-01-01,1999,article
https://openalex.org/W202744602,"The process of onboarding a company is characterized by inter-enterprise collaboration between the acquiring and the acquired companies. Multiple cross-functional teams are formed to assimilate and integrate the processes, products, data, customers, and partners of the company under acquisition. Dynamic access control management in such inter-enterprise collaboration is the subject of this thesis. A problem in inter-enterprise collaboration in onboarding is that information assets shared by collaborating teams are not adequately protected. As a result, there is potential for accidental or malicious leakage of sensitive business information like the intellectual property, product roadmaps and strategy, customer lists etc. Also, the statically defined access control policies are not sufficient to address access control requirements of dynamic collaboration where there is a constant change in people, processes, and information assets in collaboration repository. This research proposes a new approach and model to integrate security in onboarding collaboration process. Research methods such as, literature review, field studies including direct experiential projects in onboarding and interviews with experts in Mergers and Acquisitions, and detailed data collection and analysis through surveys are used to identify the issues that need to be addressed in the onboarding process. Literature review enabled the identification of access control requirements from the perspective of statically defined policies and the need to determine access dynamically. From the field studies, it was deciphered that there is a need for a well-defined onboarding collaboration process. The data analysis and interpretation from the survey results provided insights into the needs for integrating security in all phases of onboarding collaboration. All these research methods essentially enabled identification of two key issues that this research addresses: 1) well-defined onboarding collaboration process and 2) building security in all phases of onboarding collaboration. A new approach and model called SCODA is developed to integrate security in all phases of onboarding collaboration. Onboarding collaboration process consists of four phases: create, operate, dissolve, and archive. These phases provide the basis for systematically addressing security and access control when the collaboration team is formed, while it is operating, when the team is dissolved after completing its tasks, and when shared information assets are archived. The research adapts role based access control (RBAC) and formally defines the enterprise, functional, and collaboration roles for making access control management decisions. New ideas are developed in trustbased access control management in dynamic collaboration. The change management aspects are also discussed. The SCODA model is validated and the refinements incorporated accordingly. This research contributed to both theory and practice of information security in general and access control in particular in the context of dynamic collaboration. It proposed a new approach of building security in, i.e. to integrate security in all phases of collaboration. In order to build security in, a new onboarding collaboration process is developed that is adaptable and customizable. It has also developed a new approach for trust based dynamic access control based on the new concepts of strong and weak trust relationships. These trust relationships are also adaptable and customizable. Finally, this research has potential for future research work in the design and implementation of multi-paradigm based enterprise security frameworks and interenterprise collaboration.",,,Pratap Chillakanti,https://openalex.org/A5044145388,https://orcid.org/0000-0002-7682-0983,,,,True,,,0,,Secure collaboration in onboarding,,Cisco Systems,,False,en,True,green,Middlesex University Research Repository (Middlesex University Of London),https://openalex.org/I60488453,Middlesex University,https://openalex.org/S4306400025,,repository,Information and Cyber Security,2013-08-01,2013,dissertation
https://openalex.org/W2184875440,,,,Jari Rauhamäki|Outi Laitinen|Seppo Sierla|Seppo Kuikka,https://openalex.org/A5011884117|https://openalex.org/A5032421192|https://openalex.org/A5036831094|https://openalex.org/A5006365782,||https://orcid.org/0000-0002-0402-315X|https://orcid.org/0000-0003-0781-4341,|||,,,True|False|False|False,,0.27082943,0,,The Role of User Guidance in the Industrial Adoption of AUKOTON MDE Approach,,,0.0,False,en,False,closed,,,,,,,Business Process Modeling and Analysis,2010-01-01,2010,article
https://openalex.org/W2293354768,"Model-Driven Engineering (MDE) has emerged as an actively researched and established approach for next generation control application development. Technology transfer to the industry is a topical research problem. Since most professional factory process control engineers do not have computer science backgrounds, there is an urgent need for studies of the role of user guidance in the professional learning, and thus, of industrial adoption of MDE approaches. In this study professionals were invited to a hands-on assessment of the AUKOTON MDE approach for factory process control engineering. Qualitative empirical material was collected and analyzed to identify the role of user guidance in the context of other factors impacting industrial adoption. Challenges in adoption that could be solved by user guidance were identified with the theory of organizational knowledge creation (SECI) model.",,,Jari Rauhamäki|Outi Laitinen|Seppo Sierla|Seppo Kuikka,https://openalex.org/A5011884117|https://openalex.org/A5032421192|https://openalex.org/A5036831094|https://openalex.org/A5006365782,||https://orcid.org/0000-0002-0402-315X|https://orcid.org/0000-0003-0781-4341,|||,,,True|False|False|False,,0.00110991,0,,The Role of User Guidance in the Industrial Adoption of MDE Approach,https://doi.org/10.14279/tuj.eceasst.34.589,,0.0,False,en,True,green,Technische Universität Berlin – Universitätsbibliothek,,,https://openalex.org/S7407052985,,repository,Business Process Modeling and Analysis,2024-03-25,2024,article
https://openalex.org/W2296387595,,,,Daniela Mihailescu|Marius Iulian Mihăilescu|Sven Carlsson,https://openalex.org/A5069540446|https://openalex.org/A5064287416|https://openalex.org/A5109009508,|https://orcid.org/0000-0001-9655-9666|,SE|SE|SE,Jönköping University|Lund University|Lund University,https://openalex.org/I94616838|https://openalex.org/I187531555|https://openalex.org/I187531555,True|False|False,,0.01845758,0,https://openalex.org/I94616838,The Evolution of an Enterprise System Implementation Methodology by Adaptation through Reflexivity,https://doi.org/10.1109/hicss.2016.615,,0.0,False,en,False,closed,,,,,,,Knowledge Management and Sharing,2016-01-01,2016,article
https://openalex.org/W2397925273,"Code mobility has become an attractive alternative to the implementation of distributed systems. In the last few years much effort has been made in the study and development of techniques to support the development of software based on mobile code. In spite of this effort, there is still a lack of criteria and environments to test mobile software. In this paper we investigate the use of control and data flow based criteria for testing software with mobility features. A testing tool named JaBUTi/MA supports coverage analysis based on client triggered and server triggered instrumentation. A case study is presented to assess the use of JaBUTi/MA on mobile agents.",,,Márcio Eduardo Delamaro|Auri Marcelo Rizzo Vincenzi|José Carlos Maldonado,https://openalex.org/A5089721393|https://openalex.org/A5004728332|https://openalex.org/A5012165860,https://orcid.org/0000-0001-7535-5891|https://orcid.org/0000-0001-5902-1672|https://orcid.org/0000-0002-3779-7143,BR|BR|BR,Centro Universitário Eurípedes de Marilia|Universidade Federal de Goiás|Universidade de São Paulo,https://openalex.org/I249163148|https://openalex.org/I68106152|https://openalex.org/I17974374,True|False|False,cc-by,0.31996095,0,https://openalex.org/I249163148,Evaluating Structural Criteria for Testing Mobile Code,https://doi.org/10.14236/ewic/ease2008.16,,0.0,False,en,True,hybrid,Electronic workshops in computing,https://openalex.org/P4310311871,British Computer Society,https://openalex.org/S4220651901,1477-9358,journal,Mobile Agent-Based Network Management,2008-06-01,2008,article
https://openalex.org/W2518785283,,,,Kai Petersen,https://openalex.org/A5071394068,https://orcid.org/0000-0002-1532-8223,SE,Blekinge Institute of Technology,https://openalex.org/I52719799,True,,0.20179491,0,https://openalex.org/I52719799,A Researcher’s Experiences in Supporting Industrial Software Process Improvement,https://doi.org/10.1007/978-3-319-31545-4_12,,0.0,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2016-01-01,2016,book-chapter
https://openalex.org/W2756440869,,,,Emanoel Barreiros|Jones Albuquerque|João Fausto Lorenzato de Oliveira|Helaine Lins|Sérgio Soares,https://openalex.org/A5080420971|https://openalex.org/A5077937147|https://openalex.org/A5029164446|https://openalex.org/A5089432979|https://openalex.org/A5029015672,https://orcid.org/0000-0002-7806-3189|https://orcid.org/0000-0001-8313-1687|https://orcid.org/0000-0002-1150-4904||https://orcid.org/0000-0002-4428-2535,BR|BR|BR|BR|BR,Universidade de Pernambuco|Universidade Federal Rural de Pernambuco|Universidade de Pernambuco|Hospital das Clínicas da Universidade Federal de Pernambuco|Serviço Nacional de Aprendizagem Industrial,https://openalex.org/I71437568|https://openalex.org/I62921916|https://openalex.org/I71437568|https://openalex.org/I4210138879|https://openalex.org/I1329807341,True|False|False|False|False,,0.15324623,0,https://openalex.org/I71437568,Programming Language Adoption as an Epidemiological Phenomenon,https://doi.org/10.1145/3131151.3131188,Conselho Nacional de Desenvolvimento Científico e Tecnológico|Fundação de Amparo à Ciência e Tecnologia do Estado de Pernambuco|Instituto Nacional de Ciência e Tecnologia para Engenharia de Software,0.0,False,en,False,closed,,,,,,,Innovation Diffusion and Forecasting,2017-09-18,2017,article
https://openalex.org/W2886701069,,,,Pedro Ponce|Arturo Molina,https://openalex.org/A5085636293|https://openalex.org/A5031707583,https://orcid.org/0000-0001-7035-5286|https://orcid.org/0000-0001-5461-2879,MX|MX,Tecnológico de Monterrey|Tecnológico de Monterrey,https://openalex.org/I98461037|https://openalex.org/I98461037,True|False,,0.08784668,0,https://openalex.org/I98461037,Transfering Software Form Univesities to Industries: A Case Study ICTL,https://doi.org/10.1109/ice.2018.8436375,,0.0,False,en,False,closed,,,,,,,Industrial Automation and Control Systems,2018-06-01,2018,article
https://openalex.org/W2981399071,"Background: Despite the growth in the use of software analytics platforms in industry, little empirical evidence is available about the challenges that practitioners face and the value that these platforms provide. Aim: The goal of this research is to explore the benefits of using a software analytics platform for practitioners managing quality. Method: In a technology transfer project, a software analytics platform was incrementally developed between academic and industrial partners to address their software quality problems. This paper focuses on exploring the value provided by this software analytics platform in two pilot projects. Results: Practitioners emphasized major benefits including the improvement of product quality and process performance and an increased awareness of product readiness. They especially perceived the semi-automated functionality of generating quality requirements by the software analytics platform as the benefit with the highest impact and most novel value for them. Conclusions: Practitioners can benefit from modern software analytics platforms, especially if they have time to adopt such a platform carefully and integrate it into their quality assurance activities.",,,Anna Maria Vollmer|Silverio Martínez‐Fernández|Alessandra Bagnato|Jari Partanen|Lidia López|Pilar Rodríguez,https://openalex.org/A5067182831|https://openalex.org/A5050955846|https://openalex.org/A5009593725|https://openalex.org/A5036061719|https://openalex.org/A5063122131|https://openalex.org/A5101515124,https://orcid.org/0000-0002-3563-8253|https://orcid.org/0000-0001-9928-133X|https://orcid.org/0000-0003-2675-0953|https://orcid.org/0000-0002-4698-2156|https://orcid.org/0000-0002-6901-9223|https://orcid.org/0000-0002-0618-6104,DE|DE|DE|ES|ES|FI,Fraunhofer Society|Fraunhofer Institute for Experimental Software Engineering|Fraunhofer Society|Universitat Politècnica de Catalunya|Universitat Politècnica de Catalunya|FC Barcelona|University of Oulu,https://openalex.org/I4923324|https://openalex.org/I4210098380|https://openalex.org/I4923324|https://openalex.org/I9617848|https://openalex.org/I9617848|https://openalex.org/I4210136471|https://openalex.org/I98381234,True|False|False|False|False|False,,,0,https://openalex.org/I4923324,Practical experiences and value of applying software analytics to manage quality,https://doi.org/10.48550/arxiv.1910.11007,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/I205783295,Cornell University,https://openalex.org/S4306400194,,repository,Big Data and Business Intelligence,2019-10-24,2019,preprint
https://openalex.org/W2987519496,,,,Trina Kay Locklear,https://openalex.org/A5070630078,,,,,True,,,0,,Software Technology Maturation and Software Security,,,,False,en,False,closed,The Scholarship East Carolina University's Institutional Repository (East Carolina University),https://openalex.org/I186335123,East Carolina University,https://openalex.org/S4306402312,,repository,Technology Assessment and Management,2019-08-05,2019,dissertation
https://openalex.org/W3010860844,,,,Di Jin|Xiaobing Mo|Annapoornima M. Subramanian|Kah‐Hin Chai|C.C. Hang,https://openalex.org/A5068847080|https://openalex.org/A5051434897|https://openalex.org/A5103154317|https://openalex.org/A5014242535|https://openalex.org/A5010664431,https://orcid.org/0000-0002-6403-7983|https://orcid.org/0000-0001-9580-6178|https://orcid.org/0000-0003-2989-280X|https://orcid.org/0000-0002-0360-2184|https://orcid.org/0000-0003-4968-3327,SG|SG|SG|SG|SG,National University of Singapore|National University of Singapore|National University of Singapore|National University of Singapore|National University of Singapore,https://openalex.org/I165932596|https://openalex.org/I165932596|https://openalex.org/I165932596|https://openalex.org/I165932596|https://openalex.org/I165932596,True|False|False|False|False,,0.50724616,0,https://openalex.org/I165932596,Success Factors for Technology Transfer in Government Laboratories,https://doi.org/10.1109/ice/itmc39735.2016.9025866,,0.0,False,en,False,closed,,,,,,,Innovation and Knowledge Management,2016-06-01,2016,article
