Title,Abstract,Authors,Year,Venue,DOI,Cited by,Open Access, URL,Keywords,Language,Numpages,Actions
"The 4+1 View Model of Industri–Academia Collaboration","-","P. Runeson; Sten Min¨or","2014","Proceedings of the 2014 international workshop on Long-term industrial collaboration on software engineering","10.1145/2647648.2647651","17","-","https://doi.org/10.1145/2647648.2647651","","-","4","Include"
"Successful combination of database search and snowballing for identification of primary studies in systematic literature studies","A good search strategy is essential for a successful systematic literature study. Historically, database searches have been the norm, which was later complemented with snowball searches. Our conjecture is that we can perform even better searches if combining these two search approaches, referred to as a hybrid search strategy. Our main objective was to compare and evaluate a hybrid search strategy. Furthermore, we compared four alternative hybrid search strategies to assess whether we could identify more cost-efficient ways of searching for relevant primary studies. To compare and evaluate the hybrid search strategy, we replicated the search procedure in a systematic literature review (SLR) on industry–academia collaboration in software engineering. The SLR used a more “traditional” approach to searching for relevant articles for an SLR, while our replication was executed using a hybrid search strategy. In our evaluation, the hybrid search strategy was superior in identifying relevant primary studies. It identified 30% more primary studies and even more studies when focusing only on peer-reviewed articles. To embrace individual viewpoints when assessing research articles and minimise the risk of missing primary studies, we introduced two new concepts, wild cards and borderline articles, when performing systematic literature studies. The hybrid search strategy is a strong contender for being used when performing systematic literature studies. Furthermore, alternative hybrid search strategies may be viable if selected wisely in relation to the start set for snowballing. Finally, the two new concepts were judged as essential to cater for different individual judgements and to minimise the risk of excluding primary studies that ought to be included.","Claes Wohlin; Marcos Kalinowski; Katia Romero Felizardo; Emília Mendes","2022","Information and Software Technology","10.1016/j.infsof.2022.106908","366","true","https://doi.org/10.1016/j.infsof.2022.106908","Computer science; Systematic review; Viewpoints; Information retrieval; Data mining; Data science; MEDLINE; Political science; Law; Art","en","-","Include"
"Personalized Engineering Education Model Based on Artificial Intelligence for Learning Programming","Background: Personalisation is a critical element in the learning environment of students. This is one area that our educational system falls short. Students study at varying rates and in varying contexts, and this should be considered, which most institutions do not. We need a structure that enables students of diverse background to research and learn in their own unique manner, at their own speed, in order to grasp concepts and solve problems. Today, there is something that is gaining a lot of popularity. The future is artificial intelligence, and we agree that science holds the secret to resolving the majority of the world&#x0027;s problems. Result: This article provides a novel model of a system that utilizes artificial intelligence and machine learning algorithms to assist students in learning to program and creates a customized system for them. The model classifies students into beginner, intermediate, and proficient ranks using Bayesian networks. Students are helped to understand ideas by the use of tools such as flowcharts. Each level of students is provided with unique instruments and materials, and the goal is to raise the comprehension level of beginner and intermediate students to a point that they can compete with proficient students, who are provided with practice questions to further their learning. Additionally, skilled students have the ability to work in industry through the model&#x0027;s industry-academia partnership module. Conclusion: This paper proposes a technique that helps students in customized learning as well as in improving their critical thinking capacities using a multi-agent-based flowchart development tool. It serves as an absolute and a complete tutoring aid for students learning programming.","Abhiraj Singh Rathore; Adarsh Sharma; Massoud Massoudi","2021","2021 6th International Conference on Computing, Communication and Security (ICCCS)","10.1109/icccs51487.2021.9776343","11","false","https://doi.org/10.1109/icccs51487.2021.9776343","Computer science; GRASP; Popularity; Artificial intelligence; Personalization; Flowchart; Plan (archaeology); Order (exchange); Personalized learning; Point (geometry)","en","10","Include"
"Improving the Writing Quality of User Stories: A Canonical Action Research Study","-","Sabine Molenaar; Fabiano Dalpiaz","2025","Lecture notes in computer science","10.1007/978-3-032-12089-2_7","1","false","https://doi.org/10.1007/978-3-032-12089-2_7","Computer science; Quality (philosophy); CLARITY; Agile software development; User story; Contextualization; Point (geometry); User requirements document; Action (physics); Action research","en","17","Include"
"Knowledge Management in University-Software Industry Collaboration","The university-software industry collaboration relationship has been represented a key resource, to the extent that together they can more easily promote technological development that underpins innovation solutions. Through a literature review, this chapter aims to explore the concepts and the facilitator or inhibitor factors associated with the collaboration relationships between university and software industry, taking knowledge management into account. This chapter is organized as follows. In the first section, the authors briefly introduce university, software industry, and knowledge management. The following section, based on the literature reviewed, provides a critical discussion of the university-software industry collaboration relationship, knowledge management in knowledge intensive organizations or community, and knowledge management in collaboration relationship between these two types of industries. Finally, in the rest of the sections, the authors point to future research directions and conclude.","Marcello Chedid; Leonor Teixeira","2021","IGI Global eBooks","10.4018/978-1-6684-3702-5.ch079","1","false","https://doi.org/10.4018/978-1-6684-3702-5.ch079","Facilitator; Knowledge management; Software; Resource (disambiguation); Engineering; Business; Engineering management; Computer science; Political science; Computer network","en","-","Include"
"Empowering Students, Fostering Innovation","Collaborations between industry and higher education institutions (HEIs) are vital for promoting innovation and economic development. This collaboration, known as the 'Triple Helix' includes industry, government and HEIs, emphasizing the essential role of HEIs in fostering innovation by bringing together academia, government, and industry. This chapter explores the role of innovation centers within HEIs. Authors draw attention to Seneca Polytechnic's Innovation Center and HELIX, an innovation and entrepreneurship incubator. Seneca is committed to preparing students for tomorrow's job market, and this led to the creation of Seneca's HELIX; an incubation for innovation, entrepreneurship, and experiential learning, providing resources, mentoring, industry-specific support, an acceleration strand for entrepreneurs and microgrants. The success of Seneca Polytechnic demonstrates how important these centers are in HEIs. They help to ignite innovation, deepen student engagement, foster cross-collaboration between industry and academia, and improve teaching and learning.","Esra Kiliçarslan Toplu; Can Toplu","2024","Advances in higher education and professional development book series","10.4018/979-8-3693-1467-8.ch007","1","false","https://doi.org/10.4018/979-8-3693-1467-8.ch007","Incubator; Entrepreneurship; Government (linguistics); Higher education; Experiential learning; Business; Political science; Pedagogy; Sociology; Economic growth","en","-","Include"
"Evolution of Low-Code Platforms","During my Master's degree, I never had the intention of pursuing a PhD. I valued industry with its practical outcome higher than the, what I thought to be, purely theoretical results of science. During the following years, however, I started to read more and more scientific literature. So when an opportunity presented itself to combine the job of an engineer and architect with scientific research, I decided to jump on it. This jump turned out to be a journey of six and half years, which by no means was an easy walk in the park.","Michiel Overeem","2022","-","10.33540/1197","7","true","https://doi.org/10.33540/1197","Software development; Software engineering; Personal software process; Team software process; Computer science; Package development process; Software construction; Software development process; Software; Social software engineering","en","-","Include"
"Introducing Data Science Techniques into a Company Producing Electrical Appliances","-","Tim Kreuzer; Andrea Janes","2022","Communications in computer and information science","10.1007/978-3-031-14343-4_20","-","false","https://doi.org/10.1007/978-3-031-14343-4_20","Key (lock); Domain (mathematical analysis); Process (computing); Field (mathematics); Knowledge management; Computer science; Software; Engineering management; Engineering; Computer security","en","11","Include"
"AN INTEGRATION OF SOFTWARE TESTING TOOLS AND TECHNIQUES WITH VISUAL GUI INTERFACE IN INDUSTRIAL PRACTICE","Software testing with visual Graphical User Interface (GUI) techniques is being done while maintaining a high level of accuracy with the ever-growing demand for speedier delivery of high-quality software, often known as ""Quality at Speed"". The use of relevant testing methodology(s) and the choice of suitable test automation tools and frameworks are two key components for a successful and efficient software testing project. A mix of numerous distinct testing processes is often necessary when testing software to make sure it is up to par; the use of a single testing method will not be sufficient. Similar to the previous point, finding the right tool combination for automated testing is difficult because no single tool can meet all of the needs. The first step in performing successful and efficient software testing is to familiarize industrial professionals with the various testing techniques, tools, and frameworks. An in-depth examination of the various test automation tools and frameworks is provided in this paper. An explanation of the various frameworks for test automation was delivered after an overview of automated testing and the categories it fits under. Finally, a brief summary of a few of the most popular automation solutions was provided, along with a comparison of those programs.","Priyanka Yadu; Bhawana Narain","2024","ShodhKosh Journal of Visual and Performing Arts","10.29121/shodhkosh.v5.i1.2024.2313","-","true","https://doi.org/10.29121/shodhkosh.v5.i1.2024.2313","Computer science; Software engineering; Software testing; Graphical user interface; Software; Integration testing; Interface (matter); Graphical user interface testing; Regression testing; System integration testing","en","-","Include"
"Industry-Academia Collaboration (IAC): Preliminary Findings of a Tertiary Review","-","Támara Dallegrave; Cleyton Rodrigues; Dênis Marques; Wylliams Barbosa Santos","2026","Lecture notes in networks and systems","10.1007/978-3-032-10721-3_26","-","false","https://doi.org/10.1007/978-3-032-10721-3_26","General partnership; Relevance (law); Knowledge management; Software development; Software peer review; Software technical review; Software; Engineering ethics; Adaptability; Empirical research","en","13","Include"
"Industry-Academia Collaboration (IAC): Preliminary Findings of a Tertiary Review","-","Támara Dallegrave; Dênis Marques; Cleyton Rodrigues; Wylliams Barbosa Santos","2026","Lecture notes in networks and systems","10.1007/978-3-032-12879-9_28","-","false","https://doi.org/10.1007/978-3-032-12879-9_28","General partnership; Relevance (law); Knowledge management; Software development; Software peer review; Software technical review; Engineering ethics; Software; Empirical research; Process management","en","12","Include"
"Collaboration in Action: A Multi-grounded Analysis of Academia-Industry Partnerships in Interaction Design","-","Jonathan Källbäcker; Åsa Cajander; Catharina van den Driesche","2026","Communications in computer and information science","10.1007/978-3-032-15516-0_4","-","false","https://doi.org/10.1007/978-3-032-15516-0_4","Knowledge management; Stakeholder; Usability; Computer science; Process management; Process (computing); Bridging (networking); Participatory design; Interaction design; Action research","en","21","Include"
