Title,Abstract,Authors,Year,Venue,DOI,Cited by,Open Access, URL,Keywords,Language,Numpages,Actions
"Requirements communication and balancing in large-scale software-intensive product development","-","J. Pernstål; T. Gorschek; R. Feldt; D. Florén","2015","Information and Software Technology","10.1016/j.infsof.2015.06.007","23","false","https://doi.org/10.1016/j.infsof.2015.06.007","Interdependence; Computer science; Software development; Automotive industry; Scale (ratio); New product development; Software; Product (mathematics); Process management; Software project management","en","21","Include"
"Assessing requirements engineering and software test alignment - Five case studies","-","M. Unterkalmsteiner; T. Gorschek; R. Feldt; E. Klotins","2015","Journal of Systems and Software","10.1016/j.jss.2015.07.018","28","true","https://doi.org/10.1016/j.jss.2015.07.018","Agile software development; Software; Rest (music); Software engineering; Action plan; Software development; Engineering; Computer science; Engineering management; Systems engineering","en","16","Include"
"Technology transfer - Requirements Engineering research to industrial practice an open (ended) debate","Technology and knowledge have been recognized as main sources of competitive advantage of corporations, industries and nations, particularly in the software domain. They have led to the creation of local ecosystems devoted to development and transfer activities, which ensure not only personal and institutional motivation/recognition, but also social and economic gains. An open (ended) debate panel is proposed in order to develop greater awareness and seek deeper understanding of such activities from Requirements Engineering research to industrial practice. The panel involves researchers and practitioners with the perspective of eliciting: (i) experiences in knowledge and technology development and transfer; (ii) awareness and effectiveness of models and patterns; and (iii) factors for having successful collaboration between research institutions and industry. The organizers also plan to run a survey during and after the conference, summarizing their conclusions in specific post-conference reports.","C. H. C. Duarte; T. Gorschek","2015","IEEE International Requirements Engineering Conference","10.1109/re.2015.7320462","7","false","https://doi.org/10.1109/re.2015.7320462","Knowledge management; Plan (archaeology); Order (exchange); Perspective (graphical); Domain (mathematical analysis); Technology transfer; Knowledge transfer; Open innovation; Business; Engineering management","en","-","Include"
"Workshop videos for requirements communication","-","Samuel Fricker; K. Schneider; Farnaz Fotrousi; Christoph Thuemmler","2015","Requirements Engineering","10.1007/s00766-015-0231-5","26","true","https://doi.org/10.1007/s00766-015-0231-5","Requirements analysis; Requirements elicitation; Requirements engineering; Requirements management; Requirement; Software requirements specification; Non-functional requirement; Computer science; User requirements document; Stakeholder","en","32","Include"
"How to Increase the Likelihood of Successful Transfer to Industry -- Going Beyond the Empirical","The field of Empirical Software Engineering has undergone a much-needed expansion the last decade, and papers of all shapes and sizes are more or less mandated to have an ""empirical"" part to be published in premiere venues. The positive trend has researchers realizing the benefits, but also the investments needed, inherent to industry collaboration. That is, real practitioners, involved in the development of software intensive product, system, and service development. This paper shortly summarizes lessons learned from over ten years experience of industrial collaboration, and knowledge and technology exchange between applied researchers and industry.","T. Gorschek","2015","2015 IEEE/ACM 3rd International Workshop on Conducting Empirical Studies in Industry","10.1109/cesi.2015.9","4","false","https://doi.org/10.1109/cesi.2015.9","Empirical research; Field (mathematics); New product development; Computer science; Engineering management; Product (mathematics); Knowledge transfer; Technology transfer; Tertiary sector of the economy; Software","en","-","Include"
"On the Alignment of Source Code Quality Perspectives through Experimentation: An Industrial Case","CONTEXT. Alignment is a key factor for success in many software development projects. Aligned teams are capable of bringing collaboration and positive results to companies; whereas misalignment among developers can make a conflicted environment and even lead the project to failure. OBJECTIVE. To assist developers in an embedded software development company in their conceptual alignment regarding source code quality. METHOD. In the organizational context, plan and perform a series of studies such as surveys, systematic literature review (SLR), qualitative data analysis and focus group to support the identification of conceptual misalignments among developers and establish common terminology and guidance concerning source code quality. RESULTS. The results from a survey conducted in one company showed a conceptual misalignment among developers regarding the source code quality that was triggering continuous rework during software evolution activities. Through an SLR and a qualitative analysis of code snippets, a set of evidence-based coding guidelines for readability and understandability of source code were formulated. These guidelines were evaluated and used as an instrument for aligning source code perspectives during a focus group, showing their feasibility and adequacy to the company's context. CONCLUSIONS. The use of all contextual information observed - e.g. teams' locations, software development context, and time constraints - along with the information gathered during the industry-academia collaboration was particularly important to help us appropriately chose research methods to be used, and formulate evidence-based coding guidelines that matched the company's needs and expectations. Further evaluations have to be carried out to ensure the quality impact of some guidelines proposed before using them all over the company.","T. V. Ribeiro; G. Travassos","2015","2015 IEEE/ACM 3rd International Workshop on Conducting Empirical Studies in Industry","10.1109/cesi.2015.12","8","false","https://doi.org/10.1109/cesi.2015.12","Computer science; Software quality; Source code; Context (archaeology); Code review; Software engineering; Coding (social sciences); Software development; Focus group; Quality (philosophy)","en","-","Include"
"Fast Feedback Cycles in Empirical Software Engineering Research","Background/Context: Gathering empirical knowledge is a time consuming task and the results from empirical studies often are soon outdated by new technological solutions. As a result, the impact of empirical results on software engineering practice is often not guaranteed.Objective/Aim: In this paper, we summarise the ongoing discussion on ""Empirical Software Engineering 2.0"" as a way to improve the impact of empirical results on industrial practices. We propose a way to combine data mining and analysis with domain knowledge to enable fast feedback cycles in empirical software engineering research.Method: We identify the key concepts on gathering fast feedback in empirical software engineering by following an experience-based line of reasoning by argument. Based on the identified key concepts, we design and execute a small proof of concept with a company to demonstrate potential benefits of the approach.Results: In our example, we observed that a simple double feedback mechanism notably increased the precision of the data analysis and improved the quality of the knowledge gathered.Conclusion: Our results serve as a basis to foster discussion and collaboration within the research community for a development of the idea.","A. Vetrò; Saahil Ognawala; Daniel Méndez Fernández; S. Wagner","2015","2015 IEEE/ACM 37th IEEE International Conference on Software Engineering","10.1109/icse.2015.198","9","true","https://doi.org/10.1109/icse.2015.198","Computer science; Empirical research; Argument (complex analysis); Software engineering; Context (archaeology); Key (lock); Domain (mathematical analysis); Software development; Social software engineering; Task (project management)","en","-","Include"
"Industry-Academia Collaboration in Software Testing: An Overview of TAIC PART 2016","Collaboration between industry and academia in software testing leads to improvement and innovation in industry and it is the basis for achieving sustainable and empirically evaluated results. Thus, the aim of TAIC PART is to forge collaboration between industry and academia on the challenging and exciting problem of real-world software testing. The workshop is promoted by representatives of both industry and academia, bringing together industrial software engineers and testers with researchers working on theory and practice of software testing. This paper presents an overview of the 10th Testing: Academic and Industrial Conference - Practice and Research Techniques (TAIC PART 2015) and its contributions.","N. Alshahwan; M. Felderer; Rudolf Ramler","2015","International Conference on Software Testing, Verification and Validation Workshops","10.1109/icstw.2015.7107463","5","false","https://doi.org/10.1109/icstw.2015.7107463","Software testing; Software; Engineering; Engineering management; Software engineering; Computer science; Programming language","en","-","Include"
"Experimental Validation of a Risk Assessment Method","-","E. Vriezekolk; S. Etalle; R. Wieringa","2015","Requirements Engineering: Foundation for Software Quality","10.1007/978-3-319-16101-3_1","8","false","https://doi.org/10.1007/978-3-319-16101-3_1","Computer science; Reliability (semiconductor); Reliability engineering; Risk assessment; Context (archaeology); Principal (computer security); Judgement; Risk analysis (engineering); Data mining; Engineering","en","16","Include"
"Software Defect Prediction Techniques in Automotive Domain: Evaluation, Selection and Adoption","The regenerative failure of mammalian optic axons is partly mediated by Socs3-dependent inhibition of Jak/Stat signaling (Smith et al., 2009, 2011). Whether Jak/Stat signaling is part of the normal regenerative response observed in animals that exhibit an intrinsic capacity for optic nerve regeneration, such as zebrafish, remains unknown. Nor is it known whether the repression of regenerative inhibitors, such as Socs3, contributes to the robust regenerative response of zebrafish to optic nerve damage. Here we report that Jak/Stat signaling stimulates optic nerve regeneration in zebrafish. We found that IL-6 family cytokines, acting via Gp130-coupled receptors, stimulate Jak/Stat3 signaling in retinal ganglion cells after optic nerve injury. Among these cytokines, we found that CNTF, IL-11, and Clcf1/Crlf1a can stimulate optic axon regrowth. Surprisingly, optic nerve injury stimulated the expression of Socs3 and Sfpq (splicing factor, proline/glutamine rich) that attenuate optic nerve regeneration. These proteins were induced in a Jak/Stat-dependent manner, stimulated each other's expression and suppressed the expression of regeneration-associated genes. In vivo, the injury-dependent induction of Socs3 and Sfpq inhibits optic nerve regeneration but does not block it. We identified a robust induction of multiple cytokine genes in zebrafish retinal ganglion cells that may contribute to their ability to overcome these inhibitory factors. These studies not only identified mechanisms underlying optic nerve regeneration in fish but also suggest new molecular targets for enhancing optic nerve regeneration in mammals.","Rakesh Rana","2015","Communications in Computer and Information Science","10.13140/rg.2.1.1452.8160","7","-","https://doi.org/10.13140/rg.2.1.1452.8160","","-","16","Include"
"Early identification of bottlenecks in very large scale system of systems software development","System of systems are of high complexity, and for each system, many different requirements are implemented in parallel. Systems are developed with some degree of managerial independence but later on have to work together. In this situation, many requirements are written, implemented, and tested in parallel for different systems that are to be integrated. This makes identifying bottlenecks challenging, and visualizations often used on project level (such as Kanban boards or burndown charts) have to be extended/complemented to cope with the increased complexity. In response to these challenges, the contributions of this study are to propose the following: (i) a visualization for early identification and proactive removal of bottlenecks; (ii) a visualization to check on the success of bottleneck resolution; and (iii) to provide an industry evaluation of the visualizations in a case study of a system of systems developed at Ericsson AB in Sweden. The feedback by the practitioners showed that the visualizations were perceived as useful in improving throughput and lead time. The quantitative analysis showed that the visualizations were able in identifying bottlenecks and showing improvements or the lack thereof. On the basis of the qualitative and quantitative data collected, we conclude that the visualizations are useful in bottleneck identification and resolution. Copyright © 2014 John Wiley & Sons, Ltd.","K. Petersen; P. Roos; Staffan Nyström; P. Runeson","2014","J. Softw. Evol. Process.","10.1002/smr.1653","22","true","https://doi.org/10.1002/smr.1653","Bottleneck; Computer science; Identification (biology); Visualization; Scale (ratio); Software; Data science; Software engineering; Data mining; Embedded system","en","-","Include"
"A systematic literature review on the industrial use of software process simulation","-","N. Ali; K. Petersen; C. Wohlin","2014","Journal of Systems and Software","10.1016/j.jss.2014.06.059","76","true","https://doi.org/10.1016/j.jss.2014.06.059","Computer science; Process (computing); Software; Operating system; Programming language","en","21","Include"
"Context-sensitive Information security Risk identification and evaluation techniques","The objective of my research is to improve and support the process of Information security Risk Assessment by designing a scalable Risk argumentation framework for socio-digital-technical Risk. Due to the various types of IT systems, diversity of architectures and dynamic nature of Risk, there is no one-size-fits all RA method. As such, the research hopes to identify guidelines for conducting Risk Assessments in contexts that raise special challenges such as Telecom and virtualized infrastructures. Finally, it will suggest ways of qualitatively and quantitatively evaluating Information Security Risks in such scenarios by using argumentation and/or modelling attacker business cases.","D. Ionita","2014","IEEE International Requirements Engineering Conference","10.1109/re.2014.6912303","1","false","https://doi.org/10.1109/re.2014.6912303","Computer science; Argumentation theory; Context (archaeology); Risk analysis (engineering); Information security; Identification (biology); Scalability; Risk assessment; Risk management; Process (computing)","en","-","Include"
"Bridging the gap: SE technology transfer into practice: study design and preliminary results","Background: Particularly during and after research projects, technology transfer into practice plays an important role for academia to get technologies into use and for industry to improve their development. Objective: Our goal was to gain more and current knowledge about how technology transfer from software engineering (SE) research into industrial practice is accomplished best and how to measure the effectiveness of this transfer. Method: We conducted a study in the context of two German research projects, covering many different organizations from industry and academia. Results: This paper presents the design of the study and the survey performed. After introducing the concept of technology transfer we used and adapted, we present preliminary results. Conclusions: We observed that traditional means such as meetings or workshops are still the most widely used mediums for technology transfer in SE. We also discovered that, even though the duration of transfer depends on the object being transferred, the average duration is three years, which is far less than previously published (~18 years).","Philipp Diebold; A. Vetrò","2014","International Symposium on Empirical Software Engineering and Measurement","10.1145/2652524.2652552","13","false","https://doi.org/10.1145/2652524.2652552","Bridging (networking); Technology transfer; Context (archaeology); German; Duration (music); Computer science; Knowledge transfer; Engineering management; Knowledge management; Engineering","en","-","Include"
"Get the cogs in synch: time horizon aspects of industry--academia collaboration","In industry--academia collaboration projects, there are many issues related to different time horizons in industry and academia. If not adressed upfront, they may hinder collaboration in such projects. We analyze our experiences from a 10 year industry--academia collaboration program, the EASE Industrial Excellence Center in Sweden, and identify issues and feasible practices to overcome the hurdles of different time horizons. Specifically, we identify issues related to contracts, goals, results, organization (in)stability, and work practices. We identify several areas where the time horizon is different, and conclude that mutual awareness of these differences and management commitment to the collaboration are the key means to overcome the differences. The launch of a mediating institute may also be part of the solution.","P. Runeson; Sten Minör; Johan Svenér","2014","WISE@ASE","10.1145/2647648.2647652","14","true","https://doi.org/10.1145/2647648.2647652","Excellence; Key (lock); Work (physics); Horizon; Center of excellence; New horizons; Knowledge management; Computer science; Business; Engineering management","en","-","Include"
"Finding relevant research solutions for practical problems: the serp taxonomy architecture","Background: Experience and research indicates that there exist a communication gap between research and industry in software engineering.","K. Petersen; Emelie Engström","2014","WISE@ASE","10.1145/2647648.2647650","23","true","https://doi.org/10.1145/2647648.2647650","Computer science; Software engineering; Software; Management science; Data science; Engineering; Programming language","en","-","Include"
"The 4+1 view model of industry--academia collaboration","Industry--academia projects exist in complex contexts of various stakeholders, time perspectives, and goals. In order to analyze projects and communicate about them, we have defined an ""architectural"" model for industry--academia collaboration, inspired by Kruchten's software architecture model. The model has four views of i) time, ii) space, iii) activity and iv) domain, corresponding to the questions: when, where, how and what. The +1 view is the scenario, binding the other four together. We illustrate the model by applying it to the Industrial Excellence Center EASE and the Sigrun Software Innovation and Engineering Institute. The model helps analyzing industry--academia collaboration projects, to find gaps and reduce redundant work.","P. Runeson; Sten Minör","2014","WISE@ASE","10.1145/2647648.2647651","8","true","https://doi.org/10.1145/2647648.2647651","Work (physics); Domain (mathematical analysis); Excellence; Order (exchange); Computer science; Engineering management; Architecture; Software; Center of excellence; Space (punctuation)","en","-","Include"
"A Conceptual UX-Aware Model of Requirements","User eXperience (UX) is becoming increasingly important for success of software products. Yet, many companies still face various challenges in their work with UX. Part of these challenges relate to inadequate knowledge and awareness of UX and that current UX models are commonly not practical nor well integrated into existing Software Engineering (SE) models and concepts. Therefore, we present a conceptual UX-aware model of requirements for software development practitioners. This layered model shows the interrelation between UX and functional and quality requirements. The model is developed based on current models of UX and software quality characteristics. Through the model we highlight the main differences between various requirement types in particular essentially subjective and accidentally subjective quality requirements. We also present the result of an initial validation of the model through interviews with 12 practitioners and researchers. Our results show that the model can raise practitioners’ knowledge and awareness of UX in particular in relation to requirement and testing activities. It can also facilitate UX-related communication among stakeholders with different backgrounds.","Pariya Kashfi; R. Feldt; A. Nilsson; Richard Berntsson-Svensson","2014","HCSE/HESSD","10.1007/978-3-319-44902-9_15","6","-","https://doi.org/10.1007/978-3-319-44902-9_15","","-","-","Include"
"Models for Integrating UX into Software Engineering Practice: an Industrial Validation","Abstract—The user’s overall experience and perception of functionalities and qualities of a product, User eXperience (UX), is becoming increasingly important for success of software prod-ucts. Yet, many software companies face challenges with their UX practices, hence fail to achieve a good UX in their products. Part of these challenges are rooted in inadequate knowledge and awareness about UX but also in that UX models are commonly not well integrated with existing software engineering (SE) models and concepts. Therefore, we present two SE-specific models of UX for practitioners: (i) a layered model that shows the relation between functional, quality, and UX requirements, and (ii) a general, UX-aware software process overview model that shows the additional concepts and activities that can help achieve a good UX. Validation of the models in interviews with 12 practitioners and researchers generally found the models useful for practice; for instance to raise knowledge and awareness about UX, improve communications regarding UX and facilitating making UX-aware decisions in the development process. In total, we identified six different areas of use for the models. Index Terms—User eXperience, quality requirements, non-task-related, hehonic, non-instrumental. I.","Pariya Kashfi; R. Feldt; A. Nilsson; Richard Berntsson-Svensson","2014","arXiv.org","10.1145/3437479.3437488","6","-","https://doi.org/10.1145/3437479.3437488","","en","3","Include"
"On the use of software design models in software development practice: An empirical investigation","-","T. Gorschek; E. Tempero; L. Angelis","2014","Journal of Systems and Software","10.1016/j.jss.2014.03.082","82","false","https://doi.org/10.1016/j.jss.2014.03.082","Computer science; Unified Modeling Language; Software engineering; Software development; Notation; Software design; Programming language; Software development process; Extreme programming; Software","en","18","Include"
"Investigation of similarity-based test case selection for specification-based regression testing.","uring software maintenance, several modiﬁcations can be performed in a speciﬁcation
 model in order to satisfy new requirements. Perform regression testing on modiﬁed software is known to be a costly and laborious task. Test case selection, test case prioritization, test suite minimisation,among other methods,aim to reduce these costs by selecting or prioritizing a subset of test cases so that less time, effort and thus money are involved in performing regression testing. In this doctorate research, we explore the general problem of automatically selecting test cases in a model-based testing (MBT) process where speciﬁcation models were modiﬁed. Our technique, named Similarity Approach for Regression Testing (SART), selects subset of test cases traversing modiﬁed regions of a software system’s speciﬁcation model. That strategy relies on similarity-based test case selection where similarities between test cases from different software versions are analysed to identify modiﬁed elements in a model. In addition, we propose an evaluation approach named Search Based Model Generation for Technology Evaluation (SBMTE) that is based on stochastic model generation and search-based techniques to generate large samples of realistic models to allow experiments with model-based techniques. Based on SBMTE,researchers are able to develop model generator
 tools to create a space of models based on statistics from real industrial models, and
 eventually generate samples from that space in order to perform experiments. Here we developed a generator to create instances of Annotated Labelled Transitions Systems (ALTS), to be used as input for our MBT process and then perform an experiment with SART.In this experiment, we were able to conclude that SART’s percentage of test suite size reduction is robust and able to select a sub set with an average of 92% less test cases, while ensuring coverage of all model modiﬁcation and revealing defects linked to model modiﬁcations. Both SART and our experiment are executable through the LTS-BT tool, enabling researchers to use our selections trategy andr eproduce our experiment.","Francisco Gomes de Oliveira Neto; Francisco Gomes de Oliveira; Henrique da Silva Aranha Ufrn","2014","International Journal of Innovative Technology and Exploring Engineering","10.35940/ijitee.a5191.119119","-","-","https://doi.org/10.35940/ijitee.a5191.119119","","-","7","Include"
"Practical experiences in designing and conducting empirical studies in industry-academia collaboration","More and more, software engineering researchers are motivated to solve real problems that bring value to industry. An example is the industry-academia collaboration described in this paper among everis, an IT consulting firm, and the GESSI research group at UPC. The goal of this paper is twofold: to evaluate the success of the collaboration, and to report the experience with conducting empirical studies in the industry and lessons learnt. We evaluated our collaboration with an existing model for technology transfer, and performed a focus group discussion to identify challenges we have faced. After initialization and alignment of the collaboration, a high maturity level has been achieved: we have obtained the first results in form of proposed solutions, scientific publications, and pilots run in real projects. In spite of this positive progress, further initiatives need to be undertaken in the last phases of the collaboration to achieve high degrees of maturity in deployment impact, industry benefit and innovativeness. Evaluating the collaboration has been positive, since we identified the next steps to be taken to achieve a high degree of technology transfer and innovation dissemination. We think it is a needed step in industry-academia collaborations in order to improve their success.","Silverio Martínez-Fernández; Helena Martins Marques","2014","Conducting Empirical Studies in Industry","10.1145/2593690.2593696","16","true","https://doi.org/10.1145/2593690.2593696","Software deployment; Maturity (psychological); Capability Maturity Model; Order (exchange); Empirical research; Initialization; Computer science; Engineering management; Technology transfer; Value (mathematics)","en","-","Include"
"Safety Evidence Traceability: Problem Analysis and Model","-","Sunil S. Nair; J. Vara; Alberto Melzi; G. Tagliaferri; Laurent de-la-Beaujardiere; F. Belmonte","2014","Requirements Engineering: Foundation for Software Quality","10.1007/978-3-319-05843-6_23","22","false","https://doi.org/10.1007/978-3-319-05843-6_23","Traceability; Risk analysis (engineering); Certification; Computer science; Context (archaeology); Requirements traceability; Safety assurance; Knowledge management; Process management; Business","en","16","Include"
"A Search-Based Approach for Cost-Effective Software Test Automation Decision Support and an Industrial Case Study","Test automation is a widely-used approach to reduce the cost of manual software testing. However, if it is not planned or conducted properly, automated testing would not necessarily be more cost effective than manual testing. Deciding what parts of a given System Under Test (SUT) should be tested in an automated fashion and what parts should remain manual is a frequently-asked and challenging question for practitioner testers. In this study, we propose a search-based approach for deciding what parts of a given SUT should be tested automatically to gain the highest Return On Investment (ROI). This work is the first systematic approach for this problem, and significance of our approach is that it considers automation in the entire testing process (i.e., from test-case design, to test scripting, to test execution, and test-result evaluation). The proposed approach has been applied in an industrial setting in the context of a software product used in the oil and gas industry in Canada. Among the results of the case study is that, when planned and conducted properly using our decision-support approach, test automation provides the highest ROI. In this study, we show that if automation decision is taken effectively, test-case design, test execution, and test evaluation can result in about 307%, 675%, and 41% ROI in 10 rounds of using automated test suites.","Yasaman Amannejad; V. Garousi; Rob Irving; Zahra Sahaf","2014","2014 IEEE Seventh International Conference on Software Testing, Verification and Validation Workshops","10.1109/icstw.2014.34","31","false","https://doi.org/10.1109/icstw.2014.34","Test script; Automation; Computer science; Keyword-driven testing; Manual testing; Test harness; Test Management Approach; Test (biology); Test case; System under test","en","-","Include"
"Social influences on secure development tool adoption: why security tools spread","Security tools can help developers build more secure software systems by helping developers detect or fix security vulnerabilities in source code. However, developers do not always use these tools. In this paper, we investigate a number of social factors that impact developers' adoption decisions, based on a multidisciplinary field of research called diffusion of innovations. We conducted 42 one-on-one interviews with professional software developers, and our results suggest a number of ways in which security tool adoption depends on developers' social environments and on the channels through which information about tools is communicated. For example, some participants trusted developers with strong reputations on the Internet as much as they trust their colleagues for information about security tools.","Shundan Xiao; Jim Witschey; E. Murphy-Hill","2014","Conference on Computer Supported Cooperative Work","10.1145/2531602.2531722","120","false","https://doi.org/10.1145/2531602.2531722","Computer science; Secure coding; Field (mathematics); Software; The Internet; Multidisciplinary approach; World Wide Web; Computer security; Software development; Internet privacy","en","-","Include"
"A conceptual framework for SPI evaluation","Software Process Improvement (SPI) encompasses the analysis and modification of the processes within software development, aimed at improving key areas that contribute to the organizations' goals. The task of evaluating whether the selected improvement path meets these goals is challenging. On the basis of the results of a systematic literature review on SPI measurement and evaluation practices, we developed a framework (SPI Measurement and Evaluation Framework (SPI‐MEF)) that supports the planning and implementation of SPI evaluations. SPI‐MEF guides the practitioner in scoping the evaluation, determining measures, and performing the assessment. SPI‐MEF does not assume a specific approach to process improvement and can be integrated in existing measurement programs, refocusing the assessment on evaluating the improvement initiative's outcome. Sixteen industry and academic experts evaluated the framework's usability and capability to support practitioners, providing additional insights that were integrated in the application guidelines of the framework. Copyright © 2013 John Wiley & Sons, Ltd.","M. Unterkalmsteiner; T. Gorschek; A. Islam; Chow Kian Cheng; R. Permadi; R. Feldt","2014","J. Softw. Evol. Process.","10.1002/smr.1637","13","-","https://doi.org/10.1002/smr.1637","","-","-","Include"
"Analyze this! 145 questions for data scientists in software engineering","In this paper, we present the results from two surveys related to data science applied to software engineering. The first survey solicited questions that software engineers would like data scientists to investigate about software, about software processes and practices, and about software engineers. Our analyses resulted in a list of 145 questions grouped into 12 categories. The second survey asked a different pool of software engineers to rate these 145 questions and identify the most important ones to work on first. Respondents favored questions that focus on how customers typically use their applications. We also saw opposition to questions that assess the performance of individual employees or compare them with one another. Our categorization and catalog of 145 questions can help researchers, practitioners, and educators to more easily focus their efforts on topics that are important to the software industry.","Andrew Begel; Thomas Zimmermann","2013","International Conference on Software Engineering","10.1145/2568225.2568233","243","true","https://doi.org/10.1145/2568225.2568233","Software peer review; Software; Computer science; Social software engineering; Categorization; Personal software process; Software engineering; Software walkthrough; Software analytics; Data science","en","-","Include"
"A model to anticipate and analyse requirements of heritage organisations wishing to actively participate in Europeana","Heritage organisations wishing to participate in open and public aggregators such as Europeana, need to review and revise their own digital curation workflow processes in order to tackle both the technical integration as well as the organizational and operational issues. This framework of challenges is addressed by Europeana Inside, a new project co-funded by the European Union under the CIP-ICT-PSP Programme. In this paper, the major results that were produced during the functional specification activities are summarised and the MSP-VSE model that was deployed for the harmonisation of requirements is presented. MSP-VSE is currently being used to drive the cascading ECK Prototype Iterations and the related software evaluations performed by participating content providers.","Naeem Muhammad; G. Koutalieris; M. Streefkerk; Nathalie Poot; Sam Alloing; Roxanne Wyns","2013","Digital Heritage International Congress","10.1109/digitalheritage.2013.6743819","1","false","https://doi.org/10.1109/digitalheritage.2013.6743819","Workflow; Order (exchange); Computer science; European union; Engineering management; Process management; Knowledge management; Cultural heritage; Business; Engineering","en","-","Include"
"Software Analytics in Practice","With software analytics, software practitioners explore and analyze data to obtain insightful, actionable information for tasks regarding software development, systems, and users. The StackMine project produced a software analytics system for Microsoft product teams. The project provided lessons on applying software analytics technologies to positively impact software development practice. The lessons include focusing on problems that practitioners care about, using domain knowledge for correct data understanding and problem modeling, building prototypes early to get practitioners' feedback, taking into account scalability and customizability, and evaluating analysis results using criteria related to real tasks.","Dongmei Zhang; Shi Han; Yingnong Dang; Jian-Guang Lou; Haidong Zhang; Tao Xie","2013","IEEE Software","10.1109/ms.2013.94","37","false","https://doi.org/10.1109/ms.2013.94","Software analytics; Computer science; Software development; Software engineering; Analytics; Domain (mathematical analysis); Software project management; Software peer review; Data science; Software","en","-","Include"
"Dealing with Software Model Quality in Practice: Experience in a Research Project","Although past research has resulted in different means to deal with software model quality, creation of adequate software models remains challenging. Any modelling effort must be carefully analysed and planned before it starts, and definition or adoption of modelling guidelines is usually necessary. In addition, the amount of publications addressing model quality in practice is low, and the knowledge about others' experience regarding model quality is limited. This paper reports on our experience in dealing with software model quality in the context of a project between industry and academia. Such a project corresponds to a large-scale research project in which modelling has been used both as part of the necessary work for executing the project and for creating project results. We present how we have dealt with model quality in requirements modelling and in conceptual model specification, as well as a set of lessons learned. The insights provided can help both researchers and practitioners when having to deal with software model quality.","J. Vara; H. Espinoza","2013","International Conference on Quality Software","10.1109/qsic.2013.40","3","false","https://doi.org/10.1109/qsic.2013.40","Computer science; Software project management; Software quality; Quality (philosophy); Conceptual model; Context (archaeology); Software engineering; Software development; Software; Engineering management","en","-","Include"
"A little rebellion now and then is a good thing: Views on the requirements engineering conference","A little rebellion now and then is a good thing. This short position statement describes my views on some of the challenges associated with many conferences, the Requirements Engineering Conference being among them. The main concepts are; the goals, as well as criteria for paper selection for the conference should be defined explicitly, and shared with the community. Industry involvement in the conference should be increased, but the focus of all tracks should be quality - what constitutes quality however needs to be defined and agreed on. Industrial validation of research results have to be more than an intention. Last but not least, how papers are presented and discussed needs to change, focusing on quality over quantity.","T. Gorschek","2013","IEEE International Requirements Engineering Conference","10.1109/re.2013.6636751","-","true","https://doi.org/10.1109/re.2013.6636751","Quality (philosophy); Focus (optics); Position (finance); Statement (logic); Computer science; Position paper; Selection (genetic algorithm); Engineering ethics; Engineering management; Engineering","en","-","Include"
"A review of traceability research at the requirements engineering conferencere@21","Traceability between development artefacts and mainly from and to requirements plays a major role in system lifecycle, supporting activities such as system validation, change impact analysis, and regulation compliance. Many researchers have been working on this topic and have published their work throughout the editions of the Requirements Engineering Conference. This paper aims to analyse the research on traceability published in the past 20 years of this conference and to provide insights into its contribution to the traceability area. We have selected and reviewed 70 papers in the proceedings of the conference and summarised several aspects of traceability that have been addressed and by whom. The paper also discusses the evolution of the topic at the conference, compares the results with those reported in other publications, and proposes aspects on which further research should be conducted.","Sunil S. Nair; J. Vara; S. Sen","2013","IEEE International Requirements Engineering Conference","10.1109/re.2013.6636722","57","false","https://doi.org/10.1109/re.2013.6636722","Traceability; Requirements traceability; Work (physics); Computer science; Requirements engineering; Engineering; Engineering management; Software engineering; Requirement; Software","en","-","Include"
"Specifying a framework for evaluating requirements Engineering Technology: Challenges and lessons learned","Evaluating requirements engineering technology is a challenging activity. It becomes even more difficult when having to evaluate the technology and thus to show its suitability in real settings, as access to industrial resources might be limited and the target domain might be complex or very sensitive. This paper reports on our experience in specifying an evaluation framework for requirements engineering technology. The technology aims to improve safety assurance and certification practices, and is being developed in the scope of a large-scale European research project. We focus on presenting the challenges encountered and the lessons learned while specifying the framework. These lessons summarise how we addressed, plan to address, or propose to address the challenges. This information can be useful for other researchers and practitioners that have to evaluate requirements engineering technology in general, and with industry and for safety assurance and certification in particular.","J. Vara; D. Falessi; E. Verhulst","2013","2013 3rd International Workshop on Empirical Requirements Engineering (EmpiRE)","10.1109/empire.2013.6615209","2","false","https://doi.org/10.1109/empire.2013.6615209","Scope (computer science); Certification; Computer science; Engineering management; Domain (mathematical analysis); Requirements engineering; Plan (archaeology); Safety case; Requirements analysis; Quality assurance","en","-","Include"
"Software Process Improvement in Inter-departmental Development of Software-Intensive Automotive Systems - A Case Study","-","J. Pernstål; T. Gorschek; R. Feldt; D. Florén","2013","International Conference on Product Focused Software Process Improvement","10.1007/978-3-642-39259-7_10","11","true","https://doi.org/10.1007/978-3-642-39259-7_10","Computer science; Software development; Software development process; Software engineering; Software; Automotive industry; Process (computing); Personal software process; Package development process; Software system","en","15","Include"
