DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1007/978-3-642-29044-2_3,Measurement,"Claes Wohlin, Per Runeson, Martin Höst, Magnus C. Ohlsson, Björn Regnell, Anders Wesslén",Springer eBooks,2012,(missing abstract),174424014,2,84,,a
10.1007/978-3-642-29044-2_5,Case Studies,"Claes Wohlin, Per Runeson, Martin Höst, Magnus C. Ohlsson, Björn Regnell, Anders Wesslén",Springer eBooks,2012,(missing abstract),101069125,2,86,,
10.1007/978-3-319-11283-1_3,Academia–Industry Collaboration: Getting Closer is the Key!,Anna Sandberg,Springer eBooks,2014,"Our greatest developers in industry do not typically view top researchers in academia as people who they can learn particularly much from, and our top researchers in academia do not typically view top developers as people who can contribute much to their research (except supply them with raw data). While researchers have spent years on post-university studies to learn the profession of data collection, data analysis, and data sensemaking, developers are trained to produce and deliver in time based on current best thinking. Taking different paths after the university studies soon ends up in different governing variables for developers and researchers of what brings value. This is a well-known phenomenon, and numerous articles and books are describing why this is the case (Barnes et al., Eur Manag J 20(3):272–285, 2002; Mathiassen, Inf Technol People 14(4):321–345, 2002; Mora-Valentin et al., Res Policy 33(1):17–40, 2004; Gorschek et al., IEEE Softw 23(6):88–95, 2006; Rombach and Achatz, Research collaboration between academia and industry. In: Proc. Future of Software Eng. (FOSE 07), IEEE CS Press, pp. 29–36, 2007; Van den Ven, Engaged Scholarship: A Guide for Organizational and Social Research. Oxford Univ. Press, 2007). In the Software Center we have found practical ways on how to make developers and researchers appreciate the same values and by that join forces to solve complex software engineering issues. A key instrument is to “get close” on all levels from steering groups to reference groups and research teams. In the following chapter, we describe how we in the Software Center work in practice to stimulate a close collaboration and what is required to make this work over time.",126777981,2,11,,
10.1109/esem.2019.8870167,A Method to Evaluate Knowledge Resources in Agile Software Development,"R. Ouriques, Ricardo Britto, K. Wnuk, J. F. Ouriques, T. Gorschek",2019 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM),2019,"Background: Organizations adopting Agile Software Development (ASD) use different Knowledge Management (KM) practices to retain and share knowledge. However, it is often the case that knowledge retention is carried out in an ad-hoc way. Aims: In this study, we report our experience from proposing the Knowledge Critically Evaluation Method (KCEM) to evaluate knowledge items (KIT). Our main goal with KCEMs is to support companies to systematically retain knowledge in ASD contexts. Method: We conducted an improvement case study to develop and evaluate KCEM. This research follows the guidelines for technology transfer between industry and academia. The case and unit of analysis is Ericsson, a Swedish company that develops telecommunication solutions. Results: In this paper, we provide initial results of both lab and static validation, enriched by the lessons learned. Conclusions: The preliminary results show that KCEM is easy to understand and use, provides a different perspective on the KIT by visualizing in the criticality chart, and reduces the level of abstraction associated to a knowledge subject area.",110813354,2,25,,a
10.1007/978-3-031-73143-3_13,"NLP4RE Tools: Classification, Overview and Management","Julian Frattini, Michael Unterkalmsteiner, Davide Fucci, Daniel Méndez",(missing journal),2025,(missing abstract),285726824,2,48,,
10.48550/arxiv.2312.07216,Learning from Interaction: User Interface Adaptation using Reinforcement Learning,Daniel Gaspar-Figueiredo,arXiv.org,2023,"The continuous adaptation of software systems to meet the evolving needs of users is very important for enhancing user experience (UX). User interface (UI) adaptation, which involves adjusting the layout, navigation, and content presentation based on user preferences and contextual conditions, plays an important role in achieving this goal. However, suggesting the right adaptation at the right time and in the right place remains a challenge in order to make it valuable for the end-user. To tackle this challenge, machine learning approaches could be used. In particular, we are using Reinforcement Learning (RL) due to its ability to learn from interaction with the users. In this approach, the feedback is very important and the use of physiological data could be benefitial to obtain objective insights into how users are reacting to the different adaptations. Thus, in this PhD thesis, we propose an RL-based UI adaptation framework that uses physiological data. The framework aims to learn from user interactions and make informed adaptations to improve UX. To this end, our research aims to answer the following questions: Does the use of an RL-based approach improve UX? How effective is RL in guiding UI adaptation? and Can physiological data support UI adaptation for enhancing UX? The evaluation plan involves conducting user studies to evaluate answer these questions. The empirical evaluation will provide a strong empirical foundation for building, evaluating, and improving the proposed adaptation framework. The expected contributions of this research include the development of a novel framework for intelligent Adaptive UIs, insights into the effectiveness of RL algorithms in guiding UI adaptation, the integration of physiological data as objective measures of UX, and empirical validation of the proposed framework's impact on UX.",267136562,2,27,,a
10.48550/arxiv.2312.07216,Learning from Interaction: User Interface Adaptation using Reinforcement Learning,Daniel Gaspar-Figueiredo,arXiv.org,2023,"The continuous adaptation of software systems to meet the evolving needs of users is very important for enhancing user experience (UX). User interface (UI) adaptation, which involves adjusting the layout, navigation, and content presentation based on user preferences and contextual conditions, plays an important role in achieving this goal. However, suggesting the right adaptation at the right time and in the right place remains a challenge in order to make it valuable for the end-user. To tackle this challenge, machine learning approaches could be used. In particular, we are using Reinforcement Learning (RL) due to its ability to learn from interaction with the users. In this approach, the feedback is very important and the use of physiological data could be benefitial to obtain objective insights into how users are reacting to the different adaptations. Thus, in this PhD thesis, we propose an RL-based UI adaptation framework that uses physiological data. The framework aims to learn from user interactions and make informed adaptations to improve UX. To this end, our research aims to answer the following questions: Does the use of an RL-based approach improve UX? How effective is RL in guiding UI adaptation? and Can physiological data support UI adaptation for enhancing UX? The evaluation plan involves conducting user studies to evaluate answer these questions. The empirical evaluation will provide a strong empirical foundation for building, evaluating, and improving the proposed adaptation framework. The expected contributions of this research include the development of a novel framework for intelligent Adaptive UIs, insights into the effectiveness of RL algorithms in guiding UI adaptation, the integration of physiological data as objective measures of UX, and empirical validation of the proposed framework's impact on UX.",267975745,2,29,,
10.1109/empire.2013.6615209,Specifying a framework for evaluating requirements Engineering Technology: Challenges and lessons learned,"J. Vara, D. Falessi, E. Verhulst",2013 3rd International Workshop on Empirical Requirements Engineering (EmpiRE),2013,"Evaluating requirements engineering technology is a challenging activity. It becomes even more difficult when having to evaluate the technology and thus to show its suitability in real settings, as access to industrial resources might be limited and the target domain might be complex or very sensitive. This paper reports on our experience in specifying an evaluation framework for requirements engineering technology. The technology aims to improve safety assurance and certification practices, and is being developed in the scope of a large-scale European research project. We focus on presenting the challenges encountered and the lessons learned while specifying the framework. These lessons summarise how we addressed, plan to address, or propose to address the challenges. This information can be useful for other researchers and practitioners that have to evaluate requirements engineering technology in general, and with industry and for safety assurance and certification in particular.",190501175,2,40,,
(missing DOI),Practical experiences and value of applying software analytics to manage quality.,"Anna Maria Vollmer, Silverio Martínez-Fernández, Alessandra Bagnato, Jari Partanen, Lidia López, Pilar Rodríguez",arXiv: Software Engineering,2019,"Background: Despite the growth in the use of software analytics platforms in industry, little empirical evidence is available about the challenges that practitioners face and the value that these platforms provide. Aim: The goal of this research is to explore the benefits of using a software analytics platform for practitioners managing quality. Method: In a technology transfer project, a software analytics platform was incrementally developed between academic and industrial partners to address their software quality problems. This paper focuses on exploring the value provided by this software analytics platform in two pilot projects. Results: Practitioners emphasized major benefits including the improvement of product quality and process performance and an increased awareness of product readiness. They especially perceived the semi-automated functionality of generating quality requirements by the software analytics platform as the benefit with the highest impact and most novel value for them. Conclusions: Practitioners can benefit from modern software analytics platforms, especially if they have time to adopt such a platform carefully and integrate it into their quality assurance activities.",18181321,2,16,,a
10.1016/j.csi.2025.104052,"Enhancing security, privacy, and usability in social robots: A software development framework","Samson O. Oruma, Mary Sánchez‐Gordón, Vasileios Gkioulos",Computer Standards & Interfaces,2025,(missing abstract),289903117,2,171,,a
(missing DOI),Measuring Cost Avoidance Through Software Reuse,Mohsin Irshad,(missing journal),2010,"Context. Software Reuse is considered as silver-bullet for software development. However, measuring bene ts of software reuse is difficult and cumbersome task because of varying number of factors involved in it. Di erent reuse cost models already exist in literature which measure var- ious di erent attributes of software reuse. Mainly these models are used for calculating return over investment or cost-bene t analysis. Objectives.We have investigated that very few cost eco- nomic models have been proposed for measuring costs avoidance,degree of empirical validation, assumptions, types ofartifacts they can measure and whether they provide guide- lines on collection of metrics for measuring reuse bene ts. Methods.In this research, a systematic review was con- ducted. Based on the results of systematic review, a model was proposed which can measure cost avoided by reuse of every kind of artifact. In a systematic all major article sources were used. Studies were selected after reading titles and abstracts. Three cost avoidance models were found and an analysis of these models was performed. Based on the analysis, a new model was proposed to ll the gap left by these studies. Results. New model measures every kind of reuse artifact and provides guidelines on how and what to measure in order to calculate reuse bene ts. This model was then validated in the industry and technology was transferred to the industry for future usage. Guidelines for improved savings were developed. Conclusions. We conclude that many models are related to each other and use similar techniques to measure the cost avoidance however they can not measure all kinds of reuse artifacts. New model performed well in industry. However, we found that the new model should accommodate maintenance costs since these are major savings by software reuse. Moreover, we conclude that there is a need for further validation of guidelines and model in industry.",33700588,2,70,,a
10.1109/segah52098.2021.9551903,Towards the Evaluation of the Usability and Portability of Serious Games,"Moises Arevalo, Vanessa Romero, Cristina Sánchez-Zhunio, Daniela Prado-Cabrera, Priscila Cedillo",(missing journal),2021,"Serious Games (SG) are designed to teach, train, or promote behavior change while entertaining players. They are increasingly popular because they provide significant health benefits, while improving the cognitive functions. Similarly, to other software tools, these solutions need to assess their quality, to be later improved. However, there are not contributions that allow the quality evaluation specifically related to the usability and portability characteristics. Therefore, this paper presents, first, an evaluation method aligned to the ISO/IEC 25040 standard, its activities, and artifacts which will be used for the serious game's quality evaluation. This method's name is Serious Game Quality Assessment Method (SG-QUAM).. Second, it provides a usability and portability model aligned to the ISO/IEC 25010 standard and oriented to this specific domain (i.e., serious digital games), and lastly, the quality in use while players are using the application. Moreover, 16 software engineers evaluated the solution through an experiment; the results showed good insights oriented to improve the contributions and concluded that SG-QUAM is perceived as easy to use, useful and that could be used in the future.",168788379,2,16,,
(missing DOI),1 EMPIRICAL EVALUATION IN SOFTWARE PRODUCT LINE ENGINEERING,"Alvin Ahnassay, E. Bagheri, D. Gašević",(missing journal),2013,"Context: Software Product Line (SPL) engineering is a specific approach to software development that offers strategic methodologies and technologies tailored for reuse of core through the capturing of variabilities and commonalities. It is imperative to evaluate software product line engineering practices through real empirical studies and investigate how each of the proposed work contribute to research and development communities. Objectives: The objectives of this research is to paint a big picture of the empirical evaluations that have been undertaken in the field of Software Product Lines (SPL) in reference to development of methods, techniques, and approaches. Furthermore, we are interested in determining the quality of the empirical evaluations and how they can be improved. Methods: We carried out a systematic literature review of the software product line methods, techniques, or approaches reported from January 1, 2006 until December 31, 2011. The adopted method follows well established guidelines in the literature for conducting systematic literature reviews. Results: 79 distinct studies representing a diversity of unique software product line methods, techniques, and approaches were selected according to the inclusion and exclusion criteria. The results revealed a significant number of evaluations conducted in academia with only 25 studies conducted in an industrial setting. However, the majority of the evaluations effectively avoided scalability issues by using industrial sized examples. This investigation also revealed quality issues in various aspects of the quality assessment criteria for research design and reporting. Conclusions: This systematic literature review found that a large majority of evaluations had not been sufficiently designed or reported. This makes it difficult to rely on the available evidence. The findings highlight unresolved quality issues in empirical studies of software product lines. The need for improvement in quality research design and quality reporting is only reinforced further with the findings of this review. Keywords: Empirical Software Engineering, Software Product Line Engineering, Systematic Literature Review In	  this	  the	  paper,	  the	  phrase	  “methods,	  techniques	  and	  approaches”	  is	  intended	  to	  refer	  to	  any form	  of	  soft	  or	  hard	  means	  proposed	  to	  address	  a	  challenge	  in	  the	  area	  of	  software	  product	  lines.",242642214,2,105,,a
(missing DOI),A Scholarship Approach to Model-Driven Engineering,Håkan Burden,(missing journal),2014,"Model-Driven Engineering is a paradigm for software engineering where software models are the primary artefacts throughout the software life-cycle. The aim is to define suitable representations and processes that enable precise and efficient specification, development and analysis of software.  Our contributions to Model-Driven Engineering are structured according to Boyer's four functions of academic activity - the scholarships of teaching, discovery, application and integration. The scholarships share a systematic approach towards seeking new insights and promoting progressive change. Even if the scholarships have their differences they are compatible so that theory, practice and teaching can strengthen each other. Scholarship of Teaching: While teaching Model-Driven Engineering to under-graduate students we introduced two changes to our course. The first change was to introduce a new modelling tool that enabled the execution of software models while the second change was to adapt pair lecturing to encourage the students to actively participate in developing models during lectures.  Scholarship of Discovery: By using an existing technology for transforming models into source code we translated class diagrams and high-level action languages into natural language texts. The benefit of our approach is that the translations are applicable to a family of models while the texts are reusable across different low-level representations of the same model. Scholarship of Application: Raising the level of abstraction through models might seem a technical issue but our collaboration with industry details how the success of adopting Model-Driven Engineering depends on organisational and social factors as well as technical.  Scholarship of Integration: Building on our insights from the scholarships above and a study at three large companies we show how Model-Driven Engineering empowers new user groups to become software developers but also how engineers can feel isolated due to poor tool support. Our contributions also detail how modelling enables a more agile development process as well as how the validation of models can be facilitated through text generation. The four scholarships allow for different possibilities for insights and explore Model-Driven Engineering from diverse perspectives. As a consequence, we investigate the social, organisational and technological factors of Model-Driven Engineering but also examine the possibilities and challenges of Model-Driven Engineering across disciplines and scholarships.",63632805,2,263,,a
10.1145/3233391.3233529,An Investigation into Inner Source Software Development: Preliminary Findings from a Systematic Literature Review,"Henry Edison, N. Carroll, K. Conboy, L. Morgan",International Symposium on Open Collaboration,2018,"Given the value and effectiveness of open source software development to date, practitioners are keen to replicate these practices inside their respective corporations. This application of open source practices inside the confines of a corporate entity has been coined inner source software development. However, while organisations have found ways to directly benefit from revenue streams as a result of leveraging open source practices internally, the current research on inner source is scattered among different areas. Thus gaining clarity on the state-of-the-art in inner source research is challenging. In particular, there is no systematic literature review of known research to date on inner source. We address this challenge by presenting a systematic literature review that identifies, critically evaluates and integrates the findings of 29 primary studies on inner source. Case study approach is the common research approach undertaken in the area. We also identified 8 frameworks/methods, models and tools proposed in the literature to support inner source, as well as a set of benefits and challenges associated with inner source. We envision future work to perform deeper analysis and synthesis on the empirical research on inner source software development.",37277488,2,57,,
10.1109/re.2016.57,Requirements Engineering as Innovation Journalism: A Research Preview,"Samuel Fricker, E. Wallmüller, I. Paschen",2016 IEEE 24th International Requirements Engineering Conference (RE),2016,"The successful launch of an innovation project depends on an attractive vision and how well the vision is supported by the complementary capabilities of the consortium partners that want to cooperate to realize the vision. Alas, for an innovator the search for the right partners and visions can be lengthy and difficult. Even though the analysis of context and problem, the identification of stakeholders, the analysis of stakeholder goals and techno-logical capabilities, and the definition of requirements belong to the cornerstones of requirements engineering, this requirements engineering problem has hardly been explored so far. In an attempt to avoid re-invention of well-tried solutions, we discovered journalism as a discipline that, as a rich body of methodical knowledge, may act as a source for the guidance of how a requirements engineer may support the launch of innovation projects. In the role of a journalist, the requirements engineer makes partners and their capabilities visible and thereby allows the parties to identify each other and meet. The transparency that develops between the parties becomes an instrument for consortia to emerge and to eventually answer calls for innovation with appropriate visions for innovation projects. This paper introduces the problem of initiating innovation projects and describes the potential role of journalism as a metaphor for addressing the problem. The paper also describes our plans in designing an innovation journalism approach that we hope will enable requirements engineers to increase innovation potential and ease the launch of projects that bring about these innovations.",38088886,2,38,,
10.1145/3131151.3131188,Programming Language Adoption as an Epidemiological Phenomenon,"E. Barreiros, Jones O. Albuquerque, J. P. L. D. Oliveira, Helaine Lins, S. Soares",SBES'17,2017,"In Software Engineering, technology transfer has been faced as a peer to peer problem, concerning only the adoption and innovation agents. This approach works well when one is just seeking the adoption of a technology by a specific client, but it can not solve a common problem that is the adoption of new technologies by a large mass of potential new users. In wider context, it no longer makes sense to focus on peer to peer transfer. A new way of looking at the problem is necessary. The diffusion of innovations is more natural when it is treated as a spread of information in a community, similar to that observed in epidemics. This work proposes a paradigm shift to show that the adoption of programming languages can be formally treated as an epidemic. This shift of focus allows the dynamics of adoption of programming languages to be mathematically modeled as such, defining models that explain the communities' behavior when adopting programming languages, and allows some forecast to be made.",86483392,1,44,,
(missing DOI),Decision support material to incorporate quality requirements technologies: a systematic literature review and industrial interviews,Phani Saripalli,90,2010,"Abstract Background: In an applied engineering field like requirements engineering, the final goal of the research is its adoption by industry. For technology transfer to be possible practitioners need strong evidence for a technology’s applicability and possible benefits. Therefore research on a technology should be done in a realistic setting so that practitioners can use the results to build a strong case for its adoption. Quality requirements are constraints placed on the software. Empirical results show challenges in handling quality requirements, e.g. include late discovery of quality requirements. In addition, we lack technologies that can be used to incorporate them into the final software. Functional and quality requirements differ in nature; treatment given to functional requirements will not always be applicable for quality requirements. Therefore practitioners need decision support material based on empirical evidence to incorporate the suggested technologies. Objective: The purpose of the thesis is to identify technologies for quality requirements that have been empirically evaluated. Methods in relation to elicitation, specification, metrics (or measurement) and testing will be identified with the aim of providing decision support material to practitioners for incorporating quality requirements in the software. To find possible future directions of requirements engineering research, the current state of technology adoption for quality requirements will be identified. Method: The presented research is explorative and investigative in nature. A systematic literature review method was employed to identify potential technologies for adoption. An empirical study was conducted with three participants from three companies to get an insight into the state of technology adoption. Results: The systematic literature review includes 46 papers published between 2000 and 2010. All in all only four of the 46 papers offer high realism and support for technology adoption, i.e. presenting evaluations in a realistic setting, with practitioners using real world industrial applications. Another three papers were found to have potential in terms of furthering technology transfer. A general finding common for many of the papers reviewed is a lack of scientific rigour which affects the credibility of the results. Among the participants in the three companies interviewed, none of the methods presented were used. Conclusions: Technology transfer support for quality requirements technologies is challenged by low strength of evidence. Evaluations of technologies lack descriptions of evaluation design - description of how evaluations have been performed - and validity. There is a need for more and better empirical evaluations of technologies to handle quality requirements. The results of industrial interviews shows the need for more empirical investigations, for example surveys, to identify current industrial practices and technologies able to handle or incorporate quality requirements in projects successfully.",15774288,1,123,,a
10.1007/978-3-031-89277-6_7,Experiences Applying Lean R&amp;D in Industry-Academia Collaboration Projects,"Marcos Kalinowski, Lucas Romão, Ariane Moraes Bueno Rodrigues, Cristiane Barbosa, Hugo Villamizar, Simone Diniz Junqueira Barbosa, Hélio Lopes",Lecture notes in business information processing,2025,(missing abstract),286425577,1,6,,a
10.1016/j.jss.2025.112652,An accountability evaluation model for systems-of-information systems,"Felipe Cordeiro, Aline Vasconcelos, Rodrigo Pereira dos Santos, Patricia Lago",Journal of Systems and Software,2025,(missing abstract),292298769,1,63,,
10.1109/esem.2019.8870162,Practical experiences and value of applying software analytics to manage quality,"Anna Maria Vollmer, Silverio Martínez-Fernández, A. Bagnato, J. Partanen, Lidia López, Pilar Rodríguez",2019 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM),2019,"Background: Despite the growth in the use of software analytics platforms in industry, little empirical evidence is available about the challenges that practitioners face and the value that these platforms provide. Aim: The goal of this research is to explore the benefits of using a software analytics platform for practitioners managing quality. Method: In a technology transfer project, a software analytics platform was incrementally developed between academic and industrial partners to address their software quality problems. This paper focuses on exploring the value provided by this software analytics platform in two pilot projects. Results: Practitioners emphasized major benefits including the improvement of product quality and process performance and an increased awareness of product readiness. They especially perceived the semi-automated functionality of generating quality requirements by the software analytics platform as the benefit with the highest impact and most novel value for them. Conclusions: Practitioners can benefit from modern software analytics platforms, especially if they have time to adopt such a platform carefully and integrate it into their quality assurance activities.",248018109,1,23,,a
10.1109/rew.2019.00013,Framework for Analysis of Multi-party Collaboration,"Yuliyan V. Maksimov, Samuel Fricker",2019 IEEE 27th International Requirements Engineering Conference Workshops (REW),2019,"In recent years, platforms have become important for allowing ecosystems to emerge that allow users to collaborate and create unprecedented forms of innovation. For the platform provider, the ecosystem represents a massive business opportunity if the platform succeeds to make the collaborations among the users value-creating and to facilitate trust. While the requirements flow for evolving existing ecosystems is understood, it is unclear how to analyse an ecosystem that is to be. In this paper, we draw on recent work on collaboration modelling in requirements engineering and propose an integrated framework for the analysis of multi-party collaboration that is to be supported by a platform. Drawing on a real-world case, we describe how the framework is applied and the results that have been obtained with it. The results indicate that the framework was useful to understand the ecosystem context for a planned platform in the domain of artificial intelligence, allowed identification of platform requirements and offered a basis to plan validation.",14368309,1,45,,a
10.1016/j.jss.2025.112723,Applying Generative Artificial Intelligence for Vulnerability Fixing in a Proprietary Software Ecosystem,"Luiz Alexandre M Costa, A. Fontão, Rodrigo Pereira dos Santos, Alexander Serebrenik",Journal of Systems and Software,2025,(missing abstract),297749723,1,64,,
10.1109/rew.2016.060,Systematic Mapping of Technology-Enabled Product Innovations,Samuel Fricker,2016 IEEE 24th International Requirements Engineering Conference Workshops (REW),2016,"Many new products, or services offered as a product, are expected to solve customer problems in new ways or exploit available technology in new or better ways. To innovate, a company needs to have a reliable understanding of the state-of-the-art. That need concerns both, an understanding of the problems that may be addressed and the solutions that have been explored and tried so far. This paper proposes systematic mappings as a method for reviewing the state-of-the-art in a technological or application domain. The method complements bespoke and experience-based approaches by guiding the identification of repositories with information about innovation projects and the analysis and interpretation of the data provided by these repositories. The paper describes the method, demonstrates its application with an example initiated by real-world innovation need, and discusses the potential benefits and limitations of the method.",10932067,1,13,,
(missing DOI),Research and Reflection Report on MDRE Problems,"Kuda Nageswara Rao, Praneeth Chakka, N. Thirupathi, Rao Thota Srikrishna",(missing journal),2012,Market driven software development differs from the traditional Bespoke in the context that there is no fixed customer for whom the company develops the software product. Instead there is a market. This brings various challenges to the market driven software development. The report focuses on the challenges in Market driven Requirements Engineering (MDRE). Overall the report deals with the following.  Characterization of the challenges (refereed hereon as problems) and motivation.  The context of the problems.  Solutions proposed in the academia and industry to solve the problems.  Validation of the solutions proposed.,93062582,1,55,,a
10.1007/978-3-642-29044-2_12,Experiment Process Illustration,"Claes Wohlin, Per Runeson, Martin Höst, Magnus C. Ohlsson, Björn Regnell, Anders Wesslén",Springer eBooks,2012,The primary objective of the presentation of this experiment is to illustrate experimentation and the steps in the experiment process introduced in the previous chapters. The presentation of the experiment in this chapter is focused on the experiment process rather than following the proposed report structure in Chap. 11.,202030923,1,214,,
10.46254/eu04.20210452,"Web Application: Documentación y Archivo Científico, DYAC","S. Cedillo, Catalina Astudillo-Rodriguez, Priscila Verdugo-Cárdenas, Jaqueline Verdugo-Cardenas",Proceedings of the International Conference on Industrial Engineering and Operations Management,2021,"DYAC is a web application that uses some theoretical notions from the linguistics of documentation and the scientific documentation. For the development of the software, we used the Yii2 framework and the database engine with GNU / GP open code license MariaDB. In 2018, the Universidad del Azuay (UDA) signed an agreement for Scientific and Technological Cooperation between seven Universities of Latin American; for that reason, the LIDI team of researchers from the Universidad del Azuay, as a contribution to the aforementioned agreement, proposes the development of the application for DYAC Scientific Documentation and Archives. The objective is design and develop the web application to store, and publish research files. A systematic literature review identified eleven websites, which allowed determining the most relevant and significant attributes to model in the design of the database of the web application. We combined the methodologies GORSHCHEK, SCRUM, and OOHDM. The most results show that DYAC has application administrator, researcher, registered user and visiting; in its structure, the application evidence of two sub-applications: the Backend and the Frontend web application. Finally, there is a strong commitment to socio-diversity, cultural diversity and linguistic diversity. Documentation and scientific archives take on importance.",287806409,1,9,,a
10.1109/digitalheritage.2013.6743819,A model to anticipate and analyse requirements of heritage organisations wishing to actively participate in Europeana,"Naeem Muhammad, G. Koutalieris, M. Streefkerk, Nathalie Poot, Sam Alloing, Roxanne Wyns",2013 Digital Heritage International Congress (DigitalHeritage),2013,"Heritage organisations wishing to participate in open and public aggregators such as Europeana, need to review and revise their own digital curation workflow processes in order to tackle both the technical integration as well as the organizational and operational issues. This framework of challenges is addressed by Europeana Inside, a new project cofunded by the European Union under the CIP-ICT-PSP Programme. In this paper, the major results that were produced during the functional specification activities are summarised and the MSP-VSE model that was deployed for the harmonisation of requirements is presented. MSP-VSE is currently being used to drive the cascading ECK Prototype Iterations and the related software evaluations performed by participating content providers.",199021179,1,7,,
10.1109/re.2014.6912303,Context-sensitive Information security Risk identification and evaluation techniques,D. Ionita,2014 IEEE 22nd International Requirements Engineering Conference (RE),2014,"The objective of my research is to improve and support the process of Information security Risk Assessment by designing a scalable Risk argumentation framework for socio-digital-technical Risk. Due to the various types of IT systems, diversity of architectures and dynamic nature of Risk, there is no one-size-fits all RA method. As such, the research hopes to identify guidelines for conducting Risk Assessments in contexts that raise special challenges such as Telecom and virtualized infrastructures. Finally, it will suggest ways of qualitatively and quantitatively evaluating Information Security Risks in such scenarios by using argumentation and/or modelling attacker business cases.",222515152,1,17,,a
(missing DOI),Experience driven software process assessment and improvement,Martin Ivarsson,(missing journal),2010,"To maintain and increase competitive advantages, software organizations must continually strive to refine and improve their development processes. Software process assessment and improvement is the means by which development organizations assure and improve their processes, practices and tools to support their specific needs. Development practices are ultimately based on the knowledge and experiences of the organization’s staff. However, relying only on experiences inherent to the organization might, in the long run, mean becoming increasingly good at using obsolete practices. Thus, organizations also need to take advantage of industry best practice, innovations and, knowledge and experience inherent to the organization for improvements.    This thesis presents research aimed at supporting organizations to assess and improve their processes and practices with a focus on requirements engineering. First, the validation of a framework for assessment and improvement planning enables identification of improvement issues. The framework is characterized by relative accuracy and resource efficiency in using multiple data sources and involving practitioners in identifying what needs to be improved first. When challenges have been uncovered, the decision for how to improve involves: looking for innovation by introducing new practices, or improve practices currently used in the organization.   To support process innovation, an investigation of the level and quality of evidence in requirements engineering research was made. Technology evaluations are classified according to the level of industrial relevance and rigor. To support learning from experiences inherent to the organization, a framework for diffusing and improving practices was developed and evaluated. Practices are used to transfer knowledge between different parts of the organization. Experiences from practice usage are then collected in postmortems offering iteratively improved decisions support. As the validity of experiences collected can be questioned, an example of how to strengthen the evidence is presented. The results can be stored in relation to the practice to improve the decision support related to it.   The main contribution of the thesis is the development and evaluation of methods for process assessment and improvement based on experience and knowledge inherent to an organization. Another contribution is the investigation into state-of-research in requirements engineering. It is important to leverage experiences both internal and external to an organization when making decisions on what practices to use. Future work should investigate how to balance process and practice innovation and refinement.",117061820,1,295,,a
(missing DOI),FACTORS INFLUENCING VENDOR'S CAPABILITY REGARDING OFFSHORE SOFTWARE OUTSOURCING CONTRACT: A DETAIL STUDY USING SYSTEMATIC LITERATURE REVIEW,"A. W. Khan, S. Khan",(missing journal),2014,(missing abstract),170613260,1,27,,
(missing DOI),The Success Factors Powering Industry- Academia,Lefteris Angelis,(missing journal),2012,(missing abstract),81472513,1,6,,
(missing DOI),Integrating User eXperience Principles and Practices into Software Development Organizations: An Empirical Investigation,Pariya Kashfi,(missing journal),2018,"Background:  To be effective, User eXperience (UX) principles and practices need to be integrated into development processes and organizations, what we refer to as  UX integration . However, software companies often face various challenges that hinder a successful UX integration.    Objective:  The aim of this thesis is to facilitate and improve the current state of UX integration in the software industry. To that end, we present an empirical investigation of current UX integration challenges and success factors and analyze them in relation to other software quality characteristics, in particular, usability.    Method:  We performed a series of studies, mainly in the Swedish software industry and applied a variety of methods including interviews, observations, and workshops. We used Grounded Theory (GT) and thematic analysis to drive our data gathering and to analyze our data.    Results:  We showed that UX integration challenges and success factors are both technical and organizational, however, they mainly belong to the latter category. We found that various decisions that are made outside the authority of UX practitioners have an inevitable impact on enabling or prohibiting UX integration and that the integration is influenced by various changes that organizations undergo over time as well as planned UX initiatives. Our findings underline the similarities between UX integration and organizational change, in general, and Software Process Improvement (SPI) in particular. We also found that the known unique characteristics of UX ( subjective ,  holistic ,  dynamic ,  context-dependent , and  worthwhile ) have implications not only for the day-to-day work of practitioners but also for UX integration. Based on our findings, we propose various  UX integration principles and practices  to help software companies in their integration efforts.    Conclusion:  We argue that to prevent a lopsided focus on the pragmatic aspect of UX in the software industry, software practitioners and researchers should explicitly differentiate between UX and other software quality characteristics, in particular, usability and address the unique characteristics of UX in their work. In addition, they should apply the existing body of knowledge in the two fields of organizational change and SPI especially to address the organizational issues concerning UX integration. Although our focus has been on UX, our findings also may shed light on integrating other multidisciplinary and emerging concepts into the complex context of software organizations.",177273442,1,181,,a
(missing DOI),Studying the impact of technology transfer services on open innovation approaches,"Erika Bernardi, A. Toni",(missing journal),2019,"The aim of paper is to evaluate if technology transfer services of AREA Science Park support Open Innovation approaches realized by small and medium enterprises of Italian northeast region. An evaluation framework which crosses technology transfer services and Open Innovation approaches has been created. We have implemented the evaluation framework in eight case studies. The case studies have highlighted that the technology transfer services of AREA support the Open Innovation approaches. These services have produced completely positive outcomes for seven firms out of eight. The research has highlighted that the evaluation framework has a limit as well: it evaluates only if there is an impact, it doesn’t evaluate the quality of impact and its effects.",240587577,1,28,,a
