title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Comparing Value-Driven Methods: an Experiment Design,,"[{'authorId': '145750278', 'name': 'E. Souza'}, {'authorId': '2708425', 'name': 'S. Abrahão'}, {'authorId': '143619940', 'name': 'A. Moreira'}, {'authorId': '145291149', 'name': 'J. Araújo'}, {'authorId': '1779163', 'name': 'E. Insfrán'}]",2016.0,HuFaMo@MoDELS,{'pages': '19-26'},https://www.semanticscholar.org/paper/c02f2d4bc7955eb43d7de213d42f5e3b0204f052,False,"{'url': '', 'status': None, 'license': None}",12,36,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/models/SouzaAM0I16', 'MAG': '2605240376', 'CorpusId': 14677830}",0,"E. Souza, S. Abrahão, A. Moreira, J. Araújo, E. Insfrán",JournalArticle,"DBLP:conf/models/SouzaAM0I16, MAG:2605240376, CorpusId:14677830"
Analysing and supporting software reuse in practice,,"[{'authorId': '50609833', 'name': 'V. Bauer'}]",2016.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/13c3d4b51b074c57dd9570731125d81082d5281d,False,"{'url': '', 'status': None, 'license': None}",7,98,,,"['Computer Science', 'Engineering']","{'MAG': '2752789295', 'DBLP': 'phd/dnb/Bauer16a', 'CorpusId': 11262311}",0,V. Bauer,,"MAG:2752789295, DBLP:phd/dnb/Bauer16a, CorpusId:11262311"
Software test process improvement approaches: A systematic literature review and an industrial case study,,"[{'authorId': '3184435', 'name': 'W. Afzal'}, {'authorId': '2314985', 'name': 'Snehal Alone'}, {'authorId': '1965055', 'name': 'Kerstin Glocksien'}, {'authorId': '2148843', 'name': 'R. Torkar'}]",2016.0,Journal of Systems and Software,"{'volume': '111', 'pages': '1-33', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/4be8a2a1dd76709f5ba7a286c4328b8742495e6f,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jss.2015.08.048?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jss.2015.08.048, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",91,84,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '1474974215', 'DBLP': 'journals/jss/AfzalAGT16', 'DOI': '10.1016/j.jss.2015.08.048', 'CorpusId': 22609043}",7,"W. Afzal, Snehal Alone, Kerstin Glocksien, R. Torkar","JournalArticle, Review","MAG:1474974215, DBLP:journals/jss/AfzalAGT16, DOI:10.1016/j.jss.2015.08.048, CorpusId:22609043"
Conceptualization of the Absorptive Capability Paradox in Technology Transfer Projects: A Study of the Ghanaian Construction Industry,,"[{'authorId': '1401672466', 'name': 'M. Antwi-Afari'}, {'authorId': '73337891', 'name': 'Erika Parn'}, {'authorId': '1403316191', 'name': 'D. Owusu-Manu'}, {'authorId': '152660957', 'name': 'D. Edwards'}]",2016.0,,"{'volume': '14', 'pages': '1-1', 'name': ''}",https://www.semanticscholar.org/paper/0118c1199468dceb06fc29abcd28ff67e0828cf6,False,"{'url': '', 'status': None, 'license': None}",3,83,,,['Engineering'],"{'MAG': '2766488939', 'CorpusId': 116751052}",1,"M. Antwi-Afari, Erika Parn, D. Owusu-Manu, D. Edwards",,"MAG:2766488939, CorpusId:116751052"
Valorization of Assistive Technologies for Cognition: Lessons and Practices,,"[{'authorId': '2843461', 'name': 'Stéphanie Pinard'}, {'authorId': '1691371', 'name': 'Kévin Bouchard'}, {'authorId': '9007609', 'name': 'Yannick Adelise'}, {'authorId': '6190177', 'name': 'Véronique Fortin'}, {'authorId': '3310868', 'name': 'H. Pigot'}, {'authorId': '2134748', 'name': 'N. Bier'}, {'authorId': '1739933', 'name': 'S. Giroux'}]",2016.0,,"{'volume': '', 'pages': '57-86', 'name': ''}",https://www.semanticscholar.org/paper/2ee8be170ba710cbb5b4ab1d375b63529789caa3,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-319-30184-6_3?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-319-30184-6_3, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",6,60,,,['Psychology'],"{'MAG': '2460696778', 'DOI': '10.1007/978-3-319-30184-6_3', 'CorpusId': 148001066}",0,"Stéphanie Pinard, Kévin Bouchard, Yannick Adelise, Véronique Fortin, H. Pigot, N. Bier, S. Giroux",,"MAG:2460696778, DOI:10.1007/978-3-319-30184-6_3, CorpusId:148001066"
A Researcher’s Experiences in Supporting Industrial Software Process Improvement,,"[{'authorId': '1737649', 'name': 'K. Petersen'}]",2016.0,,"{'volume': '', 'pages': '235-255', 'name': ''}",https://www.semanticscholar.org/paper/292d2f72e41e27a27cb8f72040cdca54e084f6d9,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-319-31545-4_12?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-319-31545-4_12, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,50,,,['Engineering'],"{'MAG': '2518785283', 'DOI': '10.1007/978-3-319-31545-4_12', 'CorpusId': 114687299}",0,K. Petersen,,"MAG:2518785283, DOI:10.1007/978-3-319-31545-4_12, CorpusId:114687299"
From Bugs to Decision Support - Leveraging Historical Issue Reports in Software Evolution,"Software developers in large projects work in complex information landscapes and staying on top of all relevant software artifacts is an acknowledged challenge. As software systems often evolve over many years, a large number of issue reports is typically managed during the lifetime of a system, representing the units of work needed for its improvement, e.g., defects to fix, requested features, or missing
documentation. Efficient management of incoming issue reports requires the successful navigation of the information landscape of a project.

In this thesis, we address two tasks involved in issue management: Issue Assignment (IA) and Change Impact Analysis (CIA). IA is the early task of allocating an issue report to a development team, and CIA is the subsequent activity of identifying how source code changes affect the existing software artifacts. While IA is fundamental in all large software projects, CIA is particularly important to
safety-critical development.

Our solution approach, grounded on surveys of industry practice as well as scientific literature, is to support navigation by combining information retrieval and machine learning into Recommendation Systems for Software Engineering (RSSE). While the sheer number of incoming issue reports might challenge the overview of a human developer, our techniques instead benefit from the availability
of ever-growing training data. We leverage the volume of issue reports to develop accurate decision support for software evolution.

We evaluate our proposals both by deploying an RSSE in two development
teams, and by simulation scenarios, i.e., we assess the correctness of the RSSEs' output when replaying the historical inflow of issue reports. In total, more than 60,000 historical issue reports are involved in our studies, originating from the evolution of five proprietary systems for two companies. Our results show that
RSSEs for both IA and CIA can help developers navigate large software projects, in terms of locating development teams and software artifacts. Finally, we discuss how to support the transfer of our results to industry, focusing on addressing the context dependency of our tool support by systematically tuning parameters to a specific operational setting.","[{'authorId': '145654045', 'name': 'Markus Borg'}]",2015.0,,"{'volume': '46', 'name': ''}",https://www.semanticscholar.org/paper/3765d402a6e233d41e4cd4c4a0b99a8751a62c0c,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://core.ac.uk/download/pdf/34867786.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,486,,['Review'],"['Engineering', 'Computer Science']","{'DBLP': 'phd/basesearch/Borg15', 'MAG': '1799627155', 'CorpusId': 32853940}",0,Markus Borg,Review,"DBLP:phd/basesearch/Borg15, MAG:1799627155, CorpusId:32853940"
The contextual nature of innovation - An empirical investigation of three software intensive products,,"[{'authorId': '1916594', 'name': 'Mahvish Khurum'}, {'authorId': '2893981', 'name': 'Samuel Fricker'}, {'authorId': '1680289', 'name': 'T. Gorschek'}]",2015.0,Information and Software Technology,"{'volume': '57', 'pages': '595-613', 'name': 'Inf. Softw. Technol.'}",https://www.semanticscholar.org/paper/77b3134cc12379b05e780b95486ccb4f6444b7a5,True,"{'url': 'http://bth.diva-portal.org/smash/get/diva2:833815/FULLTEXT01', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.infsof.2014.06.010?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.infsof.2014.06.010, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",20,103,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/infsof/KhurumFG15', 'MAG': '2034309918', 'DOI': '10.1016/j.infsof.2014.06.010', 'CorpusId': 15082755}",2,"Mahvish Khurum, Samuel Fricker, T. Gorschek",JournalArticle,"DBLP:journals/infsof/KhurumFG15, MAG:2034309918, DOI:10.1016/j.infsof.2014.06.010, CorpusId:15082755"
Thesis for The Degree of Doctor of Philosophy Visual GUI Testing : Automating High-Level Software Testing in Industrial Practice,,"[{'authorId': '2770117', 'name': 'Emil Alégroth'}]",2015.0,,,https://www.semanticscholar.org/paper/69dc7a1bb3663e7ef88f25017f6151006b41a46c,False,"{'url': '', 'status': None, 'license': None}",21,147,,,,{'CorpusId': 24015856},3,Emil Alégroth,,CorpusId:24015856
A Model-Based Framework for Legal Policy Simulation and Legal Compliance Checking,,"[{'authorId': '2815065', 'name': 'Ghanem Soltana'}]",2015.0,ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,,https://www.semanticscholar.org/paper/5158a7293e1febe5140723b8ada4151a590aa034,False,"{'url': '', 'status': None, 'license': None}",3,27,,"['JournalArticle', 'Conference']",['Computer Science'],"{'DBLP': 'conf/models/Soltana15', 'CorpusId': 6633879}",0,Ghanem Soltana,"JournalArticle, Conference","DBLP:conf/models/Soltana15, CorpusId:6633879"
Mutual knowledge transfer between industry and academia to improve testing with defect taxonomies,,"[{'authorId': '1955934', 'name': 'M. Felderer'}, {'authorId': '2336227', 'name': 'Armin Beer'}]",2015.0,Software Engineering & Management,{'pages': '238-242'},https://www.semanticscholar.org/paper/d739d1552125ec38e7c7de13eae95df740b66c12,False,"{'url': '', 'status': None, 'license': None}",4,12,,['JournalArticle'],"['Computer Science', 'Engineering']","{'MAG': '2404739153', 'DBLP': 'conf/se/FeldererB15a', 'CorpusId': 4873207}",0,"M. Felderer, Armin Beer",JournalArticle,"MAG:2404739153, DBLP:conf/se/FeldererB15a, CorpusId:4873207"
Impediments for Automated Software Test Execution,,"[{'authorId': '2514213', 'name': 'Kristian Wiklund'}]",2015.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/1cab2b9aa93f3240203f532e840d937492eab65d,False,"{'url': '', 'status': None, 'license': None}",8,178,,,['Computer Science'],"{'MAG': '650893005', 'DBLP': 'phd/se/Wiklund15', 'CorpusId': 60034037}",2,Kristian Wiklund,,"MAG:650893005, DBLP:phd/se/Wiklund15, CorpusId:60034037"
Problem formulation Problem / issue Industry Academia Study state of the art Candidate solution Static validation Validation in academia Dynamic validation Release solution,,"[{'authorId': '1785952', 'name': 'P. Runeson'}]",2014.0,,,https://www.semanticscholar.org/paper/d0f2bcb191e579633e166bd5fca7399d2f685c6b,False,"{'url': '', 'status': None, 'license': None}",0,12,,,,{'CorpusId': 54794967},0,P. Runeson,,CorpusId:54794967
The 4+1 View Model of Industri–Academia Collaboration,,"[{'authorId': '2240057433', 'name': 'P. Runeson'}, {'authorId': '2242232859', 'name': 'Sten Min¨or'}]",2014.0,,,https://www.semanticscholar.org/paper/c66e9c71adac4e4ed8844f2a0d53d68130d0310d,False,"{'url': '', 'status': None, 'license': None}",17,9,,,,{'CorpusId': 14887877},1,"P. Runeson, Sten Min¨or",,CorpusId:14887877
INTERDISCIPLINARY EDUCATION AGENDA PROJECT: IMPROVING INNOVATION THROUGH ACADEMY‑INDUSTRY COLLABORATION,,"[{'authorId': '144071486', 'name': 'B. Andrés'}, {'authorId': '97515966', 'name': 'R. Poler'}]",2014.0,,"{'volume': '', 'pages': '3007-3015', 'name': ''}",https://www.semanticscholar.org/paper/8a5bac50a1f3e23c4f70ef2de2b2d09de7443554,False,"{'url': '', 'status': None, 'license': None}",2,16,,,['Political Science'],"{'MAG': '81362390', 'CorpusId': 55602683}",0,"B. Andrés, R. Poler",,"MAG:81362390, CorpusId:55602683"
Academia-Industry Collaboration: Getting Closer is the Key!,,"[{'authorId': '1859670', 'name': 'A. Sandberg'}]",2014.0,Continuous Software Engineering,{'pages': '29-36'},https://www.semanticscholar.org/paper/5e5194f9a2d0a9e7879ee16b7dda90ee93095422,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-319-11283-1_3?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-319-11283-1_3, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",2,8,,,"['Computer Science', 'Sociology']","{'MAG': '30973118', 'DBLP': 'books/daglib/p/Sandberg14', 'DOI': '10.1007/978-3-319-11283-1_3', 'CorpusId': 5656254}",0,A. Sandberg,,"MAG:30973118, DBLP:books/daglib/p/Sandberg14, DOI:10.1007/978-3-319-11283-1_3, CorpusId:5656254"
The Design Cycle,,"[{'authorId': '52112919', 'name': 'R. Wieringa'}]",2014.0,,"{'volume': '', 'pages': '27-34', 'name': ''}",https://www.semanticscholar.org/paper/4bea9e616290c6ba0335a389ae219be0c27e015c,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-662-43839-8_3?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-662-43839-8_3, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",5,11,,,['Computer Science'],"{'MAG': '158757284', 'DOI': '10.1007/978-3-662-43839-8_3', 'CorpusId': 59916108}",0,R. Wieringa,,"MAG:158757284, DOI:10.1007/978-3-662-43839-8_3, CorpusId:59916108"
Development Of Student’S Professional Competences Within The Framework Of Science- Business Cooperation,,"[{'authorId': '1412460711', 'name': 'Joanna Kurowska-Pysz'}]",2014.0,,"{'volume': '9', 'pages': '115-126', 'name': 'Polish journal of management studies'}",https://www.semanticscholar.org/paper/09e86f468288378be8dcd227d29705685b9aac41,False,"{'url': '', 'status': None, 'license': None}",7,4,,,"['Psychology', 'Political Science']","{'MAG': '2418612323', 'CorpusId': 152676573}",0,Joanna Kurowska-Pysz,,"MAG:2418612323, CorpusId:152676573"
FACTORS INFLUENCING VENDOR'S CAPABILITY REGARDING OFFSHORE SOFTWARE OUTSOURCING CONTRACT: A DETAIL STUDY USING SYSTEMATIC LITERATURE REVIEW,,"[{'authorId': '2005442488', 'name': 'A. W. Khan'}, {'authorId': '2751392', 'name': 'S. Khan'}]",2014.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/0b7becd182c206beff9ae652fffbf57d14952490,False,"{'url': '', 'status': None, 'license': None}",1,24,,['Review'],['Business'],"{'MAG': '2182323805', 'CorpusId': 168056154}",0,"A. W. Khan, S. Khan",Review,"MAG:2182323805, CorpusId:168056154"
A Road Map of Research Methods,,"[{'authorId': '52112919', 'name': 'R. Wieringa'}]",2014.0,,"{'volume': '', 'pages': '215-223', 'name': ''}",https://www.semanticscholar.org/paper/87fe78595ddd466f7a3a9f7054f51a998e4812d1,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-662-43839-8_16?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-662-43839-8_16, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,2,,,['Computer Science'],"{'MAG': '170790885', 'DOI': '10.1007/978-3-662-43839-8_16', 'CorpusId': 59922825}",0,R. Wieringa,,"MAG:170790885, DOI:10.1007/978-3-662-43839-8_16, CorpusId:59922825"
Random Visual GUI Testing: Proof of Concept,,"[{'authorId': '2770117', 'name': 'Emil Alégroth'}]",2013.0,International Conference on Software Engineering and Knowledge Engineering,{'pages': '178-183'},https://www.semanticscholar.org/paper/ed00c474b99971fbdc1ae1ccb288238e22c436b9,False,"{'url': '', 'status': None, 'license': None}",12,17,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '2182933247', 'DBLP': 'conf/seke/Alegroth13', 'CorpusId': 963870}",1,Emil Alégroth,"JournalArticle, Review","MAG:2182933247, DBLP:conf/seke/Alegroth13, CorpusId:963870"
1 EMPIRICAL EVALUATION IN SOFTWARE PRODUCT LINE ENGINEERING,,"[{'authorId': '2078174492', 'name': 'Alvin Ahnassay'}, {'authorId': '145632843', 'name': 'E. Bagheri'}, {'authorId': '65953975', 'name': 'D. Gašević'}]",2013.0,,,https://www.semanticscholar.org/paper/56d0e5b749b80830b7aa21193da755b515cbd968,False,"{'url': '', 'status': None, 'license': None}",2,98,,['Review'],,{'CorpusId': 59126835},0,"Alvin Ahnassay, E. Bagheri, D. Gašević",Review,CorpusId:59126835
Inżynieria oprogramowania Wybrane problemy,,"[{'authorId': '47787744', 'name': 'J. Swacha'}]",2013.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/01669b3a9420868c428adddc54d9f35a339c8040,False,"{'url': '', 'status': None, 'license': None}",0,35,,,['Computer Science'],"{'MAG': '2288658076', 'CorpusId': 57403843}",0,J. Swacha,,"MAG:2288658076, CorpusId:57403843"
Towards Managing the Interaction between Manufacturing and Development Organizations in Automotive Software Development,,"[{'authorId': '3062819', 'name': 'J. Pernstål'}]",2013.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/0346b92d7bd7bb3a121daf426ec99af35b03b90d,False,"{'url': '', 'status': None, 'license': None}",4,112,,,['Engineering'],"{'MAG': '979340390', 'CorpusId': 56016075}",0,J. Pernstål,,"MAG:979340390, CorpusId:56016075"
Towards Guidelines for Conducting Software Process Simulation in Industry,,"[{'authorId': '2364350', 'name': 'N. Ali'}]",2013.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/57b837dcf2eff39b5201296ebeb8adf6629b4248,False,"{'url': '', 'status': None, 'license': None}",2,148,,['Review'],['Engineering'],"{'MAG': '229075434', 'CorpusId': 15861713}",0,N. Ali,Review,"MAG:229075434, CorpusId:15861713"
FOCUS : The Many Faces oF soFTware analyTics,,"[{'authorId': '2266440698', 'name': 'Dongmei Zhang'}, {'authorId': '2285058007', 'name': 'Shi Han'}, {'authorId': '34402895', 'name': 'Yingnong Dang'}, {'authorId': '4648762', 'name': 'Jian-Guang Lou'}, {'authorId': '46702036', 'name': 'Haidong Zhang'}]",2013.0,,,https://www.semanticscholar.org/paper/e6b29a48d9d3e26cffd20d2a6feeb28dfd4af960,False,"{'url': '', 'status': None, 'license': None}",0,15,,,,{'CorpusId': 267793650},0,"Dongmei Zhang, Shi Han, Yingnong Dang, Jian-Guang Lou, Haidong Zhang",,CorpusId:267793650
Measurement-based value alignment and reasoning about organizational goals and strategies : studies with the ICT industry,,"[{'authorId': '153582275', 'name': 'Vladimir Mandic'}]",2012.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/999382eba5956eb1947cf7d2f9d91d29fefb7197,False,"{'url': '', 'status': None, 'license': None}",7,177,,,['Business'],"{'MAG': '2233305313', 'CorpusId': 167576707}",0,Vladimir Mandic,,"MAG:2233305313, CorpusId:167576707"
Systematic Literature Reviews,,"[{'authorId': '1714524', 'name': 'C. Wohlin'}, {'authorId': '1785952', 'name': 'P. Runeson'}, {'authorId': '1686793', 'name': 'Martin Höst'}, {'authorId': '1791762', 'name': 'Magnus C. Ohlsson'}, {'authorId': '1707872', 'name': 'B. Regnell'}, {'authorId': '2095117', 'name': 'Anders Wesslén'}]",2012.0,,"{'volume': '', 'pages': '45-54', 'name': ''}",https://www.semanticscholar.org/paper/5ab2caf1da795964a69684fa1214873fc24c2082,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-642-29044-2_4?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-642-29044-2_4, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",13,157,,['Review'],['Computer Science'],"{'MAG': '62432342', 'DOI': '10.1007/978-3-642-29044-2_4', 'CorpusId': 59688702}",0,"C. Wohlin, P. Runeson, Martin Höst, Magnus C. Ohlsson, B. Regnell, Anders Wesslén",Review,"MAG:62432342, DOI:10.1007/978-3-642-29044-2_4, CorpusId:59688702"
Research and Reflection Report on MDRE Problems,,"[{'authorId': '36970073', 'name': 'Kuda Nageswara Rao'}, {'authorId': '9380627', 'name': 'Praneeth Chakka'}, {'authorId': '91145317', 'name': 'N. Thirupathi'}, {'authorId': '9201634', 'name': 'R. Srikrishna'}]",2012.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/843f7ae88e6b2a4648e6792024f3b1a86624bc2b,False,"{'url': '', 'status': None, 'license': None}",1,51,,,['Engineering'],"{'MAG': '2187531109', 'CorpusId': 110095511}",0,"Kuda Nageswara Rao, Praneeth Chakka, N. Thirupathi, R. Srikrishna",,"MAG:2187531109, CorpusId:110095511"
Presentation and Package,,"[{'authorId': '1714524', 'name': 'C. Wohlin'}, {'authorId': '1785952', 'name': 'P. Runeson'}, {'authorId': '1686793', 'name': 'Martin Höst'}, {'authorId': '1791762', 'name': 'Magnus C. Ohlsson'}, {'authorId': '1707872', 'name': 'B. Regnell'}, {'authorId': '2095117', 'name': 'Anders Wesslén'}]",2012.0,,"{'volume': '', 'pages': '153-157', 'name': ''}",https://www.semanticscholar.org/paper/633983b649bed0e87858896f933130a36960d543,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-642-29044-2_11?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-642-29044-2_11, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,168,,,['Computer Science'],"{'MAG': '1558298646', 'DOI': '10.1007/978-3-642-29044-2_11', 'CorpusId': 60633838}",0,"C. Wohlin, P. Runeson, Martin Höst, Magnus C. Ohlsson, B. Regnell, Anders Wesslén",,"MAG:1558298646, DOI:10.1007/978-3-642-29044-2_11, CorpusId:60633838"
Experiment Process Illustration,,"[{'authorId': '1714524', 'name': 'C. Wohlin'}, {'authorId': '1785952', 'name': 'P. Runeson'}, {'authorId': '1686793', 'name': 'Martin Höst'}, {'authorId': '1791762', 'name': 'Magnus C. Ohlsson'}, {'authorId': '1707872', 'name': 'B. Regnell'}, {'authorId': '2095117', 'name': 'Anders Wesslén'}]",2012.0,,"{'volume': '', 'pages': '161-174', 'name': ''}",https://www.semanticscholar.org/paper/33a0a882d1ebddf93788ff37af4f8a357609b974,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-642-29044-2_12?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-642-29044-2_12, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1,168,,,['Computer Science'],"{'MAG': '120583073', 'DOI': '10.1007/978-3-642-29044-2_12', 'CorpusId': 53892012}",0,"C. Wohlin, P. Runeson, Martin Höst, Magnus C. Ohlsson, B. Regnell, Anders Wesslén",,"MAG:120583073, DOI:10.1007/978-3-642-29044-2_12, CorpusId:53892012"
The Success Factors Powering Industry- Academia,,"[{'authorId': '1763735', 'name': 'L. Angelis'}]",2012.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/f375b257d516cc74e2bc67231b17f725fa290369,False,"{'url': '', 'status': None, 'license': None}",0,5,,,['Engineering'],"{'MAG': '2189391701', 'CorpusId': 111263098}",0,L. Angelis,,"MAG:2189391701, CorpusId:111263098"
Analysis and Interpretation,,"[{'authorId': '1714524', 'name': 'C. Wohlin'}, {'authorId': '1785952', 'name': 'P. Runeson'}, {'authorId': '1686793', 'name': 'Martin Höst'}, {'authorId': '1791762', 'name': 'Magnus C. Ohlsson'}, {'authorId': '1707872', 'name': 'B. Regnell'}, {'authorId': '2095117', 'name': 'Anders Wesslén'}]",2012.0,,"{'volume': '', 'pages': '123-151', 'name': ''}",https://www.semanticscholar.org/paper/ab4c6e155276cd7a508545c664dd91e9f2197417,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-642-29044-2_10?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-642-29044-2_10, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",351,157,,,['Computer Science'],"{'MAG': '1602184760', 'DOI': '10.1007/978-3-642-29044-2_10', 'CorpusId': 51835693}",13,"C. Wohlin, P. Runeson, Martin Höst, Magnus C. Ohlsson, B. Regnell, Anders Wesslén",,"MAG:1602184760, DOI:10.1007/978-3-642-29044-2_10, CorpusId:51835693"
Measuring Cost Avoidance Through Software Reuse A model to measure costs avoided through software reuse and guidelines to increase profits through software reuse,,"[{'authorId': '50344544', 'name': 'Mohsin Irshad'}]",2011.0,,,https://www.semanticscholar.org/paper/fc092c54a9a34b2da0041fb467db848757f04527,False,"{'url': '', 'status': None, 'license': None}",0,63,,['Review'],,{'CorpusId': 195876941},0,Mohsin Irshad,Review,CorpusId:195876941
Proceedings of the 6 th Educators ’ Symposium : Software Modeling in Education at MODELS 2010 ( EduSymp 2010 ) The Role of User Guidance in the Industrial Adoption of MDE Approach,,"[{'authorId': '1940112', 'name': 'Jari Rauhamäki'}, {'authorId': '2072480626', 'name': 'Outi Laitinen'}, {'authorId': '1777045', 'name': 'S. Sierla'}, {'authorId': '2193702', 'name': 'S. Kuikka'}]",2011.0,,,https://www.semanticscholar.org/paper/f9b263fa2d37f6068e98ec2962585cbc07c483a9,False,"{'url': '', 'status': None, 'license': None}",0,29,,,,{'CorpusId': 15610070},0,"Jari Rauhamäki, Outi Laitinen, S. Sierla, S. Kuikka",,CorpusId:15610070
DEVELOPMENT OF ABSORPTION CAPABILITY ATTRIBUTES FOR TECHNOLOGY TRANSFER PERFORMANCE: A PILOT STUDY IN NATIONAL AUTOMOTIVE INDUSTRY,,"[{'authorId': '118092829', 'name': 'H. Aishah'}, {'authorId': '152665989', 'name': 'Othman Ahmad'}]",2011.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/b4d540608664b0f23e68bd2755a619d43690be50,False,"{'url': '', 'status': None, 'license': None}",3,75,,['Review'],['Engineering'],"{'MAG': '2187425612', 'CorpusId': 56334758}",0,"H. Aishah, Othman Ahmad",Review,"MAG:2187425612, CorpusId:56334758"
