DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1109/re.2018.00031,On the Impact of Semantic Transparency on Understanding and Reviewing Social Goal Models,"Mafalda Santos, Catarina Gralha, Miguel Goulão, João Araújo, Ana Moreira",(missing journal),2018,"Context: i* is one of the most influential languages in the Requirements Engineering research community. Perhaps due to its complexity and low adoption in industry, it became a natural candidate for studies aiming at improving its concrete syntax and the stakeholders' ability to correctly interpret i* models. Objectives: We evaluate the impact of semantic transparency on understanding and reviewing i* models, in the presence of a language key. Methods: We performed a quasi-experiment comparing the standard i* concrete syntax with an alternative that has an increased semantic transparency. We asked 57 novice participants to perform understanding and reviewing tasks on i* models, and measured their accuracy, speed and ease, using metrics of task success, time and effort, collected with eye-tracking and participants' feedback. Results: We found no evidence of improved accuracy or speed attributable to the alternative concrete syntax. Although participants' perceived ease was similar, they devoted significantly less visual effort to the model and the provided language key, when using the alternative concrete syntax. Conclusions: The context provided by the model and language key may mitigate the i* symbol recognition deficit reported in previous works. However, the alternative concrete syntax required a significantly lower visual effort.",181895280,20,51,,
10.1145/2647648.2647652,Get the cogs in synch: time horizon aspects of industry--academia collaboration,"P. Runeson, Sten Minör, Johan Svenér",WISE@ASE,2014,"In industry--academia collaboration projects, there are many issues related to different time horizons in industry and academia. If not adressed upfront, they may hinder collaboration in such projects. We analyze our experiences from a 10 year industry--academia collaboration program, the EASE Industrial Excellence Center in Sweden, and identify issues and feasible practices to overcome the hurdles of different time horizons. Specifically, we identify issues related to contracts, goals, results, organization (in)stability, and work practices. We identify several areas where the time horizon is different, and conclude that mutual awareness of these differences and management commitment to the collaboration are the key means to overcome the differences. The launch of a mediating institute may also be part of the solution.",193724772,20,13,,
10.1007/s10664-020-09855-2,"What to share, when, and where: balancing the objectives and complexities of open source software contributions","Johan Linåker, Björn Regnell",Empirical Software Engineering,2020,"Software-intensive organizations’ rationale for sharing Open Source Software (OSS) may be driven by both idealistic, strategic and commercial objectives, and include both monetary as well as non-monetary benefits. To gain the potential benefits, an organization may need to consider what they share and how, while taking into account risks, costs and other complexities. This study aims to empirically investigate objectives and complexities organizations need to consider and balance between when deciding on what software to share as OSS, when to share it, and whether to create a new or contribute to an existing community. A multiple-case study of three case organizations was conducted in two research cycles, with data gathered from interviews with 20 practitioners from these organizations. The data was analyzed qualitatively in an inductive and iterative coding process. 12 contribution objectives and 15 contribution complexities were found. Objectives include opportunities for improving reputation, managing suppliers, managing partners and competitors, and exploiting externally available knowledge and resources. Complexities include risk of loosing control, risk of giving away competitive advantage, risk of creating negative exposure, costs of contributing, and the possibility and need to contribute to an existing or new community. Cross-case analysis and interview validation show that the identified objectives and complexities offer organizations a possibility to reflect on and adapt their contribution strategies based on their specific contexts and business goals.",144684338,19,94,,a
10.1080/09537325.2018.1495836,Research on effectiveness of technology transfer in technology alliances: evidence from Turkish SMEs,"Ayşe Günsel, Mariana Dodourova, Ayça Tükel Ergün, Cevat Gerni",Technology Analysis & Strategic Management,2019,"Many SMEs homed in newly industrialised countries are successful international players despite limited technological infrastructure and R&D resources. This study bridges a gap in the extant literature by examining the relationships between characteristics of partnership relationships, knowledge sharing and the effectiveness of technology transfer in partnerships between SMEs in developing countries and firms from developed countries. By studying data from Turkish SMEs and using partial least squares structural equation modelling, we find that explicit knowledge sharing forms the basis of technology transfer. Moreover, our findings demonstrate that explicit knowledge sharing is strongly contingent upon formalised technical support while trust and technical support seemed to be important antecedents of tacit knowledge sharing.",26482483,19,76,,a
10.1007/s10664-015-9410-8,Large-scale information retrieval in software engineering - an experience report from industrial application,"Michael Unterkalmsteiner, Tony Gorschek, Robert Feldt, Niklas Lavesson",Empirical Software Engineering,2016,"Software Engineering activities are information intensive. Research proposes Information Retrieval (IR) techniques to support engineers in their daily tasks, such as establishing and maintaining traceability links, fault identification, and software maintenance. We describe an engineering task, test case selection, and illustrate our problem analysis and solution discovery process. The objective of the study is to gain an understanding of to what extent IR techniques (one potential solution) can be applied to test case selection and provide decision support in a large-scale, industrial setting. We analyze, in the context of the studied company, how test case selection is performed and design a series of experiments evaluating the performance of different IR techniques. Each experiment provides lessons learned from implementation, execution, and results, feeding to its successor. The three experiments led to the following observations: 1) there is a lack of research on scalable parameter optimization of IR techniques for software engineering problems; 2) scaling IR techniques to industry data is challenging, in particular for latent semantic analysis; 3) the IR context poses constraints on the empirical evaluation of IR techniques, requiring more research on developing valid statistical approaches. We believe that our experiences in conducting a series of IR experiments with industry grade data are valuable for peer researchers so that they can avoid the pitfalls that we have encountered. Furthermore, we identified challenges that need to be addressed in order to bridge the gap between laboratory IR experiments and real applications of IR in the industry.",45687634,19,130,,a
10.1177/1548512919896855,"Modeling and Simulation as a Service infrastructure capabilities for discovery, composition and execution of simulation services:","Jo Erskine Hannay, T.W. van den Berg, S. Gallant, K. Gupton",The Journal of Defense Modeling and Simulation,2021,"Modeling and Simulation as a Service (MSaaS) embodies the idea that simulations should be composed quickly for the task at hand from loosely coupled shared components, simulation services, in a cloud-based environment. These simulations are then offered, as composed simulation services, to human and technical consumers. Instrumental to this, is functionality that lets a simulation operator discover and compose simulation services and execute the composition. We describe this functionality in terms of what we call MSaaS infrastructure capabilities. Following the idea of stepwise refinement, the discovery and composition of simulation services can be done at design time using implementation-independent information about simulation services and at implementation time using implementation-specific information about simulation services. The execution environment can also be set up at design time and at implementation time. We therefore describe the MSaaS infrastructure capabilities in terms of how they are used on both implementation-independent and implementation-specific service information. By doing these elaborations, we intend to gain greater insight into how to perform simulation service discovery, composition, and execution. We conclude that although much of the required functionality for a MSaaS infrastructure is available through existing platforms and frameworks, it is necessary to offer this functionality as services, alongside (composed) simulation services, to fulfill the MSaaS vision.",223950630,19,64,,
10.1016/j.infsof.2018.01.001,Towards a model to transfer knowledge from software engineering research to practice,"Bruno Cartaxo, Gustavo Pinto, Sergio Soares",Information & Software Technology,2018,(missing abstract),37106371,19,11,,a
10.1504/ijtm.2011.041684,Outsourced innovation in SMES: a field study of R&D units in Spain,"J. Albors-Garrigos, N. Etxebarria, J. Hervás-Oliver, Jaione Ganzarain Epelde",International Journal of Technology Management,2011,"SME innovation strategy and motivation has become one of the most challenging subjects of innovation policy. New innovation models proposed recently have captured the attention of policy makers. However, these models seem for the most part to be applicable to medium-sized or large enterprises. The objective of this paper is to analyse the open innovation model in the case of outsourced cooperative R&D in SMEs. Although the driving forces for outsourcing innovation in SMEs are in some respects similar to those for large firms, others are linked to lack of resources, but both have in common the pursuit of efficiency in R&D and technology transfer. This paper is based on an empirical study of open innovation in SMEs and proposes a model for analysing the critical elements which influence performance and strategic alignment between R&D performers and their partners (in most cases, SMEs).",111203822,18,71,,a
10.1145/2593690.2593696,Practical experiences in designing and conducting empirical studies in industry-academia collaboration,"Silverio Martínez-Fernández, Helena Martins Marques",CESI 2014,2014,"More and more, software engineering researchers are motivated to solve real problems that bring value to industry. An example is the industry-academia collaboration described in this paper among everis, an IT consulting firm, and the GESSI research group at UPC. The goal of this paper is twofold: to evaluate the success of the collaboration, and to report the experience with conducting empirical studies in the industry and lessons learnt. We evaluated our collaboration with an existing model for technology transfer, and performed a focus group discussion to identify challenges we have faced. After initialization and alignment of the collaboration, a high maturity level has been achieved: we have obtained the first results in form of proposed solutions, scientific publications, and pilots run in real projects. In spite of this positive progress, further initiatives need to be undertaken in the last phases of the collaboration to achieve high degrees of maturity in deployment impact, industry benefit and innovativeness. Evaluating the collaboration has been positive, since we identified the next steps to be taken to achieve a high degree of technology transfer and innovation dissemination. We think it is a needed step in industry-academia collaborations in order to improve their success.",30351144,18,17,,
10.1002/smr.1637,A conceptual framework for SPI evaluation,"M. Unterkalmsteiner, T. Gorschek, A. Islam, C. K. Cheng, R. Permadi, R. Feldt",J. Softw. Evol. Process.,2014,"Software Process Improvement (SPI) encompasses the analysis and modification of the processes within software development, aimed at improving key areas that contribute to the organizations' goals. The task of evaluating whether the selected improvement path meets these goals is challenging. On the basis of the results of a systematic literature review on SPI measurement and evaluation practices, we developed a framework (SPI Measurement and Evaluation Framework (SPI‐MEF)) that supports the planning and implementation of SPI evaluations. SPI‐MEF guides the practitioner in scoping the evaluation, determining measures, and performing the assessment. SPI‐MEF does not assume a specific approach to process improvement and can be integrated in existing measurement programs, refocusing the assessment on evaluating the improvement initiative's outcome. Sixteen industry and academic experts evaluated the framework's usability and capability to support practitioners, providing additional insights that were integrated in the application guidelines of the framework. Copyright © 2013 John Wiley & Sons, Ltd.",166799467,18,123,,a
10.1002/smr.1981,"Approaches, success factors, and barriers for technology transfer in software engineering—Results of a systematic literature review","Jennifer Brings, Marian Daun, Sarah Brinckmann, Kevin Keller, Thorsten Weyer",J. Softw. Evol. Process.,2018,Technology transfer aims at supporting the transfer of results from software engineering research from academia to industrial application.,214653878,18,99,,
10.1007/s00766-011-0125-0,Setting quality targets for coming releases with QUPER: an industrial case study,"Richard Berntsson Svensson, Yuri Sprockel, Björn Regnell, Sjaak Brinkkemper",Requirements Engineering,2012,"Quality requirements play a critical role in driving architectural design and are an important issue in software development. Therefore, quality requirements need to be considered, specified, and quantified early during system analysis and not later in the development phase in an ad-hoc fashion. This paper presents the quality performance model that estimates quality targets in relation to market expectations as a basis for the architecting of quality requirements. The purpose of the model is to provide concepts for qualitative reasoning of quality levels in the decision-making of setting actual targets of quality requirements for coming releases of the product. The quality performance model is evaluated at one case company, using a market-driven development approach, in the electronic payment-processing domain. The results show that the model is useful for supporting early decision-making in, e.g., release planning of quality requirements.",130155090,17,45,,a
(missing DOI),Predicting software test effort in iterative development using a dynamic bayesian network,"Richard Torkar, Nasir Majeed Awan, Adnan Khadem Alvi, Wasif Afzal",International Symposium on Software Reliability Engineering,2010,"Projects following iterative software development methodologies must still be managed in a way as to maximize quality and minimize costs. However, there are indications that predicting test effort  ...",30554725,17,95,,
10.1007/978-3-030-24305-0_38,A Chatbot for Goal-Oriented Requirements Modeling,"Danilo Arruda, Matheus Marinho, Eric Souza, Fernando Wanderley",Lecture Notes in Computer Science,2019,"Goal-Oriented Requirements Engineering approaches, in which the KAOS framework plays a key role, have been widely used for eliciting software requirements because they provide an easier way of communicating among stakeholders. However, the goal-oriented requirements modeling is not an easy way for novice requirements engineers. These professionals need more support in creating KAOS models. Recent studies have focused on the applicability of Artificial Intelligence techniques (e.g., Natural Language Processing – NLP) to support Requirements Engineering activities. In this sense, this paper aims to describe a way to support requirements elicitation for novice requirements engineers through the use of NLP within a chatbot. The chatbot (KAOSbot) acts as a KAOS modeling assistant. To evaluate our hypotheses about perceived efficacy from the novice requirements engineers perspective, we performed a quasi-experiment concerning KAOSbot’s perceived ease of use, perceived usefulness and intention to use. The results show that KAOSbot tool is a promising approach for specifying KAOS models because it was perceived as easy to use, useful, and the participants intend to use it in the future.",131497031,17,36,,a
10.1145/2652524.2652552,Bridging the gap: SE technology transfer into practice: study design and preliminary results,"Philipp Diebold, Antonio Vetrò",ESEM '14,2014,"Background: Particularly during and after research projects, technology transfer into practice plays an important role for academia to get technologies into use and for industry to improve their development. Objective: Our goal was to gain more and current knowledge about how technology transfer from software engineering (SE) research into industrial practice is accomplished best and how to measure the effectiveness of this transfer. Method: We conducted a study in the context of two German research projects, covering many different organizations from industry and academia. Results: This paper presents the design of the study and the survey performed. After introducing the concept of technology transfer we used and adapted, we present preliminary results. Conclusions: We observed that traditional means such as meetings or workshops are still the most widely used mediums for technology transfer in SE. We also discovered that, even though the duration of transfer depends on the object being transferred, the average duration is three years, which is far less than previously published (~18 years).",200324436,17,19,,
10.1002/j.2334-5837.2011.tb01249.x,7.3.2 Assessment of Readiness for Internal Technology Transfer – A Case Study,"D. C. Stig, Ulf Högman, D. Bergsjö",(missing journal),2011,"Premature introduction of new technologies in product development is likely to lead to both budget and schedule overruns. The assessment of when a technology is ready to be transferred from technology development to product development and production is critical for striking the right balance of short time‐to‐market and low risk. Previous research on internal technology transfer has mainly focused on the development of methods and tools for assessing technology readiness for major development programs in governmental agencies, revealing few cases of such implementations in technology driven industrial companies. This paper aims to provide description of experiences from using such tools at a case company and prescription on how to manage the identified challenges. The study is based on 22 semi‐structured interviews, primarily with personnel from the technology and product development departments. The results indicate that the readiness assessments suggested in literature can support decisions also in industrial companies. However, adapting the tools to the internal differences between technologies is important for minimizing administrative workload and ensuring implementation readiness as opposed to just technology readiness. The strategy for their adaptation could benefit from more research on the practices of companies dealing with internal technology transfer and from the development of a framework for how to adapt the assessment process to different contexts.",207804310,17,53,,a
(missing DOI),Journal of Software Maintenance and Evolution: Research and Practice a Conceptual Framework for Spi Evaluation,"M. Unterkalmsteiner, T. Gorschek, A. K. M. Moinul Islam, Kian Chow, Cheng, R. Permadi, R. Feldt",(missing journal),(missing year),"Software Process Improvement (SPI) encompasses the analysis and modification of the processes within software development, aimed at improving key areas that contribute to the organizations' goals. The task of evaluating whether the selected improvement path meets these goals is challenging. On the basis of the results of a systematic literature review on SPI measurement and evaluation practices, we developed a framework (SPI Measurement and Evaluation Framework (SPI‐MEF)) that supports the planning and implementation of SPI evaluations. SPI‐MEF guides the practitioner in scoping the evaluation, determining measures, and performing the assessment. SPI‐MEF does not assume a specific approach to process improvement and can be integrated in existing measurement programs, refocusing the assessment on evaluating the improvement initiative's outcome. Sixteen industry and academic experts evaluated the framework's usability and capability to support practitioners, providing additional insights that were integrated in the application guidelines of the framework. Copyright © 2013 John Wiley & Sons, Ltd.",266001567,17,115,,a
10.1145/3649597,Lessons Learned from Developing a Sustainability Awareness Framework for Software Engineering Using Design Science,"Stefanie Betz, Birgit Penzenstadler, Leticia Duboc, R. Chitchyan, S. Koçak, Ian Brooks, Shola Oyedeji, J. Porras, Norbert Seyff, Colin C. Venters",ACM Transactions on Software Engineering and Methodology,2024,"To foster a sustainable society within a sustainable environment, we must dramatically reshape our work and consumption activities, most of which are facilitated through software. Yet, most software engineers hardly consider the effects on the sustainability of the IT products and services they deliver. This issue is exacerbated by a lack of methods and tools for this purpose. Despite the practical need for methods and tools that explicitly support consideration of the effects that IT products and services have on the sustainability of their intended environments, such methods and tools remain largely unavailable. Thus, urgent research is needed to understand how to design such tools for the IT community properly. In this article, we describe our experience using design science to create the Sustainability Awareness Framework (SusAF), which supports software engineers in anticipating and mitigating the potential sustainability effects during system development. More specifically, we identify and present the challenges faced during this process. The challenges that we have faced and addressed in the development of the SusAF are likely to be relevant to others who aim to create methods and tools to integrate sustainability analysis into their IT products and services development. Thus, the lessons learned in SusAF development are shared for the benefit of researchers and other professionals who design tools for that end.",270105041,17,133,,
(missing DOI),On the Industrial Applicability of Visual GUI Testing,Emil Alégroth,(missing journal),2013,"There is constant pressure on the software development industry to improve software quality and deliver new and innovative software faster and more efficiently. These demands affect all aspects of software development, from requirements engineering to testing. Today, much testing is performed with costly, tedious and error-prone manual practices, especially on higher levels of system abstraction such as in system and acceptance testing. Increased test automation has been proposed as a key solution to help alleviate these test-related problems and has found increasing use. Automated tests typically consist of scripts that can be executed to give frequent feedback on the system's quality, ensure that previously correct functionality has not been negatively affected by changes, and also relieve resources e.g. human testers. However, as a system evolves, changes to the requirements also require maintenance of the tests, which can be costly. Furthermore, most automated test techniques approach testing from a lower level of system abstraction, e.g. testing the low-level components and functions, but their use for system testing has been questioned. Test techniques have been proposed that automate the interaction with the graphical user interface (GUI) of a system. For example, record and replay tools can be used to automate system testing by emulating a user interacting with the system. Existing literature have pointed out several shortcomings of these techniques, for example they are sensitive to GUI layout and code changes, require access to source code, are dependent on a specific platform or operating system access etc. In this thesis we evaluate if Visual GUI Testing (VGT), a novel technique that combines test scripts with image recognition, can be used to automate high-level, software testing. The strength of VGT lies in the use of image recognition that makes the technique robust in instances where previous GUIbased test techniques had limitations. Yet, VGT is only sparsely applied in industry and the academic body of knowledge on the technique is limited; there is a lack of empirical evaluation and experience reports from industrial use. To fill this gap in knowledge we have conducted three empirical case studies applying different VGT tools in industrial software projects at two Swedish companies. We have also conducted an industrial survey with participants from multiple companies. These studies provide evidence that VGT can be successfully applied in industrial software development projects, but also detail challenges, problems and limitations that need to be overcome for more widespread industrial adoption. Future work should focus on evaluating the long-term maintenance costs of VGT test scripts, since our studies only present initial evidence that these costs are manageable in relation to the benefits of the technique.",131886797,16,121,,a
10.1145/3324884.3416640,Team discussions and dynamics during DevOps tool adoptions in OSS projects,"Likang Yin, Vladimir Filkov",International Conference on Automated Software Engineering,2020,"In Open Source Software (OSS) projects, pre-built tools dominate DevOps-oriented pipelines. In practice, a multitude of configuration management, cloud-based continuous integration, and automated deployment tools exist, and often more than one for each task. Tools are adopted (and given up) by OSS projects regularly. Prior work has shown that some tool adoptions are preceded by discussions, and that tool adoptions can result in benefits to the project. But important questions remain: how do teams decide to adopt a tool? What is discussed before the adoption and for how long? And, what team characteristics are determinant of the adoption?In this paper, we employ a large-scale empirical study in order to characterize the team discussions and to discern the team-level determinants of tool adoption into OSS projects' development pipelines. Guided by theories of team and individual motivations and dynamics, we perform exploratory data analyses, do deep-dive case studies, and develop regression models to learn the determinants of adoption and discussion length, and the direction of their effect on the adoption. From data of commit and comment traces of large-scale GitHub projects, our models find that prior exposure to a tool and member involvement are positively associated with the tool adoption, while longer discussions and the number of newer team members associate negatively. These results can provide guidance beyond the technical appropriateness for the timeliness of tool adoptions in diverse programmer teams. Our data and code is available at https://github.com/lkyin/tool_adoptions. In this paper, we employ a large-scale empirical study in order to characterize the team discussions and to discern the team-level determinants of tool adoption into OSS projects' development pipelines. Guided by theories of team and individual motivations and dynamics, we perform exploratory data analyses, do deep-dive case studies, and develop regression models to learn the determinants of adoption and discussion length, and the direction of their effect on the adoption. From data of commit and comment traces of large-scale GitHub projects, our models find that prior exposure to a tool and member involvement are positively associated with the tool adoption, while longer discussions and the number of newer team members associate negatively. These results can provide guidance beyond the technical appropriateness for the timeliness of tool adoptions in diverse programmer teams. Our data and code is available at https://github.com/lkyin/tool_adoptions.",171081921,16,63,,
(missing DOI),Random visual GUI testing: Proof of concept,Emil Alégroth,Software Engineering and Knowledge Engineering,2013,"Market demands for higher quality software and shorter time-to-market delivery have resulted in a need for new automated software testing techniques. Most automated testing techniques are designed for regression testing that limit their fault finding ability to faults explicitly tested in scenarios/scripts. To overcome this limitation, companies define test processes with several test techniques, e.g. unit testing and random testing (RT). RT is a technique that can be performed manually or automatically with tools such as Fuzz, DART and Quickcheck. However, these tools operate on lower levels of system abstraction, leaving a gap for a Graphical User Interface (GUI), bitmap level, automated RT technique. In this paper we present proof of concept for Random Visual GUI testing (RVGT), a novel automated test technique that combines GUI based testing, Visual GUI Testing, with random testing. Proof of concept for RVGT is evaluated in a three phase study with results that show that RVGT is applicable for both functional and non-functional/quality requirement conformance testing. Furthermore, results from a survey performed in industry indicate that there is industrial need for the technique. These pivotal results show that further research into RVGT is warranted.",7096927,15,18,,a
10.3390/pr7120917,Optimization of the Technology Transfer Process Using Gantt Charts and Critical Path Analysis Flow Diagrams: Case Study of the Korean Automobile Industry,"Sang-Kon Lee, O. Shvetsova",(missing journal),2019,"This research is focused on the technology transfer process in the automobile industry using project management tools. The aim of this research is the development of a technology-transfer model using Gantt charts and Critical Path Analysis flow diagrams to achieve a sustainable planning process in the global environment. To achieve this goal, the authors use Gantt charts and Critical Path Analysis flow diagrams. The hypothesis and three research questions are presented, which suggest a relationship between project management tools and the sustainable planning process of technology transfer. During the research, we use the case study of the Korean automobile industry as an excellent example of the technology-transfer process in global markets. A single project of technology transfer is discussed: the technology knowledge transfer from Korean headquarters to a Russian manufacturing subsidiary (Hyundai Motor Corporation). Quantitative data were collected through the open resources of the corporation; the qualitative data were analyzed through a case study and model parameter evaluation. The significant result that the combination of Gantt Charts and Critical Path Analysis flow diagrams methods improves the planning process for technology-transfer projects was found in this survey. It is noticed that (a) it is useful to apply project-management tools for technology transferring models; (b) Gantt Charts and Critical Path Analysis flow diagrams have a sustainable impact on technology transfer projects; and (c) critical paths and operational reserves in network diagrams help to optimize the planning process for technology transfer.",125754575,15,60,,
10.1504/ijil.2011.038544,University-industry technology transfer models: an empirical analysis,"A. Hidalgo, J. Albors",(missing journal),2011,"The challenge of public innovation policies are related with the transfer of technology from the university to the industry. The aim of this paper is to contribute to the understanding of the underlying factors in the process of transferring technology from university to industry. Findings point to strategic importance of critical factors as the definition of common objectives, cooperation, motivation, and the elimination of technical and legal barriers. These challenges must have implications in the incorporation of cooperative aspects of research projects in the design of public innovation policies.",62503313,15,51,,a
10.1007/978-3-319-71440-0_3,On Evidence-based Risk Management in Requirements Engineering,"Daniel Méndez Fernández, Michaela Tießler, Marcos Kalinowski, Michael Felderer, Marco Kuhrmann",Lecture notes in business information processing,2018,"Background: The sensitivity of Requirements Engineering (RE) to the context makes it difficult to efficiently control problems therein, thus, hampering an effective risk management devoted to allow for early corrective or even preventive measures.",118142431,15,34,,a
(missing DOI),Systematic Review of Solutions Proposed for Product Line Economics,"Mahvish Khurum, Tony Gorschek, Kent Pettersson",Software Product Lines,2008,"This paper presents a systematic review of all the solutions addressing different economic aspect of software product lines (SPL), e.g. SPL adoption cost-benefits, PL architecture decisions, SPL test strategies project cost overrun and so on, presented for the years 2000 to 2007. The goal of the review is to analyze the level of empirical application and/or validation of the proposed solutions with the purpose of mapping maturity as well as to what extent proposed solutions might be proven in terms of usability and usefulness. The important finding of this review is that although many economic solutions for SPL have been proposed over the years, the absence of qualitative and quantitative results from empirical application and/or validation makes it difficult to evaluate the potential of proposed solutions with respect to their usability and/or usefulness in relation to industry adoption. Suggestions have been presented to improve the existing situation.",124160370,15,53,,
10.1007/s00766-012-0148-1,Uni-REPM: validated and improved,"Mikael Svahnberg, Tony Gorschek, Thi Than Nguyen, Mai Nguyen",Requirements Engineering,2013,"Software products are usually developed for either a specific customer (bespoke) or a broader market (market-driven). Due to their characteristic, bespoke and market-driven development face different challenges, especially concerning requirements engineering. Many challenges are caused by an inadequate requirements engineering process, and hence there is a need for process improvement frameworks based on empirical research and industry needs. In a previous article we introduced Uni-REPM, a lightweight requirements engineering process assessment framework based on a review of empirically motivated practices in market-driven and bespoke requirements engineering literature. In this article, we validate this framework in academia as well as industry, in order to prepare Uni-REPM for widespread industry use. We conduct two validations; a static validation based on interviews with seven academic experts and a dynamic validation where Uni-REPM is applied in four industrial organisations. Uni-REPM is refined according to the feedback obtained in the validations. The study shows that Uni-REPM is a quick, simple, and cost-effective solution to assess the maturity level of the requirements engineering process of projects. Moreover, the assessment method using checklists is highly usable and applicable in various international development environments.",162210980,14,42,,
10.1007/s10664-024-10502-3,Industrial adoption of machine learning techniques for early identification of invalid bug reports,"Muhammad Laiq, Nauman bin Ali, Jürgen Börstler, Emelie Engström",Empirical Software Engineering,2024,"Abstract Despite the accuracy of machine learning (ML) techniques in predicting invalid bug reports, as shown in earlier research, and the importance of early identification of invalid bug reports in software maintenance, the adoption of ML techniques for this task in industrial practice is yet to be investigated. In this study, we used a technology transfer model to guide the adoption of an ML technique at a company for the early identification of invalid bug reports. In the process, we also identify necessary conditions for adopting such techniques in practice. We followed a case study research approach with various design and analysis iterations for technology transfer activities. We collected data from bug repositories, through focus groups, a questionnaire, and a presentation and feedback session with an expert. As expected, we found that an ML technique can identify invalid bug reports with acceptable accuracy at an early stage. However, the technique’s accuracy drops over time in its operational use due to changes in the product, the used technologies, or the development organization. Such changes may require retraining the ML model. During validation, practitioners highlighted the need to understand the ML technique’s predictions to trust the predictions. We found that a visual (using a state-of-the-art ML interpretation framework) and descriptive explanation of the prediction increases the trustability of the technique compared to just presenting the results of the validity predictions. We conclude that trustability, integration with the existing toolchain, and maintaining the techniques’ accuracy over time are critical for increasing the likelihood of adoption.",275532929,14,76,,a
10.1016/j.csi.2022.103688,Determining a core view of research quality in empirical software engineering,"Jefferson Seide Molléri, Emilia Mendes, Kai Petersen, Michael Felderer, Jefferson Seide Molléri, Emilia Mendes, Kai Petersen, Michael Felderer",Comput. Stand. Interfaces,2022,(missing abstract),245382215,14,37,,
(missing DOI),Systematic Mapping of Value-based Software Engineering : A Systematic Review of Value-based Requirements Engineering,"Naseer Jan, Muhammad Ibrar",(missing journal),2010,"Context: In many organizations, practices and processes of software engineering are carried out in a value-neutral setting. These value-neutral settings within software development are responsible for project failures. Value-based software engineering (VBSE) manages these value neutral settings by integrating value-oriented perspectives into software engineering. The fundamental factors that differentiate VBSE from value-neutral software engineering are value dimensions that play a crucial role in companies' success by managing customer needs, demands, and expectations Objectives: The aims of this master thesis are to 1) systematically classify the contributions within VBSE and 2) investigate practical application and validation of solutions in industry to determine their practical usability and usefulness. Methods: In this study, systematic mapping, followed by systematic review were used as research methods. Results: The findings of systematic mapping show that a clear majority of value-based research has been conducted within requirements engineering, and verification and validation. Whereas, there were not many studies discussing value-based design. In terms of research types used, evaluation research and solution proposal were the most dominant contributions. While experience reports and philosophical research were less emphasized. In general, value-based contributions such as recommendations and processes were highly reported in VBSE studies. In addition, the finding of systematic review indicates that although many solutions were proposed for value-based requirements engineering but in the absence of qualitative and quantitative results from usability and usefulness perspectives make it hard for practitioners to adopt for industrial practices. Conclusion: The systematic classification of studies and resulting maps not only give an overview of existing work on VBSE but also identifies interesting research gaps which can be used by researchers to plan and carry out future work. The findings of systematic review can be used by industry practitioners to assess the level of applicability of the proposed value-based requirements engineering solutions with respect to their application/validation context and usability and usefulness.",213129229,14,158,,a
10.1109/icse-seip.2017.14,Supporting defect causal analysis in practice with cross-company data on causes of requirements engineering problems,"Marcos Kalinowski, Pablo Curty, Aline Paes, Alexandre Ferreira, Rodrigo O. Spínola, Daniel Méndez Fernández, Michael Felderer, Stefan Wagner",(missing journal),2017,"[Context] Defect Causal Analysis (DCA) represents an efficient practice to improve software processes. While knowledge on cause-effect relations is helpful to support DCA, collecting cause-effect data may require significant effort and time. [Goal] We propose and evaluate a new DCA approach that uses cross-company data to support the practical application of DCA. [Method] We collected cross-company data on causes of requirements engineering problems from 74 Brazilian organizations and built a Bayesian network. Our DCA approach uses the diagnostic inference of the Bayesian network to support DCA sessions. We evaluated our approach by applying a model for technology transfer to industry and conducted three consecutive evaluations: (i) in academia, (ii) with industry representatives of the Fraunhofer Project Center at UFBA, and (iii) in an industrial case study at the Brazilian National Development Bank (BNDES). [Results] We received positive feedback in all three evaluations and the cross-company data was considered helpful for determining main causes. [Conclusions] Our results strengthen our confidence in that supporting DCA with cross-company data is promising and should be further investigated.",52622286,14,40,,a
10.1109/seaa51224.2020.00053,Lessons Learned on Research Co-Creation: Making Industry-Academia Collaboration Work,"D. Marijan, A. Gotlieb",2020 46th Euromicro Conference on Software Engineering and Advanced Applications (SEAA),2020,"How to increase the impact of software engineering research in the software industry and the society at large is a critical yet perplexing question to answer. Constrained by curtailed communication between researchers and practitioners, research conducted in a vacuum, or the ""publish or perish"" mindset, research collaborations between industry and academia often fail to deliver on the promise of creating a meaningful impact for practitioners. In an attempt to address these circumstances, this paper gives insights on applying research value co-creation to industry-academia collaboration in software engineering. We observe that the core of co-creation includes commitment, continuous engagement and alignment, aiming to produce value for both sides. Further we contend that co-creation has the potential to bridge the acknowledged research-practice collaboration gap through participative knowledge generation. Our experience stems from an eight-year long large collaborative project between a research organization and Norwegian software industry and public sector services. We suggest that for achieving research impact one needs to rethink the way industry and academia engage in and run collaborative projects. Traditional technology-transfer workflows where research is created in a lab and then pushed to industry practice do not stand the best chance of success. Instead, co-creating research with all stakeholders is likely to bring about the best research impact.",214234516,14,21,,
