DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
(missing DOI),’ s repository of research publications and other research outputs Mediating boundaries between knowledge and knowing : ICT and R 4 D praxis Conference or Workshop Item,"N. Reichelt, Wallis, A. Sparrow, A. Hall, Maru",(missing journal),2017,"Research for development (R4D) praxis (theory-informed practical action) can be underpinned by the use of Information and Communication Technologies (ICTs) which, it is claimed, provide opportunities for knowledge working and sharing. Such a framing implicitly or explicitly constructs a boundary around knowledge as reified, or commodified – or at least able to be stabilized for a period of time (first-order knowledge). In contrast ‘third-generation knowledge’ emphasizes the social nature of learning and knowledge-making; this reframes knowledge as a negotiated social practice, thus constructing a different system boundary. This paper offers critical reflections on the use of a wiki as a data repository and mediating technical platform as part of innovating in R4D praxis. A sustainable social learning process was sought that fostered an emergent community of practice among biophysical and social researchers acting for the first time as R4D co-researchers . Over time the technologically mediated element of the learning system was judged to have failed. This inquiry asks: How can learning system design cultivate learning opportunities and respond to learning challenges in an online environment to support R4D practice? Confining critical reflection to the online learning experience alone ignores the wider context in which knowledge work took place; therefore the institutional setting is also considered .",246758047,0,37,,
(missing DOI),Managing Viewpoints: Maintenance Work in Sustainable Living Lab Research,"Corinna Ogonowski, G. Stevens, Jan Hess, D. Randall, V. Wulf",(missing journal),2018,"Living Labs are dynamic networks in which several stakeholders participate for various reasons and in which technical-oriented innovation emerges by bringing together these diverse perspectives. In this paper, we present a case study of a Living Lab that was set up in a publicly funded project to design home IT-solutions. In this context, we investigate practical management fostering cross-stakeholder interactions and relationships that facilitate consistent and continued collaboration in a Living Lab We analyzed the project documentation, emails, etc. and conducted semi-structured interviews with all participating stakeholders including industry, academia and involved users. Based on the generated data corpus we reconstructed the formation process of the Living Lab project as well as the diverse perspectives of the stakeholders and subsequently analyzed how they are connected with each other, which communication practices has been established and how long-term collaboration processes are managed and maintained to local needs and constraints of several actors. The analysis of the different viewpoints, nevertheless, uncovers asymmetries and some difficulties in achieving these aims. These are seldom discussed in literature and are negatively associated with strong user engagement. Our results suggest that a shift in traditional user perspectives is needed to realize the full potential of the Living Lab approach. In addition, our study reveals the emergence of an essential role that we define as Living Lab agents. Agents serve as facilitators within a Living Lab and undertake necessary (but often unrecognized) maintenance work for all stakeholders. The paper further discusses the possibility of systematizing this role and the opportunity to provide a Living Lab infrastructure as professional service for external clients.",246877237,0,79,,
(missing DOI),How has Agile Methods Inspired an Industrywide Project Management Initiative,"L. Heeager, Per Svejvig, Bjarne Rerup Schlichter",(missing journal),2016,". Increased complexity in projects has forced new project management initiatives. In software development several agile methods have emerged and methods such as Scrum are today highly implemented in practice. General project management practice has been inspired by agile software development. But in order to fully understand and to provide suggestions for future practice on how agility can be incorporated in general project management, this paper addresses how agile methods have inspired general project management practices. To answer the research question, the paper provides an analysis which compares ten characteristics of agile software development (identified in theory) and the general project management method developed by the Danish Project Half Double (PHD) initiative. The method consists of 10 leading stars (principles) and the impact, flow and leadership (IFL) method for rethinking project management. The analysis showed how general project management to a large degree has been conquered by agile methods.",144867595,0,57,,
(missing DOI),Berufsbegleitende weiterbildung im spannungsfeld von wissenschaft und IT-beratung: state-of-the-art und entwicklung eines vorgehensmodells,"M. Boehm, C. Stolze, O. Thomas",GI-Jahrestagung,2011,"In diesem Beitrag wird anhand eines integrierten Ansatzes zur berufsbegleitenden Weiterbildung die Möglichkeit einer engeren Zusammenarbeit von Wissenschaft und IT-Beratung aufgezeigt. Die Entwicklung beruht auf einer umfangreichen Literaturanalyse sowie einer State-of-the-Art-Erhebung von Angeboten der universitären Weiterbildung. Anschließend wird ein Vorgehensmodell für die Kooperation zwischen Wissenschaft und Praxis beschrieben. Schlussendlich wird aufgezeigt, dass gerade Wissenschaftler und IT-Berater voneinander profitieren können, um gemeinsam Trends zu erkennen, zu verstehen und zu analysieren.",246924015,0,35,,
10.4018/978-1-4666-4153-2.ch043,Building Efficient Assessment Applications with Personalized Feedback,"Constanta-Nicoleta Bodea, Maria-Iuliana Dascalu",IGI Global eBooks,2013,"The aim of this chapter is to provide a model for requirement specification, useful in developing efficient e-assessment applications with personalized feedback, which is enhanced by calling a recommender engine. The research was done in the context of using educational technology to facilitate learning processes. The data used to build the requirement model was collected from a set of interviews with the users and creators of an e-assessment application in project management. Requirement analysis assumes human effort and thus introduces uncertainties. To minimize the subjective factor, the data extracted from interviews with the users and the developers of the existing e-assessment application are clustered using a fuzzy logic solution into classes of requirements. These classes are the units of the model. The connections between classes are also mentioned: relations such as “if-then,” “switch,” or” contains” are explained. The requirements analysis conducts a smart set of specifications, obtained in a collaborative manner, useful for the design of e-assessment applications in project management or other similar domains.",88484,0,16,,
(missing DOI),P RAGMATIC A PPROACH IN IS P ROJECTS G ROUNDED ON R ECOGNISED F RAMEWORKS,"Recognised Frameworks, R. Halonen",(missing journal),2017,"This paper stands for IS projects that are carried out practionally, using action-oriented approach and by grounding on recognised frameworks to serve as a foundation for better IS research. We introduce two different IS projects that were implemented to serve both practice and science. The projects differed in several aspects but despite that, both of them were carried out with the help of deep involvement and action-oriented approach that enabled the researcher to gain a full concept of the encounters and details in the IS projects. Thus, the research results are not dependent on interpretation and assumptions that should be made to fulfil apertures or blanks between observations. As one IS project was implemented keeping in mind a framework recognised in prior research, the other IS project was put into practice without any prior model or beforehand planning. With these two different cases we demonstrate the power of pragmatic approach when doing IS research.",247760309,0,14,,
10.2139/ssrn.6192139,Developing a Digital Construction Supply Chain Payment Management System- An Action Design Research,"Alan J. McNamara, Samad M. E. Sepasgozar",SSRN Electronic Journal,2026,(missing abstract),299889276,0,20,,
(missing DOI),The Role of Stakeholder Perceptions during IT-Enabled Change: An Investigation of Technology Frames of Reference in a Sales Process Innovation Project,Brett Young,(missing journal),2010,(missing abstract),140269214,0,111,,
(missing DOI),Requirements Engineering Challenges of Supporting Agile Teams in System Development,Rashida Kasauli,(missing journal),2018,"Context: Agile methods have attracted many companies due to their reported benefits of short time-to-market and improved quality outputs. In the systems development context, additional constraints apply e.g. as a result of scale or parallel development of hardware and software. Traditionally, stage-gate processes with a focus on up-front requirements analysis are common in large- scale systems engineering. These processes clash with the companies’ desire to become more agile.  Objective: The aim of this thesis is to discover challenges that new requirements engineering approaches should address to enable agile system devel- opment at scale (RE4Agile). With a focus on value and building system understanding, we explore these challenges from the perspective of the agile development teams.  Method: To meet our aim, we conducted a series of empirical studies based on case studies, and a secondary review to explore the problem domain while deriving challenges and potential solutions from industry and literature respectively.  Findings: Our findings show that there are numerous challenges of conducting requirements engineering in agile development especially where systems development is concerned. These challenges relate to user value and overall system understanding. However, there are some cross-cutting concerns, e.g safety- critical development, that have generated much interest both from practitioners and academicians at large.  Conclusions: The challenges discovered sprout from an integration problem of working with agile methods while using the already existing processes as well. However, solution candidates exist and our future research aims to validate some of the solution candidates in the view of deriving new RE approaches. This thesis contributes to such future research, by establishing a holistic map of challenges that allows to assess whether a given solution is beneficial in the larger context or whether it over-optimizes only one area.",139074626,0,173,,
10.1007/978-3-031-13314-5_3,Interventionist Research,"Pernille Bjørn, Maria Menendez-Blanco, Valeria Borsotti, Pernille Bjørn, Maria Menendez-Blanco, Valeria Borsotti",Springer eBooks,2022,"Abstract FemTech.dk is fundamentally about combining research and interventions with a focus on making long-term change. Inspired by sociotechnical design (Mumford 2006) and action research (Bjørn and Boulus 2011; Bjørn and Boulus-Rødje 2015), FemTech.dk follows two main interlinked paths: (1) unpacking and understanding the challenges related to unbalanced gender representation in computer science, and (2) intervening and extending the field of computer science to allow for multiple, diverse agendas. In this way, the overall methodological approach is characterized as action research.",251474918,0,42,,
(missing DOI),Supporting collaborative actions through method engineering : exploring the potential of activity theory,"Fredrik Karlsson, Kai Wistrand",(missing journal),2005,Supporting collaborative actions through method engineering : exploring the potential of activity theory,51605486,0,21,,
10.1088/1742-6596/1175/1/012079,Applying Action Design Research (ADR) to Develop Collaboration Virtual Programming Laboratory as Supporting System For Student Centered Learning,Azizah Zakiah,Journal of Physics: Conference Series,2019,"The development of technology is currently growing very rapidly. The change of information and communication technology (ICT) to ubiquitous technology is inevitable. This affects the development of the world of education, where the current learning method that is being promoted by the government is a student-based learning system or known as the Student Centered Learning (SCL). ADR is one of Information systems design science research frameworks. To produce a perspective design of knowledge through four main stages: Problem Formulation, Building Intervention and Evaluation (BIE), Reflection and Learning, Formalization of Learning, ADR is a combination of Action Research (AD) with Design Science Research (DSR). In learning of programming required laboratory infrastructure that can support in terms of programming practice. Growth of learning students is not aligned with the extension of supporting infrastructure, in this case the laboratory, especially the programming laboratory. In a case study at Widyatama University, along with the change of teaching and learning system, the learning media also changed. The current learning media that is e-learning, can only support theoretical learning but not support for learning in practice. This project is done by two domains: Teaching Learning Office (TLO) as the department that responsible for current e-learning, and An informatics study center developing a virtual laboratory. At the evaluation stage, testing is qualitative for users, as well as testing in Alpha and Betha. Alpha testing is done intranet on VPL-SCM, whereas on Betha testing done internet on VPL_SCM. Conclusion is an important aspect when designing IT artifacts is the dynamics between plan design and use context, The ADR interaction focuses on researchers, practitioners and end users during the design process and is strongly collaborative-oriented, The evaluation stage in ADR is a continuous stage, so the development of IT artefac can be continuously adjusted through repeatable processes, so virtual programming laboratory can be implemented properly as a supporter of existing e-learning system.",138242433,0,14,,
10.1007/978-3-319-50109-3_6,"Innovation Processes in Indigenous Communities in the North - Cultural, Psychological and Technological Knowledge in Practice","Eva Carlsdotter Schjetne, Synnøve Thomassen Andersen",IFIP advances in information and communication technology,2016,"The paper addresses psychological knowledge in innovation processes in rural areas in the North. The empirical base is the introduction of an innovation program realized through the University of the Arctic, a cooperative network of universities, colleges and other organizations committed to higher education and research in the North. We attempted to stimulate innovation in the rural villages of Northern Russia using workshops centred on building social capital through psychological knowledge. Our analysis shows that good family health and psychological knowledge among villagers is important for sustaining the innovation process in the North. We also found that technological infrastructure is a crucial but often lacking component in this process.",131652150,0,53,,
10.1109/icdim.2007.369222,Digitizing Information Management From paper forms to electronic information system,R. Halonen,2006 1st International Conference on Digital Information Management,2007,"This research focuses on the change process that led to a digitized information system in academia. The development was carried out in a project where the participants represented their universities. The biggest issue to manage was to define the electronic process that was to be coded to support student mobility between universities. Action research was chosen as the research method because of the strong involvement of the researcher in the case. The output was evaluated satisfied, even excellent by the users and the goal was achieved despite minor knowledge about designing information systems in the project group.",129790377,0,61,,
10.24251/hicss.2023.487,The Analogue Disruption of Digitalization - The Local Bases of the Hospitality Industry in a Global Economy,"Karin Högberg, Elin Wihlborg, U. Snis, Lars Svensson",Hawaii International Conference on System Sciences,2023,"There are vital challenges for organization undergoing digital transformation, especially those that rely more and more on the ever-evolving platform economy. The hotel industry faces key problems as they need to have the power to control and augment the value chain supported by an ongoing access to accurate data (such as online customer behavior). We discuss on a conceptual level how such disruptive economic changes appear in the analogue and physical practice, at place in hotel organisations. We explore the practice of analogue disruption as it emerges as struggles and discontinuities that may not bring the expected flow of value to the business. This paper aims to examine how analogue disruptions takes place due to the ongoing digitalization in the hotel sector through the platform economy. We here apply a qualitative analysis with interpretative methodologies, that will open for further knowledge and insights on the analogue disruption of digital transformation.",254106750,0,56,,
(missing DOI),Online based environmental innovation diffusion: A case study of Commute Greener's communication,"M. Bartoszewicz, Liene Vanaga",(missing journal),2013,(missing abstract),46511372,0,64,,
(missing DOI),Measuring the Evolution of Automotive Software Models and Meta-Models to Support Faster Adoption of New Architectural Features,Darko Durisic,(missing journal),2015,"Background: The ever-increasing amount of software in cars today combined with high market competition demands fast adoption of new software solutions in car development projects. One challenge in enabling such a fast adoption is to develop the architecture and models of the automotive software systems in a structured and controlled way.  Objective: The main objective of this thesis was to enable the fast utilization of new architectural features in automotive software models. This was achieved by developing methods and tools to analyze the evolution of the domain-specific meta-models that are used to define the language of software models and their features. In particular, we wanted to identify the underlying changes caused by meta-model evolution related to a specific set of architectural features and assess their impact on both the architectural models and modeling tools used by different roles (e.g., the Original Equipment Manufacturers, OEMs, and their suppliers) in the development process.  Method: We achieved our objective by conducting an action research project in close collaboration with the Volvo Car Group (Volvo Cars) and the consortium of the AUTOSAR standard, which aims to standardize the architecture of automotive software systems. This collaboration facilitates fast feedback from experts in the field on the problems, ideas and methods we developed in the course of this research, thereby enabling the validation of the research results and proposed methods in on-going development projects, i.e., their direct application in the industry.  Results: We identified the most suitable software measures for measuring the evolution of both the automotive software models and meta-models. The calculation and presentation of the measurement results were done with the support of two, newly-developed tools. We also developed a method for the automated identification of an optimal set of new architectural features that should be adopted in development projects to facilitate the decision-making process concerning the selection of which of these new features would be adopted.  Conclusion: We applied the developed methods and tools to the architectural models and meta-models used at Volvo Cars and concluded that they provide valuable input for the decision-making process concerning which new versions of the standardized meta-model should be used in different projects. We also concluded that these methods and tools can facilitate the assessment of the impact of adopting new architectural features on the different roles involved in the development process.",45911400,0,154,,
(missing DOI),SMART FILTER - A SEARCHING APPROACH IN THE,"M. A. Chachar, A. Chaudhry",(missing journal),2011,(missing abstract),17333075,0,48,,
(missing DOI),Development and evaluation of Research-driven Information Systems,"Paul Buijs, Gerben G. Meyer, Nick Szirbik",(missing journal),2010,We propose to create a methodological framework that can be applied to evaluate Research-driven Information Systems (RdIS) in a consistent way. This is done by picking those examples of RdISs that have been evaluated properly and making those evaluation processes standard. Our proposed methodological framework for the evaluation of RdISs can assist IS researchers in selecting the appropriate evaluation methods. Further exploration of the characteristics of RdISs has led to a better understanding on suitable methods to evaluate the potential applicability of RdISs in practice.A study of IS literature revealed that the evaluation of RdISs should be interpretive and multi-method of nature. An RdIS that was developed in our research group is evaluated using a method that was designed with the new methodological knowledge.,124720097,0,9,,
10.2139/ssrn.2553006,Software Service Innovation Through Release Management: An Action Research Study,"Neda Barqawi, L. Mathiassen",(missing journal),2014,"Fierce competition in the market is driving software vendors to rely on Software-as-a-Service (SaaS) strategies and to continuously match new software versions with customers’ needs and competitors’ moves. Although release management as a recurrent activity related to SaaS arguably shapes how a vendor services its customers, the literature is surprisingly limited on how software releases are managed to support SaaS strategies. Against this backdrop, we present a collaborative action-research study with Software Inc., a large multi-national software provider, in which we applied a service-dominant logic framework to improve the company’s release management process to support ongoing value co-creation with its customers. As a result, we report the practical results and experiences from Software Inc. and we provide new knowledge on how software vendors may manage releases to improve the value delivered to and co-created with their customers. This added knowledge is of interest to both practitioners and researchers as SaaS strategies increasingly shape the industry",121326658,0,91,,
(missing DOI),The incorporation of activity-based learning and reflection into a new information systems development practice framework for Botswana,Tjongabangwe Selaolo,(missing journal),2012,............................................................................................................................. xi,120484440,0,81,,
(missing DOI),Chains of Control in Agile Software Development Completed Research Paper,"Thomas Gregory, Chaitanya Sambhara, Lars Mathiassen",(missing journal),2013,"Although extant literature on control in software development provides interesting and rich insights, it also indicates existing constructs are, in some ways, inadequate as intellectual means to support investigation of control practices. Most importantly, current theorizing distinguishes between two types of formal controls (outcome and behavior) and two types of informal controls (clan and self), making it impossible to investigate informal outcome and behavior controls and formal clan and selfcontrols. We therefore introduce a deconstructed framework for describing management controls and apply it to a holistic examination of controls in a case study of a multi-site agile software development organization. The empirical examination revealed consequent controls across a process and multiple representations of control across hierarchical levels of analysis. As a result, we offer a refined, deconstructed framework for investigating control practices, and the concept of chains of control as a useful tool for examining control practices in software development.",120353602,0,26,,
(missing DOI),IT Management in Local Government: Engaged Problem Formulation Research-in-Progress,"Peter Axel Nielsen, John Stouby Persson",(missing journal),2010,The use of information technology (IT) is increasingly important for local governments (municipalities) in adhering to their responsibilities for providing services to citizens and this requires effective IT management. We present an engaged scholarship approach to formulating the IT management problems with local government – not for local government. We define such engaged problem formulation as joint learning and definition of a contemporary and complex problem by researchers and those who experience and know the problem. This engaged problem formulation process was carried out as an initiation of action research and design science research activities at multiple levels in Danish municipalities. In this paper we present the IT management problems identified in our study and discuss the engaged problem formulation process in relation to engaged scholarship and implications for action research and design science research activities.,111968779,0,45,,
(missing DOI),Crafting Alliances between a Mexican Agribusiness and the Base of the Pyramid: An Action Research into Strategizing,Sergio Quinonez-Romandia,(missing journal),2016,"Crafting Alliances Between A Mexican Agribusiness And The Base Of The Pyramid: An Action Research Into Strategizing By Sergio Quinones-Romandia May 2016 Committee Chair: Lars Mathiassen Major Academic Unit: J. Mack Robinson College of Business More than 4 billion people in the world face hunger every day. In addition to this imperative shortcoming, the world’s poor confront other side effects of poverty as well, including violence, forced mobility, lack of access to education and early death. In a globalized world where capitalism has become the prevailing economic ideology, alleviating poverty can no longer be the exclusive responsibility of governments, richer nations, and non-governmental organizations (NGOs). Today, the private sector must also “take the torch” and contribute to easing the suffering of more than half the world’s population. The Base of the Pyramid (BOP) strategy is an important opportunity for the world’s private sector to create new business opportunities while at the same time helping address and alleviate poverty. However, while the literature describes several study cases, we still have limited knowledge about the process through which managers engage in BOP strategizing. Against this backdrop, this dissertation provides a detailed account of how a Mexican agribusiness: Agroservicios Nacionales, SAPI de CV (ANSA) developed and implemented a BOP strategy to co-create value with its distributors and poor corn farmers. Our Georgia State University (GSU) research team combined Dynamic Capability",41487314,0,71,,
10.1007/978-0-387-35489-7_31,Collaboration Between Academics and Practitioners Using Action Research,"Frank Land, Lars Mathiassen, Bob Galliers, Mike Cushman, Richard L. Baskerville",IFIP advances in information and communication technology,2001,"There is much discussion among IS academics in general and those who belong to IFIP WG 8.2 in particular of appropriate research methods and their underlying philosophical foundations. Discussion on research methods has tended to focus on the debate between those who advocate empirical methods based on validating models, frameworks, and hypotheses by means of surveys buttressed by an array of statistical tests, and the advocates of interpretive, qualitative research based on observation, interviews, and case studies. The debate has resulted in the publication of a comprehensive literature, part of which questions the validity of one or other of the approaches, but part of which attempts to define under what circumstances each is appropriate. Yet other discussants suggest the virtues of pluralistic approaches.",111583613,0,4,,
10.1201/b16768-28,Identifying Opportunities for IT-Enabled Organizational Change,"M. Rossi, Juho Lindman","Computing Handbook, 3rd ed.",2014,(missing abstract),111578615,0,60,,
10.23956/ijarcsse/v7i7/0229,Mentoring Programs for Knowledge Convey in a Small Software Industries,"M. K. Naidu, C. Divakar",(missing journal),2017,"Small programming consultancy organizations need to use their position in the market to remain in front of their rivals. Keeping in mind the end goal to survive, the arrangements gave by their experts must be of such quality that makes their clients come back to the organization when they require help with another venture, and the arrangements ought to guarantee a decent notoriety for the organization that draws in new clients. To guarantee high caliber in the frameworks created, organizations are subject to a decent programming improvement process. The principle parts of this procedure can be arranged out ahead of time and utilized on the whole in a firm with a specific end goal to guarantee quality, yet in each venture you will most likely keep running into circumstances where it is imperative to have the capacity to extemporize so as to keep the venture on tracks. This is particularly valid for little programming escalated organizations in turbulent conditions.",16219646,0,13,,
10.1080/0960085x.2025.2607450,Unpacking data democratization - how communities of practice help organizations develop and scale their data practices,"Hippolyte Lefebvre, Christine Legner",European Journal of Information Systems,2026,(missing abstract),299910967,0,66,,
(missing DOI),Architekturzentrierte agile Anwendungsentwicklung in global verteilten Projekten,Joachim Sauer,(missing journal),2010,"Die global verteilte Anwendungsentwicklung hat international und auch in Deutschland in den letzten Jahren an Bedeutung gewonnen. Von der Verlagerung auf mehrere verteilte Entwicklungsstandorte versprechen sich die Auftraggeber insbesondere geringere Kosten, einen leichteren Zugriff auf qualifiziertes Personal, das in einem Land nicht ausreichend verfugbar ist, und eine grosere Nahe zum Endanwender. Eine besondere Form der global verteilten Entwicklung ist das Offshoring, bei dem Auftrage an einen geografisch entfernten, unabhangigen IT-Dienstleister vergeben werden, der die Entwicklung uberwiegend auf einem anderen Kontinent erledigt. Die Erfahrungen mit global verteilter Entwicklung sind eher negativ. In vielen Projekten konnten die avisierten Kosteneinsparungen nicht realisiert werden und mehrere Projekte sind gescheitert.  In dieser Arbeit wird untersucht, inwiefern der Einsatz von agilen Methoden in global verteilten Entwicklungsprojekten Probleme vermeiden und die Erfolgswahrscheinlichkeit erhohen kann. Bei agiler Entwicklung wird Wert auf Flexibilitat, Kommunikation und ein iteratives Vorgehen sowie eine offene Kommunikation zwischen allen Beteiligten gelegt. Anhand der Analyse veroffentlichter Erfahrungsberichte und dem Abgleich mit wissenschaftlichen Erkenntnissen wird aufgezeigt, dass sich in der Praxis charakteristische Probleme aus dem Einsatz agiler Methoden in verteilten Entwicklungsprojekten ergeben. Insbesondere ist es schwierig, eine effiziente Kommunikation und Koordination zwischen allen Beteiligten zu gewahrleisten.  Um den Problemen zu begegnen, wird in dieser Arbeit agile verteilte Entwicklung mit weiteren Ansatzen kombiniert. Dies ist zum einen das Dual-Shore-Modell, bei dem sowohl onshore in der Nahe des Auftraggebers als auch offshore beim auslandischen Dienstleister entwickelt wird. Zum anderen die architekturzentrierte Entwicklung, bei der die Softwarearchitektur im Mittelpunkt vieler Aktivitaten der Softwareentwicklung steht und u. a. zur Arbeitsteilung und -koordination, Fortschrittsprufung, Wissensvermittlung und Qualitatssicherung dient.  Durch Auswertung von eigenen Erfahrungen, veroffentlichten Erfahrungsberichten und Feldstudien werden Vor- und Nachteile der Ansatze herausgearbeitet und ihre Eignung fur die agile verteilte Entwicklung diskutiert. Die Ergebnisse werden in Musterform festgehalten. Die Einsatzmoglichkeiten der Muster werden in zwei global verteilten Entwicklungsprojekten untersucht. So kann in der Praxis nachgewiesen werden, dass die in dieser Arbeit herausgearbeiteten Ansatze eine gute Grundlage fur die agile verteilte Entwicklung bilden. Over the past years, global software development has gained in importance both internationally and in Germany. Customers hope to profit from the relocation to several distributed development sites by lower costs, an easier access to qualified staff that is not available in one country, and closer proximity to end users. A special type of global software development is offshoring where orders are placed with a geographically distant, independent IT service provider who carries out the development mainly on another continent. Present experience with global software development is rather negative. Many projects missed the anticipated cost savings. Several projects failed.  In this paper we investigate how the application of agile methods to globally distributed development projects helps to avoid problems and increases the probability of success. Agile software development emphasizes flexibility, communication and an iterative proceeding as well as open communication among all participants. By means of an analysis of published experience reports and an alignment with scientific findings, we show that the application of agile methods to distributed development projects in practice leads to characteristic problems. It is particularly difficult to provide for efficient communication and coordination among all participants.  In order to avoid these problems, we combine agile distributed development with further approaches in this paper. One of these approaches is the dual shore model which connects onshore development close to the customer with offshore work at the foreign service provider’s development site. Another one is architecture-centric development which places the software architecture center-stage of many tasks during the software development and aids in the separation and coordination of tasks, progress monitoring, knowledge transfer, and quality management, among other things.  Through the evaluation of our own experiences, published experience reports, and field studies, we identify advantages and disadvantages of the approaches and discuss their suitability for agile distributed development. The results are recorded as patterns. The possible applications of these patterns are evaluated in two globally distributed development projects. Thereby we demonstrate in practice that the approaches which are developed in this paper form a good basis for agile distributed development.",109521859,0,172,,
(missing DOI),"Designing with rather than for : On the relevance, joy and importance of collaborative engaged work in the design process of a home care mobile service","Ulrika Lundh Snis, Anna Sigridur Islind, Maria Spante",(missing journal),2014,"In an open innovation project called “mCity”, the aim is to verify conceptual applications for mobile services including mobile payments and transactions. On such design initiative was designated for the citizen group “seniors”, have home care taking as part of their assistance from the home care organisational system. The design initiative is called Skafferiet, a grocery-shopping application for the home care service. Based on this project, the aim in this article is to identify if and when significant design decisions were influenced by user involvement and contextual understanding detecting whether the applied design method supported the design process or if it lead to redundant activities. The applied approach was a combination of methodological strategies emphasizing co-design and engaged scholarship. The different actors involved were i) politicians, management and staff ii) caretakers iii) designers and iv) researchers. The result indicated numerous beneficial aspects with the iterative collaboration between actors. Apart from the relevance and joy of working together, it was important for the quality of the m-service, a successful implementation process and trigger for organizational improvement. The risk of rejecting one level of involvement, in favor of saving time and reduce complexity, would probably lead to a more narrow solution lacking the empowered process of involvement and engagement of all parties leading the relevance of the design process and its end-product astray.",106036812,0,26,,
(missing DOI),Diagnosing Social Support and Performance Management: A Case Study of Contextual Ambidexterity in a Manufacturing Company,Darren Kerr Allen,(missing journal),2013,10 1.0 Introduction and Problem Statement  11 2.0 Literature Review   15 2.1 Contextual Ambidexterity   16 2.2 Social Support   23 2.3 Performance Management   27 2.4 Burnout   31 2.5 Organizational Trust   34 3.0 Conceptual Model   39 4.0 Research Methodology   43 4.1 Case Research  44 4.2 Abduction as the Research Philosophy   49 4.3 The Researcher-Client Agreement   53 4.4 Case Background   53 4.5 Research Process and Results   60 5.0 Findings   77 5.1 Survey Results   78 5.2 Interview Results   83 5.3 Performance Management   89 5.4 Social Support   103 5.5 Moderating Factors   128 5.6 Unit of Analysis   129 6.0 Conclusions   130 6.1 Contributions   131 6.2 Limitations   136 6.3 Implications for Future Research   136 Appendix   141 Works Cited   163 Vita   173,104985285,0,188,,
10.4018/978-1-4666-5888-2.ch086,Organization Innovation and Its Implications for the Implementation of Information Systems,"R. Hyötyläinen, Magnus Simons",(missing journal),2015,"Many studies have indicated that organizations experience major difficulties in implementing information systems and in being able to utilize the full potential of these systems (Lyytinen & Robey, 1999; Wu, Shin, & Heng, 2007). These difficulties can be traced back to two gaps. On the one hand, between technical innovation and organizational innovation, which has been called the innovation design dilemma (Gjerding, 1992; Holbek, 1998). On the other hand, between planning activities and operating activities, which mean the social action perspective on the planning, implementation and use of information systems (Kuutti, 1994; Lyytinen, 1986). The question is which research perspectives and development characteristics define the implementation process of information systems. For this reason, we would raise a central question that applies to the implementation process of information systems. The main argument is that this is a question of a profound change in research and development approaches, as many authors emphasize (Al-Mashari, 2003; Carlsson, 2010; Gregor, 2006). In this article, the main point of view is to look at the implementation process of information systems as an organizational innovation. Here we will approach the implementation process of information systems by means of clarifying and defining the research and development approaches. The purpose is to form the concept models for implementation processes and to analyze their relationships (Meredith, 1993). With the help of these concept models, we will delineate the implementation process and its organizational dimensions. We will build a framework which serves to emphasize the factors by which one is able to define the implementation phenomenon as an organization innovation and to discern its essential characteristics and relationships, as well as its development mechanisms in practice (Eekels & Roozenburg, 1991). In this article, we will discuss the constructive systems view of the planning, implementation and use of information systems. First, as a background, different research and development approaches to the implementation process of information systems are studied. Second, a systematic component model for the planning, implementation and use process of information systems is formed and analyzed. Third based on this systematic model a case detailing the planning, implementation and use process of an ERP system is described and analyzed. As a solution, the organizational construction model of the implementation process is concluded and evaluated. Finally, future research directions are proposed and conclusions are drawn.",102875570,0,49,,
(missing DOI),Proactive Software Complexity Assessment,Vard Antinyan,(missing journal),2018,(missing abstract),99373335,0,211,,
(missing DOI),Developing a Participatory Consultation Process for Quality Reviews: The initial stage of the European University Associations Quality Review of the Dublin Institute of Technology This is the first of a two paper serious the next paper will outline the data analysis methodology and the triangulation of the findings.,Aidan Kenny,(missing journal),2005,(missing abstract),1843688,0,17,,
(missing DOI),Visualization of Log Files of Embedded Broadband Modules,"Ilya Belianka, Alexander Belyakov",(missing journal),2012,"BACKGROUND: Exponential increase in the amount of software in consumer telecom products has resulted in growing needs for resolving maintenance issues together with customers. The resolutions often require understanding systems status through understanding its log-files. As the log-files contain sensitive information, new ways of visualizations are needed to allow for efficient dialog between customers and software maintenance engineers without disclosing the sensitive content. METHOD: The research presented in this paper has been conducted together with our industrial partner – Ericsson – and follows on the action research methodology. RESULTS: The visualization tool and MS Windows Sidebar Gadget were developed during the first circle of action research. The tool is applicable for log analysis and over 90% of respondents estimated time savings as minimum 20%. The potential of using gadget for real-time and acceptance testing was also revealed. CONCLUSION: The overall impact of the tool’s utilization at the studied department leads to effort reductions and time savings as minimum 20% during the key activities. Applying the gadget to real-time testing has the potential to enable immediate problem notification, simultaneous monitoring and concentrating testing efforts on machines where errors occur General Terms Management, Documentation, Design. Security, Human Factors, Theory, Verification.",97395675,0,90,,
